"Extraction","Method","test","Bugs","X.","Name","RT","Area","Height","SampleName","Condition","Replicate","Vial","Sample.Set.Name","Channel.Description","Date.Acquired","Area.norm","screen","Ctrl","Area.corrected","Condition.ctrl","Ctrl.ctrl","Bugs.ctrl","Mean.ctrl","Median.ctrl","SD.ctrl","Var.ctrl","IsNA.ctrl","Count.ctrl","Mean.base.ctrl","Condition.smpl","Ctrl.smpl","Mean.smpl","Median.smpl","SD.smpl","Var.smpl","IsNA.smpl","Count.smpl","Mean.base.smpl","Ns","Percentleft","pvalue","Mean.diff","Bugslong","Drugs","ratio","DiffCtrlSample"
"Supernatant","l",6,"16",2771,"leva_peak",3.529,181351,177910,"l_l_i_1","l",1,"1:D,7","170426_hitvalid4_plate1_1","PDA Ch1 225nm@3.6nm","4/27/2017 6:06:31 AM CEST",0.484701322998797,"Supernatant 6","ctrl",0.484701322998797,"l","ctrl","BugFreeControl",0.473258525508624,0.475608433262442,0.012335434042821,0.000152162933024787,0,6,0.473258525508624,"16l","smpl",0.0795845332365803,0.0769987209172071,0.00726445898001469,5.27723642723161e-05,0,6,0.0795845332365803,1,0.168162915081242,2.02198489671938e-12,-0.831837084918758,"Bacteroides uniformis HM716","levam",1.16633690509412,0.019118436723215
"Supernatant","l",6,"Cs",2771,"leva_peak",3.529,181351,177910,"l_l_i_1","l",1,"1:D,7","170426_hitvalid4_plate1_1","PDA Ch1 225nm@3.6nm","4/27/2017 6:06:31 AM CEST",0.484701322998797,"Supernatant 6","ctrl",0.484701322998797,"l","ctrl","BugFreeControl",0.473258525508624,0.475608433262442,0.012335434042821,0.000152162933024787,0,6,0.473258525508624,"Csl","smpl",0.145533925841272,0.145114263991772,0.00499844348483901,2.49844372711296e-05,0,6,0.145533925841272,1,0.30751464156903,2.68280263051308e-10,-0.69248535843097,"Clostridium saccharolyticum","levam",0.706760215878478,0.019118436723215
"Supernatant","l",6,"Fn",2771,"leva_peak",3.529,181351,177910,"l_l_i_1","l",1,"1:D,7","170426_hitvalid4_plate1_1","PDA Ch1 225nm@3.6nm","4/27/2017 6:06:31 AM CEST",0.484701322998797,"Supernatant 6","ctrl",0.484701322998797,"l","ctrl","BugFreeControl",0.473258525508624,0.475608433262442,0.012335434042821,0.000152162933024787,0,6,0.473258525508624,"Fnl","smpl",0.072590878109632,0.0707812238656322,0.00890284041156884,7.92605673938632e-05,0,6,0.072590878109632,1,0.153385251816894,2.02069593691963e-13,-0.846614748183106,"Fusobacterium nucleatum nucleatum","levam",0.759701666737194,0.019118436723215
"Supernatant","l",6,"Cc",2771,"leva_peak",3.529,181351,177910,"l_l_i_1","l",1,"1:D,7","170426_hitvalid4_plate1_1","PDA Ch1 225nm@3.6nm","4/27/2017 6:06:31 AM CEST",0.484701322998797,"Supernatant 6","ctrl",0.484701322998797,"l","ctrl","BugFreeControl",0.473258525508624,0.475608433262442,0.012335434042821,0.000152162933024787,0,6,0.473258525508624,"Ccl","smpl",0.315210753125002,0.314186702121857,0.0262693183515636,0.000690077086655794,0,4,0.315210753125002,2,0.666043475468796,0.000412028482433962,-0.333956524531204,"Coprococcus comes","levam",0.943714847649449,0.019118436723215
"Supernatant","l",6,"Lg",2771,"leva_peak",3.529,181351,177910,"l_l_i_1","l",1,"1:D,7","170426_hitvalid4_plate1_1","PDA Ch1 225nm@3.6nm","4/27/2017 6:06:31 AM CEST",0.484701322998797,"Supernatant 6","ctrl",0.484701322998797,"l","ctrl","BugFreeControl",0.473258525508624,0.475608433262442,0.012335434042821,0.000152162933024787,0,6,0.473258525508624,"Lgl","smpl",0.382213670414866,0.381177097266238,0.0215722142673739,0.00046536042839749,0,6,0.382213670414866,2,0.807621310158312,1.96351131400504e-05,-0.192378689841688,"Lactobacillus gasseri","levam",0.917153909173667,0.019118436723215
"Supernatant","l",6,"Cb",2771,"leva_peak",3.529,181351,177910,"l_l_i_1","l",1,"1:D,7","170426_hitvalid4_plate1_1","PDA Ch1 225nm@3.6nm","4/27/2017 6:06:31 AM CEST",0.484701322998797,"Supernatant 6","ctrl",0.484701322998797,"l","ctrl","BugFreeControl",0.473258525508624,0.475608433262442,0.012335434042821,0.000152162933024787,0,6,0.473258525508624,"Cbl","smpl",0.128506448495805,0.133692483926085,0.0197910587306218,0.00039168600567892,0,6,0.128506448495805,1,0.271535411554806,1.68409209193653e-10,-0.728464588445194,"Clostridium bolteae","levam",1.14171552291615,0.019118436723215
"Supernatant","l",6,"Cr",2771,"leva_peak",3.529,181351,177910,"l_l_i_1","l",1,"1:D,7","170426_hitvalid4_plate1_1","PDA Ch1 225nm@3.6nm","4/27/2017 6:06:31 AM CEST",0.484701322998797,"Supernatant 6","ctrl",0.484701322998797,"l","ctrl","BugFreeControl",0.473258525508624,0.475608433262442,0.012335434042821,0.000152162933024787,0,6,0.473258525508624,"Crl","smpl",0.242287376299863,0.240021351329454,0.011354447845494,0.000128923485876043,0,3,0.242287376299863,2,0.511955650538931,3.68557662878085e-06,-0.488044349461069,"Clostridium ramosum","levam",0.869838594001079,0.019118436723215
"Supernatant","l",6,"16",2781,"leva_peak",3.53,182650,177877,"l_l_i_1","l",1,"1:D,7","170426_hitvalid4_plate1_1","PDA Ch1 225nm@3.6nm","4/27/2017 6:12:00 AM CEST",0.483893614935662,"Supernatant 6","ctrl",0.483893614935662,"l","ctrl","BugFreeControl",0.473258525508624,0.475608433262442,0.012335434042821,0.000152162933024787,0,6,0.473258525508624,"16l","smpl",0.0795845332365803,0.0769987209172071,0.00726445898001469,5.27723642723161e-05,0,6,0.0795845332365803,1,0.168162915081242,2.02198489671938e-12,-0.831837084918758,"Bacteroides uniformis HM716","levam",1.16633690509412,0.0174201740208595
"Supernatant","l",6,"Cs",2781,"leva_peak",3.53,182650,177877,"l_l_i_1","l",1,"1:D,7","170426_hitvalid4_plate1_1","PDA Ch1 225nm@3.6nm","4/27/2017 6:12:00 AM CEST",0.483893614935662,"Supernatant 6","ctrl",0.483893614935662,"l","ctrl","BugFreeControl",0.473258525508624,0.475608433262442,0.012335434042821,0.000152162933024787,0,6,0.473258525508624,"Csl","smpl",0.145533925841272,0.145114263991772,0.00499844348483901,2.49844372711296e-05,0,6,0.145533925841272,1,0.30751464156903,2.68280263051308e-10,-0.69248535843097,"Clostridium saccharolyticum","levam",0.706760215878478,0.0174201740208595
"Supernatant","l",6,"Fn",2781,"leva_peak",3.53,182650,177877,"l_l_i_1","l",1,"1:D,7","170426_hitvalid4_plate1_1","PDA Ch1 225nm@3.6nm","4/27/2017 6:12:00 AM CEST",0.483893614935662,"Supernatant 6","ctrl",0.483893614935662,"l","ctrl","BugFreeControl",0.473258525508624,0.475608433262442,0.012335434042821,0.000152162933024787,0,6,0.473258525508624,"Fnl","smpl",0.072590878109632,0.0707812238656322,0.00890284041156884,7.92605673938632e-05,0,6,0.072590878109632,1,0.153385251816894,2.02069593691963e-13,-0.846614748183106,"Fusobacterium nucleatum nucleatum","levam",0.759701666737194,0.0174201740208595
"Supernatant","l",6,"Cc",2781,"leva_peak",3.53,182650,177877,"l_l_i_1","l",1,"1:D,7","170426_hitvalid4_plate1_1","PDA Ch1 225nm@3.6nm","4/27/2017 6:12:00 AM CEST",0.483893614935662,"Supernatant 6","ctrl",0.483893614935662,"l","ctrl","BugFreeControl",0.473258525508624,0.475608433262442,0.012335434042821,0.000152162933024787,0,6,0.473258525508624,"Ccl","smpl",0.315210753125002,0.314186702121857,0.0262693183515636,0.000690077086655794,0,4,0.315210753125002,2,0.666043475468796,0.000412028482433962,-0.333956524531204,"Coprococcus comes","levam",0.943714847649449,0.0174201740208595
"Supernatant","l",6,"Lg",2781,"leva_peak",3.53,182650,177877,"l_l_i_1","l",1,"1:D,7","170426_hitvalid4_plate1_1","PDA Ch1 225nm@3.6nm","4/27/2017 6:12:00 AM CEST",0.483893614935662,"Supernatant 6","ctrl",0.483893614935662,"l","ctrl","BugFreeControl",0.473258525508624,0.475608433262442,0.012335434042821,0.000152162933024787,0,6,0.473258525508624,"Lgl","smpl",0.382213670414866,0.381177097266238,0.0215722142673739,0.00046536042839749,0,6,0.382213670414866,2,0.807621310158312,1.96351131400504e-05,-0.192378689841688,"Lactobacillus gasseri","levam",0.917153909173667,0.0174201740208595
"Supernatant","l",6,"Cb",2781,"leva_peak",3.53,182650,177877,"l_l_i_1","l",1,"1:D,7","170426_hitvalid4_plate1_1","PDA Ch1 225nm@3.6nm","4/27/2017 6:12:00 AM CEST",0.483893614935662,"Supernatant 6","ctrl",0.483893614935662,"l","ctrl","BugFreeControl",0.473258525508624,0.475608433262442,0.012335434042821,0.000152162933024787,0,6,0.473258525508624,"Cbl","smpl",0.128506448495805,0.133692483926085,0.0197910587306218,0.00039168600567892,0,6,0.128506448495805,1,0.271535411554806,1.68409209193653e-10,-0.728464588445194,"Clostridium bolteae","levam",1.14171552291615,0.0174201740208595
"Supernatant","l",6,"Cr",2781,"leva_peak",3.53,182650,177877,"l_l_i_1","l",1,"1:D,7","170426_hitvalid4_plate1_1","PDA Ch1 225nm@3.6nm","4/27/2017 6:12:00 AM CEST",0.483893614935662,"Supernatant 6","ctrl",0.483893614935662,"l","ctrl","BugFreeControl",0.473258525508624,0.475608433262442,0.012335434042821,0.000152162933024787,0,6,0.473258525508624,"Crl","smpl",0.242287376299863,0.240021351329454,0.011354447845494,0.000128923485876043,0,3,0.242287376299863,2,0.511955650538931,3.68557662878085e-06,-0.488044349461069,"Clostridium ramosum","levam",0.869838594001079,0.0174201740208595
"Supernatant","l",6,"16",2777,"leva_peak",3.53,173887,174956,"l_l_i_2","l",2,"1:D,8","170426_hitvalid4_plate1_1","PDA Ch1 225nm@3.6nm","4/27/2017 6:17:32 AM CEST",0.460818245420624,"Supernatant 6","ctrl",0.460818245420624,"l","ctrl","BugFreeControl",0.473258525508624,0.475608433262442,0.012335434042821,0.000152162933024787,0,6,0.473258525508624,"16l","smpl",0.0795845332365803,0.0769987209172071,0.00726445898001469,5.27723642723161e-05,0,6,0.0795845332365803,1,0.168162915081242,2.02198489671938e-12,-0.831837084918758,"Bacteroides uniformis HM716","levam",1.16633690509412,-0.0310974045190162
"Supernatant","l",6,"Cs",2777,"leva_peak",3.53,173887,174956,"l_l_i_2","l",2,"1:D,8","170426_hitvalid4_plate1_1","PDA Ch1 225nm@3.6nm","4/27/2017 6:17:32 AM CEST",0.460818245420624,"Supernatant 6","ctrl",0.460818245420624,"l","ctrl","BugFreeControl",0.473258525508624,0.475608433262442,0.012335434042821,0.000152162933024787,0,6,0.473258525508624,"Csl","smpl",0.145533925841272,0.145114263991772,0.00499844348483901,2.49844372711296e-05,0,6,0.145533925841272,1,0.30751464156903,2.68280263051308e-10,-0.69248535843097,"Clostridium saccharolyticum","levam",0.706760215878478,-0.0310974045190162
"Supernatant","l",6,"Fn",2777,"leva_peak",3.53,173887,174956,"l_l_i_2","l",2,"1:D,8","170426_hitvalid4_plate1_1","PDA Ch1 225nm@3.6nm","4/27/2017 6:17:32 AM CEST",0.460818245420624,"Supernatant 6","ctrl",0.460818245420624,"l","ctrl","BugFreeControl",0.473258525508624,0.475608433262442,0.012335434042821,0.000152162933024787,0,6,0.473258525508624,"Fnl","smpl",0.072590878109632,0.0707812238656322,0.00890284041156884,7.92605673938632e-05,0,6,0.072590878109632,1,0.153385251816894,2.02069593691963e-13,-0.846614748183106,"Fusobacterium nucleatum nucleatum","levam",0.759701666737194,-0.0310974045190162
"Supernatant","l",6,"Cc",2777,"leva_peak",3.53,173887,174956,"l_l_i_2","l",2,"1:D,8","170426_hitvalid4_plate1_1","PDA Ch1 225nm@3.6nm","4/27/2017 6:17:32 AM CEST",0.460818245420624,"Supernatant 6","ctrl",0.460818245420624,"l","ctrl","BugFreeControl",0.473258525508624,0.475608433262442,0.012335434042821,0.000152162933024787,0,6,0.473258525508624,"Ccl","smpl",0.315210753125002,0.314186702121857,0.0262693183515636,0.000690077086655794,0,4,0.315210753125002,2,0.666043475468796,0.000412028482433962,-0.333956524531204,"Coprococcus comes","levam",0.943714847649449,-0.0310974045190162
"Supernatant","l",6,"Lg",2777,"leva_peak",3.53,173887,174956,"l_l_i_2","l",2,"1:D,8","170426_hitvalid4_plate1_1","PDA Ch1 225nm@3.6nm","4/27/2017 6:17:32 AM CEST",0.460818245420624,"Supernatant 6","ctrl",0.460818245420624,"l","ctrl","BugFreeControl",0.473258525508624,0.475608433262442,0.012335434042821,0.000152162933024787,0,6,0.473258525508624,"Lgl","smpl",0.382213670414866,0.381177097266238,0.0215722142673739,0.00046536042839749,0,6,0.382213670414866,2,0.807621310158312,1.96351131400504e-05,-0.192378689841688,"Lactobacillus gasseri","levam",0.917153909173667,-0.0310974045190162
"Supernatant","l",6,"Cb",2777,"leva_peak",3.53,173887,174956,"l_l_i_2","l",2,"1:D,8","170426_hitvalid4_plate1_1","PDA Ch1 225nm@3.6nm","4/27/2017 6:17:32 AM CEST",0.460818245420624,"Supernatant 6","ctrl",0.460818245420624,"l","ctrl","BugFreeControl",0.473258525508624,0.475608433262442,0.012335434042821,0.000152162933024787,0,6,0.473258525508624,"Cbl","smpl",0.128506448495805,0.133692483926085,0.0197910587306218,0.00039168600567892,0,6,0.128506448495805,1,0.271535411554806,1.68409209193653e-10,-0.728464588445194,"Clostridium bolteae","levam",1.14171552291615,-0.0310974045190162
"Supernatant","l",6,"Cr",2777,"leva_peak",3.53,173887,174956,"l_l_i_2","l",2,"1:D,8","170426_hitvalid4_plate1_1","PDA Ch1 225nm@3.6nm","4/27/2017 6:17:32 AM CEST",0.460818245420624,"Supernatant 6","ctrl",0.460818245420624,"l","ctrl","BugFreeControl",0.473258525508624,0.475608433262442,0.012335434042821,0.000152162933024787,0,6,0.473258525508624,"Crl","smpl",0.242287376299863,0.240021351329454,0.011354447845494,0.000128923485876043,0,3,0.242287376299863,2,0.511955650538931,3.68557662878085e-06,-0.488044349461069,"Clostridium ramosum","levam",0.869838594001079,-0.0310974045190162
"Supernatant","l",6,"16",2772,"leva_peak",3.529,173396,175156,"l_l_i_2","l",2,"1:D,8","170426_hitvalid4_plate1_1","PDA Ch1 225nm@3.6nm","4/27/2017 6:23:01 AM CEST",0.458759627163218,"Supernatant 6","ctrl",0.458759627163218,"l","ctrl","BugFreeControl",0.473258525508624,0.475608433262442,0.012335434042821,0.000152162933024787,0,6,0.473258525508624,"16l","smpl",0.0795845332365803,0.0769987209172071,0.00726445898001469,5.27723642723161e-05,0,6,0.0795845332365803,1,0.168162915081242,2.02198489671938e-12,-0.831837084918758,"Bacteroides uniformis HM716","levam",1.16633690509412,-0.0354257934066671
"Supernatant","l",6,"Cs",2772,"leva_peak",3.529,173396,175156,"l_l_i_2","l",2,"1:D,8","170426_hitvalid4_plate1_1","PDA Ch1 225nm@3.6nm","4/27/2017 6:23:01 AM CEST",0.458759627163218,"Supernatant 6","ctrl",0.458759627163218,"l","ctrl","BugFreeControl",0.473258525508624,0.475608433262442,0.012335434042821,0.000152162933024787,0,6,0.473258525508624,"Csl","smpl",0.145533925841272,0.145114263991772,0.00499844348483901,2.49844372711296e-05,0,6,0.145533925841272,1,0.30751464156903,2.68280263051308e-10,-0.69248535843097,"Clostridium saccharolyticum","levam",0.706760215878478,-0.0354257934066671
"Supernatant","l",6,"Fn",2772,"leva_peak",3.529,173396,175156,"l_l_i_2","l",2,"1:D,8","170426_hitvalid4_plate1_1","PDA Ch1 225nm@3.6nm","4/27/2017 6:23:01 AM CEST",0.458759627163218,"Supernatant 6","ctrl",0.458759627163218,"l","ctrl","BugFreeControl",0.473258525508624,0.475608433262442,0.012335434042821,0.000152162933024787,0,6,0.473258525508624,"Fnl","smpl",0.072590878109632,0.0707812238656322,0.00890284041156884,7.92605673938632e-05,0,6,0.072590878109632,1,0.153385251816894,2.02069593691963e-13,-0.846614748183106,"Fusobacterium nucleatum nucleatum","levam",0.759701666737194,-0.0354257934066671
"Supernatant","l",6,"Cc",2772,"leva_peak",3.529,173396,175156,"l_l_i_2","l",2,"1:D,8","170426_hitvalid4_plate1_1","PDA Ch1 225nm@3.6nm","4/27/2017 6:23:01 AM CEST",0.458759627163218,"Supernatant 6","ctrl",0.458759627163218,"l","ctrl","BugFreeControl",0.473258525508624,0.475608433262442,0.012335434042821,0.000152162933024787,0,6,0.473258525508624,"Ccl","smpl",0.315210753125002,0.314186702121857,0.0262693183515636,0.000690077086655794,0,4,0.315210753125002,2,0.666043475468796,0.000412028482433962,-0.333956524531204,"Coprococcus comes","levam",0.943714847649449,-0.0354257934066671
"Supernatant","l",6,"Lg",2772,"leva_peak",3.529,173396,175156,"l_l_i_2","l",2,"1:D,8","170426_hitvalid4_plate1_1","PDA Ch1 225nm@3.6nm","4/27/2017 6:23:01 AM CEST",0.458759627163218,"Supernatant 6","ctrl",0.458759627163218,"l","ctrl","BugFreeControl",0.473258525508624,0.475608433262442,0.012335434042821,0.000152162933024787,0,6,0.473258525508624,"Lgl","smpl",0.382213670414866,0.381177097266238,0.0215722142673739,0.00046536042839749,0,6,0.382213670414866,2,0.807621310158312,1.96351131400504e-05,-0.192378689841688,"Lactobacillus gasseri","levam",0.917153909173667,-0.0354257934066671
"Supernatant","l",6,"Cb",2772,"leva_peak",3.529,173396,175156,"l_l_i_2","l",2,"1:D,8","170426_hitvalid4_plate1_1","PDA Ch1 225nm@3.6nm","4/27/2017 6:23:01 AM CEST",0.458759627163218,"Supernatant 6","ctrl",0.458759627163218,"l","ctrl","BugFreeControl",0.473258525508624,0.475608433262442,0.012335434042821,0.000152162933024787,0,6,0.473258525508624,"Cbl","smpl",0.128506448495805,0.133692483926085,0.0197910587306218,0.00039168600567892,0,6,0.128506448495805,1,0.271535411554806,1.68409209193653e-10,-0.728464588445194,"Clostridium bolteae","levam",1.14171552291615,-0.0354257934066671
"Supernatant","l",6,"Cr",2772,"leva_peak",3.529,173396,175156,"l_l_i_2","l",2,"1:D,8","170426_hitvalid4_plate1_1","PDA Ch1 225nm@3.6nm","4/27/2017 6:23:01 AM CEST",0.458759627163218,"Supernatant 6","ctrl",0.458759627163218,"l","ctrl","BugFreeControl",0.473258525508624,0.475608433262442,0.012335434042821,0.000152162933024787,0,6,0.473258525508624,"Crl","smpl",0.242287376299863,0.240021351329454,0.011354447845494,0.000128923485876043,0,3,0.242287376299863,2,0.511955650538931,3.68557662878085e-06,-0.488044349461069,"Clostridium ramosum","levam",0.869838594001079,-0.0354257934066671
"Supernatant","l",6,"16",2718,"leva_peak",3.527,175378,176501,"l_l_i_3","l",3,"1:D,9","170426_hitvalid4_plate1_1","PDA Ch1 225nm@3.6nm","4/27/2017 6:28:33 AM CEST",0.484055090944219,"Supernatant 6","ctrl",0.484055090944219,"l","ctrl","BugFreeControl",0.473258525508624,0.475608433262442,0.012335434042821,0.000152162933024787,0,6,0.473258525508624,"16l","smpl",0.0795845332365803,0.0769987209172071,0.00726445898001469,5.27723642723161e-05,0,6,0.0795845332365803,1,0.168162915081242,2.02198489671938e-12,-0.831837084918758,"Bacteroides uniformis HM716","levam",1.16633690509412,0.0177596886241845
"Supernatant","l",6,"Cs",2718,"leva_peak",3.527,175378,176501,"l_l_i_3","l",3,"1:D,9","170426_hitvalid4_plate1_1","PDA Ch1 225nm@3.6nm","4/27/2017 6:28:33 AM CEST",0.484055090944219,"Supernatant 6","ctrl",0.484055090944219,"l","ctrl","BugFreeControl",0.473258525508624,0.475608433262442,0.012335434042821,0.000152162933024787,0,6,0.473258525508624,"Csl","smpl",0.145533925841272,0.145114263991772,0.00499844348483901,2.49844372711296e-05,0,6,0.145533925841272,1,0.30751464156903,2.68280263051308e-10,-0.69248535843097,"Clostridium saccharolyticum","levam",0.706760215878478,0.0177596886241845
"Supernatant","l",6,"Fn",2718,"leva_peak",3.527,175378,176501,"l_l_i_3","l",3,"1:D,9","170426_hitvalid4_plate1_1","PDA Ch1 225nm@3.6nm","4/27/2017 6:28:33 AM CEST",0.484055090944219,"Supernatant 6","ctrl",0.484055090944219,"l","ctrl","BugFreeControl",0.473258525508624,0.475608433262442,0.012335434042821,0.000152162933024787,0,6,0.473258525508624,"Fnl","smpl",0.072590878109632,0.0707812238656322,0.00890284041156884,7.92605673938632e-05,0,6,0.072590878109632,1,0.153385251816894,2.02069593691963e-13,-0.846614748183106,"Fusobacterium nucleatum nucleatum","levam",0.759701666737194,0.0177596886241845
"Supernatant","l",6,"Cc",2718,"leva_peak",3.527,175378,176501,"l_l_i_3","l",3,"1:D,9","170426_hitvalid4_plate1_1","PDA Ch1 225nm@3.6nm","4/27/2017 6:28:33 AM CEST",0.484055090944219,"Supernatant 6","ctrl",0.484055090944219,"l","ctrl","BugFreeControl",0.473258525508624,0.475608433262442,0.012335434042821,0.000152162933024787,0,6,0.473258525508624,"Ccl","smpl",0.315210753125002,0.314186702121857,0.0262693183515636,0.000690077086655794,0,4,0.315210753125002,2,0.666043475468796,0.000412028482433962,-0.333956524531204,"Coprococcus comes","levam",0.943714847649449,0.0177596886241845
"Supernatant","l",6,"Lg",2718,"leva_peak",3.527,175378,176501,"l_l_i_3","l",3,"1:D,9","170426_hitvalid4_plate1_1","PDA Ch1 225nm@3.6nm","4/27/2017 6:28:33 AM CEST",0.484055090944219,"Supernatant 6","ctrl",0.484055090944219,"l","ctrl","BugFreeControl",0.473258525508624,0.475608433262442,0.012335434042821,0.000152162933024787,0,6,0.473258525508624,"Lgl","smpl",0.382213670414866,0.381177097266238,0.0215722142673739,0.00046536042839749,0,6,0.382213670414866,2,0.807621310158312,1.96351131400504e-05,-0.192378689841688,"Lactobacillus gasseri","levam",0.917153909173667,0.0177596886241845
"Supernatant","l",6,"Cb",2718,"leva_peak",3.527,175378,176501,"l_l_i_3","l",3,"1:D,9","170426_hitvalid4_plate1_1","PDA Ch1 225nm@3.6nm","4/27/2017 6:28:33 AM CEST",0.484055090944219,"Supernatant 6","ctrl",0.484055090944219,"l","ctrl","BugFreeControl",0.473258525508624,0.475608433262442,0.012335434042821,0.000152162933024787,0,6,0.473258525508624,"Cbl","smpl",0.128506448495805,0.133692483926085,0.0197910587306218,0.00039168600567892,0,6,0.128506448495805,1,0.271535411554806,1.68409209193653e-10,-0.728464588445194,"Clostridium bolteae","levam",1.14171552291615,0.0177596886241845
"Supernatant","l",6,"Cr",2718,"leva_peak",3.527,175378,176501,"l_l_i_3","l",3,"1:D,9","170426_hitvalid4_plate1_1","PDA Ch1 225nm@3.6nm","4/27/2017 6:28:33 AM CEST",0.484055090944219,"Supernatant 6","ctrl",0.484055090944219,"l","ctrl","BugFreeControl",0.473258525508624,0.475608433262442,0.012335434042821,0.000152162933024787,0,6,0.473258525508624,"Crl","smpl",0.242287376299863,0.240021351329454,0.011354447845494,0.000128923485876043,0,3,0.242287376299863,2,0.511955650538931,3.68557662878085e-06,-0.488044349461069,"Clostridium ramosum","levam",0.869838594001079,0.0177596886241845
"Supernatant","l",6,"16",2778,"leva_peak",3.53,175185,175784,"l_l_i_3","l",3,"1:D,9","170426_hitvalid4_plate1_1","PDA Ch1 225nm@3.6nm","4/27/2017 6:34:05 AM CEST",0.467323251589222,"Supernatant 6","ctrl",0.467323251589222,"l","ctrl","BugFreeControl",0.473258525508624,0.475608433262442,0.012335434042821,0.000152162933024787,0,6,0.473258525508624,"16l","smpl",0.0795845332365803,0.0769987209172071,0.00726445898001469,5.27723642723161e-05,0,6,0.0795845332365803,1,0.168162915081242,2.02198489671938e-12,-0.831837084918758,"Bacteroides uniformis HM716","levam",1.16633690509412,-0.0174201740208594
"Supernatant","l",6,"Cs",2778,"leva_peak",3.53,175185,175784,"l_l_i_3","l",3,"1:D,9","170426_hitvalid4_plate1_1","PDA Ch1 225nm@3.6nm","4/27/2017 6:34:05 AM CEST",0.467323251589222,"Supernatant 6","ctrl",0.467323251589222,"l","ctrl","BugFreeControl",0.473258525508624,0.475608433262442,0.012335434042821,0.000152162933024787,0,6,0.473258525508624,"Csl","smpl",0.145533925841272,0.145114263991772,0.00499844348483901,2.49844372711296e-05,0,6,0.145533925841272,1,0.30751464156903,2.68280263051308e-10,-0.69248535843097,"Clostridium saccharolyticum","levam",0.706760215878478,-0.0174201740208594
"Supernatant","l",6,"Fn",2778,"leva_peak",3.53,175185,175784,"l_l_i_3","l",3,"1:D,9","170426_hitvalid4_plate1_1","PDA Ch1 225nm@3.6nm","4/27/2017 6:34:05 AM CEST",0.467323251589222,"Supernatant 6","ctrl",0.467323251589222,"l","ctrl","BugFreeControl",0.473258525508624,0.475608433262442,0.012335434042821,0.000152162933024787,0,6,0.473258525508624,"Fnl","smpl",0.072590878109632,0.0707812238656322,0.00890284041156884,7.92605673938632e-05,0,6,0.072590878109632,1,0.153385251816894,2.02069593691963e-13,-0.846614748183106,"Fusobacterium nucleatum nucleatum","levam",0.759701666737194,-0.0174201740208594
"Supernatant","l",6,"Cc",2778,"leva_peak",3.53,175185,175784,"l_l_i_3","l",3,"1:D,9","170426_hitvalid4_plate1_1","PDA Ch1 225nm@3.6nm","4/27/2017 6:34:05 AM CEST",0.467323251589222,"Supernatant 6","ctrl",0.467323251589222,"l","ctrl","BugFreeControl",0.473258525508624,0.475608433262442,0.012335434042821,0.000152162933024787,0,6,0.473258525508624,"Ccl","smpl",0.315210753125002,0.314186702121857,0.0262693183515636,0.000690077086655794,0,4,0.315210753125002,2,0.666043475468796,0.000412028482433962,-0.333956524531204,"Coprococcus comes","levam",0.943714847649449,-0.0174201740208594
"Supernatant","l",6,"Lg",2778,"leva_peak",3.53,175185,175784,"l_l_i_3","l",3,"1:D,9","170426_hitvalid4_plate1_1","PDA Ch1 225nm@3.6nm","4/27/2017 6:34:05 AM CEST",0.467323251589222,"Supernatant 6","ctrl",0.467323251589222,"l","ctrl","BugFreeControl",0.473258525508624,0.475608433262442,0.012335434042821,0.000152162933024787,0,6,0.473258525508624,"Lgl","smpl",0.382213670414866,0.381177097266238,0.0215722142673739,0.00046536042839749,0,6,0.382213670414866,2,0.807621310158312,1.96351131400504e-05,-0.192378689841688,"Lactobacillus gasseri","levam",0.917153909173667,-0.0174201740208594
"Supernatant","l",6,"Cb",2778,"leva_peak",3.53,175185,175784,"l_l_i_3","l",3,"1:D,9","170426_hitvalid4_plate1_1","PDA Ch1 225nm@3.6nm","4/27/2017 6:34:05 AM CEST",0.467323251589222,"Supernatant 6","ctrl",0.467323251589222,"l","ctrl","BugFreeControl",0.473258525508624,0.475608433262442,0.012335434042821,0.000152162933024787,0,6,0.473258525508624,"Cbl","smpl",0.128506448495805,0.133692483926085,0.0197910587306218,0.00039168600567892,0,6,0.128506448495805,1,0.271535411554806,1.68409209193653e-10,-0.728464588445194,"Clostridium bolteae","levam",1.14171552291615,-0.0174201740208594
"Supernatant","l",6,"Cr",2778,"leva_peak",3.53,175185,175784,"l_l_i_3","l",3,"1:D,9","170426_hitvalid4_plate1_1","PDA Ch1 225nm@3.6nm","4/27/2017 6:34:05 AM CEST",0.467323251589222,"Supernatant 6","ctrl",0.467323251589222,"l","ctrl","BugFreeControl",0.473258525508624,0.475608433262442,0.012335434042821,0.000152162933024787,0,6,0.473258525508624,"Crl","smpl",0.242287376299863,0.240021351329454,0.011354447845494,0.000128923485876043,0,3,0.242287376299863,2,0.511955650538931,3.68557662878085e-06,-0.488044349461069,"Clostridium ramosum","levam",0.869838594001079,-0.0174201740208594
