KEGG_CPD	KEGG_EC	KEGG_FORMULA	KEGG_EXACT_MASS
cpd:C00001	ec:3.5.4.23	H2O	18.0106
cpd:C00001	ec:3.5.4.24	H2O	18.0106
cpd:C00001	ec:3.5.4.25	H2O	18.0106
cpd:C00001	ec:3.5.4.26	H2O	18.0106
cpd:C00001	ec:3.5.4.27	H2O	18.0106
cpd:C00001	ec:3.5.4.28	H2O	18.0106
cpd:C00001	ec:3.5.4.29	H2O	18.0106
cpd:C00001	ec:3.5.2.19	H2O	18.0106
cpd:C00001	ec:3.5.2.2	H2O	18.0106
cpd:C00001	ec:3.5.2.20	H2O	18.0106
cpd:C00001	ec:3.5.2.3	H2O	18.0106
cpd:C00001	ec:3.5.2.4	H2O	18.0106
cpd:C00001	ec:3.5.2.5	H2O	18.0106
cpd:C00001	ec:3.5.1.13	H2O	18.0106
cpd:C00001	ec:3.5.1.131	H2O	18.0106
cpd:C00001	ec:3.5.1.14	H2O	18.0106
cpd:C00001	ec:3.5.1.15	H2O	18.0106
cpd:C00001	ec:3.5.1.16	H2O	18.0106
cpd:C00001	ec:3.5.1.17	H2O	18.0106
cpd:C00001	ec:3.5.1.18	H2O	18.0106
cpd:C00001	ec:3.5.1.19	H2O	18.0106
cpd:C00001	ec:3.5.1.2	H2O	18.0106
cpd:C00001	ec:3.5.1.20	H2O	18.0106
cpd:C00001	ec:3.5.1.21	H2O	18.0106
cpd:C00001	ec:3.5.1.22	H2O	18.0106
cpd:C00001	ec:3.5.1.23	H2O	18.0106
cpd:C00001	ec:3.5.1.24	H2O	18.0106
cpd:C00001	ec:3.5.1.25	H2O	18.0106
cpd:C00001	ec:3.5.1.26	H2O	18.0106
cpd:C00001	ec:3.5.1.28	H2O	18.0106
cpd:C00001	ec:3.5.1.1	H2O	18.0106
cpd:C00001	ec:3.5.1.10	H2O	18.0106
cpd:C00001	ec:3.5.1.100	H2O	18.0106
cpd:C00001	ec:3.5.1.101	H2O	18.0106
cpd:C00001	ec:3.5.1.102	H2O	18.0106
cpd:C00001	ec:3.5.1.103	H2O	18.0106
cpd:C00001	ec:3.5.1.104	H2O	18.0106
cpd:C00001	ec:3.5.1.105	H2O	18.0106
cpd:C00001	ec:3.5.1.106	H2O	18.0106
cpd:C00001	ec:3.5.1.107	H2O	18.0106
cpd:C00001	ec:3.5.1.108	H2O	18.0106
cpd:C00001	ec:3.5.1.11	H2O	18.0106
cpd:C00001	ec:3.5.1.110	H2O	18.0106
cpd:C00001	ec:3.5.3.3	H2O	18.0106
cpd:C00001	ec:3.5.3.4	H2O	18.0106
cpd:C00001	ec:3.5.3.5	H2O	18.0106
cpd:C00001	ec:3.5.1.78	H2O	18.0106
cpd:C00001	ec:3.5.1.79	H2O	18.0106
cpd:C00001	ec:3.5.1.8	H2O	18.0106
cpd:C00001	ec:3.5.1.81	H2O	18.0106
cpd:C00001	ec:3.5.1.82	H2O	18.0106
cpd:C00001	ec:3.5.1.83	H2O	18.0106
cpd:C00001	ec:3.5.1.84	H2O	18.0106
cpd:C00001	ec:3.5.1.85	H2O	18.0106
cpd:C00001	ec:3.5.1.86	H2O	18.0106
cpd:C00001	ec:3.5.1.87	H2O	18.0106
cpd:C00001	ec:3.5.1.88	H2O	18.0106
cpd:C00001	ec:3.5.1.89	H2O	18.0106
cpd:C00001	ec:3.5.1.9	H2O	18.0106
cpd:C00001	ec:3.5.1.90	H2O	18.0106
cpd:C00001	ec:3.5.1.91	H2O	18.0106
cpd:C00001	ec:3.5.1.92	H2O	18.0106
cpd:C00001	ec:3.5.1.93	H2O	18.0106
cpd:C00001	ec:3.5.1.94	H2O	18.0106
cpd:C00001	ec:3.5.1.95	H2O	18.0106
cpd:C00001	ec:3.5.1.96	H2O	18.0106
cpd:C00001	ec:3.5.1.97	H2O	18.0106
cpd:C00001	ec:3.5.1.99	H2O	18.0106
cpd:C00001	ec:3.5.2.1	H2O	18.0106
cpd:C00001	ec:3.5.2.10	H2O	18.0106
cpd:C00001	ec:3.5.2.11	H2O	18.0106
cpd:C00001	ec:3.5.2.12	H2O	18.0106
cpd:C00001	ec:3.5.2.13	H2O	18.0106
cpd:C00001	ec:3.5.2.14	H2O	18.0106
cpd:C00001	ec:3.5.2.15	H2O	18.0106
cpd:C00001	ec:3.4.15.6	H2O	18.0106
cpd:C00001	ec:3.4.17.21	H2O	18.0106
cpd:C00001	ec:3.4.17.23	H2O	18.0106
cpd:C00001	ec:3.4.17.8	H2O	18.0106
cpd:C00001	ec:3.4.19.12	H2O	18.0106
cpd:C00001	ec:3.4.19.13	H2O	18.0106
cpd:C00001	ec:3.4.19.14	H2O	18.0106
cpd:C00001	ec:3.4.19.16	H2O	18.0106
cpd:C00001	ec:3.4.19.9	H2O	18.0106
cpd:C00001	ec:3.4.24.84	H2O	18.0106
cpd:C00001	ec:3.2.1.65	H2O	18.0106
cpd:C00001	ec:3.2.1.66	H2O	18.0106
cpd:C00001	ec:3.2.1.67	H2O	18.0106
cpd:C00001	ec:3.2.1.68	H2O	18.0106
cpd:C00001	ec:3.2.1.74	H2O	18.0106
cpd:C00001	ec:3.2.1.76	H2O	18.0106
cpd:C00001	ec:3.2.1.77	H2O	18.0106
cpd:C00001	ec:3.2.1.78	H2O	18.0106
cpd:C00001	ec:3.2.1.80	H2O	18.0106
cpd:C00001	ec:3.2.1.82	H2O	18.0106
cpd:C00001	ec:3.2.1.85	H2O	18.0106
cpd:C00001	ec:3.2.1.86	H2O	18.0106
cpd:C00001	ec:3.2.1.88	H2O	18.0106
cpd:C00001	ec:3.2.1.91	H2O	18.0106
cpd:C00001	ec:3.2.1.93	H2O	18.0106
cpd:C00001	ec:3.2.1.97	H2O	18.0106
cpd:C00001	ec:3.2.2.1	H2O	18.0106
cpd:C00001	ec:3.2.2.10	H2O	18.0106
cpd:C00001	ec:3.2.2.11	H2O	18.0106
cpd:C00001	ec:3.2.2.12	H2O	18.0106
cpd:C00001	ec:3.5.1.77	H2O	18.0106
cpd:C00001	ec:3.5.1.29	H2O	18.0106
cpd:C00001	ec:3.5.1.3	H2O	18.0106
cpd:C00001	ec:3.5.1.30	H2O	18.0106
cpd:C00001	ec:3.5.1.31	H2O	18.0106
cpd:C00001	ec:3.5.1.32	H2O	18.0106
cpd:C00001	ec:3.5.1.33	H2O	18.0106
cpd:C00001	ec:3.5.1.35	H2O	18.0106
cpd:C00001	ec:3.5.1.36	H2O	18.0106
cpd:C00001	ec:3.5.1.38	H2O	18.0106
cpd:C00001	ec:3.5.1.39	H2O	18.0106
cpd:C00001	ec:3.5.1.4	H2O	18.0106
cpd:C00001	ec:3.5.1.40	H2O	18.0106
cpd:C00001	ec:3.5.1.41	H2O	18.0106
cpd:C00001	ec:3.5.1.42	H2O	18.0106
cpd:C00001	ec:3.5.1.43	H2O	18.0106
cpd:C00001	ec:3.5.1.44	H2O	18.0106
cpd:C00001	ec:3.5.1.46	H2O	18.0106
cpd:C00001	ec:3.5.1.47	H2O	18.0106
cpd:C00001	ec:3.5.1.48	H2O	18.0106
cpd:C00001	ec:3.5.1.49	H2O	18.0106
cpd:C00001	ec:3.5.1.5	H2O	18.0106
cpd:C00001	ec:3.5.1.50	H2O	18.0106
cpd:C00001	ec:3.5.1.51	H2O	18.0106
cpd:C00001	ec:3.5.1.122	H2O	18.0106
cpd:C00001	ec:3.5.1.123	H2O	18.0106
cpd:C00001	ec:3.5.1.124	H2O	18.0106
cpd:C00001	ec:3.5.1.125	H2O	18.0106
cpd:C00001	ec:3.5.1.126	H2O	18.0106
cpd:C00001	ec:3.5.1.127	H2O	18.0106
cpd:C00001	ec:3.5.1.128	H2O	18.0106
cpd:C00001	ec:3.5.1.129	H2O	18.0106
cpd:C00001	ec:3.2.1.21	H2O	18.0106
cpd:C00001	ec:3.2.1.22	H2O	18.0106
cpd:C00001	ec:3.2.1.23	H2O	18.0106
cpd:C00001	ec:3.2.1.24	H2O	18.0106
cpd:C00001	ec:3.2.1.25	H2O	18.0106
cpd:C00001	ec:3.2.1.26	H2O	18.0106
cpd:C00001	ec:3.2.1.28	H2O	18.0106
cpd:C00001	ec:3.2.1.3	H2O	18.0106
cpd:C00001	ec:3.2.1.31	H2O	18.0106
cpd:C00001	ec:3.2.1.33	H2O	18.0106
cpd:C00001	ec:3.2.1.35	H2O	18.0106
cpd:C00001	ec:3.2.1.37	H2O	18.0106
cpd:C00001	ec:3.2.1.39	H2O	18.0106
cpd:C00001	ec:3.2.1.4	H2O	18.0106
cpd:C00001	ec:3.2.1.42	H2O	18.0106
cpd:C00001	ec:3.2.1.45	H2O	18.0106
cpd:C00001	ec:3.2.1.46	H2O	18.0106
cpd:C00001	ec:3.2.1.47	H2O	18.0106
cpd:C00001	ec:3.2.1.48	H2O	18.0106
cpd:C00001	ec:3.2.1.49	H2O	18.0106
cpd:C00001	ec:3.2.1.50	H2O	18.0106
cpd:C00001	ec:3.2.1.51	H2O	18.0106
cpd:C00001	ec:3.2.1.52	H2O	18.0106
cpd:C00001	ec:3.2.1.54	H2O	18.0106
cpd:C00001	ec:3.2.1.55	H2O	18.0106
cpd:C00001	ec:3.2.1.56	H2O	18.0106
cpd:C00001	ec:3.2.1.58	H2O	18.0106
cpd:C00001	ec:3.2.1.62	H2O	18.0106
cpd:C00001	ec:3.2.1.63	H2O	18.0106
cpd:C00001	ec:3.2.1.64	H2O	18.0106
cpd:C00001	ec:3.2.1.118	H2O	18.0106
cpd:C00001	ec:3.2.1.119	H2O	18.0106
cpd:C00001	ec:3.5.1.111	H2O	18.0106
cpd:C00001	ec:3.5.1.112	H2O	18.0106
cpd:C00001	ec:3.5.1.113	H2O	18.0106
cpd:C00001	ec:3.5.1.114	H2O	18.0106
cpd:C00001	ec:3.5.1.115	H2O	18.0106
cpd:C00001	ec:3.5.1.116	H2O	18.0106
cpd:C00001	ec:3.5.1.117	H2O	18.0106
cpd:C00001	ec:3.5.1.118	H2O	18.0106
cpd:C00001	ec:3.5.1.119	H2O	18.0106
cpd:C00001	ec:3.5.1.12	H2O	18.0106
cpd:C00001	ec:3.5.1.121	H2O	18.0106
cpd:C00001	ec:3.3.2.14	H2O	18.0106
cpd:C00001	ec:3.3.2.15	H2O	18.0106
cpd:C00001	ec:3.3.2.2	H2O	18.0106
cpd:C00001	ec:3.3.2.4	H2O	18.0106
cpd:C00001	ec:3.3.2.6	H2O	18.0106
cpd:C00001	ec:3.3.2.7	H2O	18.0106
cpd:C00001	ec:3.3.2.8	H2O	18.0106
cpd:C00001	ec:3.3.2.9	H2O	18.0106
cpd:C00001	ec:3.4.11.1	H2O	18.0106
cpd:C00001	ec:3.4.11.2	H2O	18.0106
cpd:C00001	ec:3.4.11.23	H2O	18.0106
cpd:C00001	ec:3.4.11.5	H2O	18.0106
cpd:C00001	ec:3.4.13.12	H2O	18.0106
cpd:C00001	ec:3.4.13.18	H2O	18.0106
cpd:C00001	ec:3.4.13.20	H2O	18.0106
cpd:C00001	ec:3.4.13.22	H2O	18.0106
cpd:C00001	ec:3.4.13.4	H2O	18.0106
cpd:C00001	ec:3.4.13.5	H2O	18.0106
cpd:C00001	ec:3.4.14.13	H2O	18.0106
cpd:C00001	ec:3.2.1.18	H2O	18.0106
cpd:C00001	ec:3.2.1.180	H2O	18.0106
cpd:C00001	ec:3.2.1.182	H2O	18.0106
cpd:C00001	ec:3.2.1.183	H2O	18.0106
cpd:C00001	ec:3.2.1.184	H2O	18.0106
cpd:C00001	ec:3.2.1.185	H2O	18.0106
cpd:C00001	ec:3.2.1.186	H2O	18.0106
cpd:C00001	ec:3.2.1.187	H2O	18.0106
cpd:C00001	ec:3.2.1.188	H2O	18.0106
cpd:C00001	ec:3.2.1.189	H2O	18.0106
cpd:C00001	ec:3.2.1.190	H2O	18.0106
cpd:C00001	ec:3.2.1.197	H2O	18.0106
cpd:C00001	ec:3.2.1.199	H2O	18.0106
cpd:C00001	ec:3.2.1.2	H2O	18.0106
cpd:C00001	ec:3.2.1.20	H2O	18.0106
cpd:C00001	ec:3.1.7.6	H2O	18.0106
cpd:C00001	ec:3.1.7.8	H2O	18.0106
cpd:C00001	ec:3.1.7.9	H2O	18.0106
cpd:C00001	ec:3.1.8.1	H2O	18.0106
cpd:C00001	ec:3.1.8.2	H2O	18.0106
cpd:C00001	ec:3.10.1.1	H2O	18.0106
cpd:C00001	ec:3.10.1.2	H2O	18.0106
cpd:C00001	ec:3.11.1.1	H2O	18.0106
cpd:C00001	ec:3.11.1.2	H2O	18.0106
cpd:C00001	ec:3.11.1.3	H2O	18.0106
cpd:C00001	ec:3.12.1.1	H2O	18.0106
cpd:C00001	ec:3.13.1.1	H2O	18.0106
cpd:C00001	ec:3.13.1.3	H2O	18.0106
cpd:C00001	ec:3.13.1.4	H2O	18.0106
cpd:C00001	ec:3.13.1.5	H2O	18.0106
cpd:C00001	ec:3.13.1.6	H2O	18.0106
cpd:C00001	ec:3.13.1.7	H2O	18.0106
cpd:C00001	ec:3.13.1.8	H2O	18.0106
cpd:C00001	ec:3.2.2.13	H2O	18.0106
cpd:C00001	ec:3.2.2.14	H2O	18.0106
cpd:C00001	ec:3.2.2.16	H2O	18.0106
cpd:C00001	ec:3.2.2.19	H2O	18.0106
cpd:C00001	ec:3.2.2.2	H2O	18.0106
cpd:C00001	ec:3.2.2.24	H2O	18.0106
cpd:C00001	ec:3.2.2.25	H2O	18.0106
cpd:C00001	ec:3.2.2.26	H2O	18.0106
cpd:C00001	ec:3.2.2.3	H2O	18.0106
cpd:C00001	ec:3.2.2.30	H2O	18.0106
cpd:C00001	ec:3.2.2.4	H2O	18.0106
cpd:C00001	ec:3.2.2.5	H2O	18.0106
cpd:C00001	ec:3.2.2.6	H2O	18.0106
cpd:C00001	ec:3.2.2.7	H2O	18.0106
cpd:C00001	ec:3.2.2.8	H2O	18.0106
cpd:C00001	ec:3.2.2.9	H2O	18.0106
cpd:C00001	ec:3.3.1.1	H2O	18.0106
cpd:C00001	ec:3.3.1.2	H2O	18.0106
cpd:C00001	ec:3.3.2.1	H2O	18.0106
cpd:C00001	ec:3.3.2.10	H2O	18.0106
cpd:C00001	ec:3.3.2.11	H2O	18.0106
cpd:C00001	ec:3.3.2.12	H2O	18.0106
cpd:C00001	ec:3.3.2.13	H2O	18.0106
cpd:C00001	ec:3.2.1.204	H2O	18.0106
cpd:C00001	ec:3.2.1.205	H2O	18.0106
cpd:C00001	ec:3.2.1.206	H2O	18.0106
cpd:C00001	ec:3.2.1.207	H2O	18.0106
cpd:C00001	ec:3.2.1.208	H2O	18.0106
cpd:C00001	ec:3.1.4.55	H2O	18.0106
cpd:C00001	ec:3.1.4.56	H2O	18.0106
cpd:C00001	ec:3.1.4.57	H2O	18.0106
cpd:C00001	ec:3.1.4.58	H2O	18.0106
cpd:C00001	ec:3.1.4.59	H2O	18.0106
cpd:C00001	ec:3.1.4.60	H2O	18.0106
cpd:C00001	ec:3.1.5.1	H2O	18.0106
cpd:C00001	ec:3.1.6.1	H2O	18.0106
cpd:C00001	ec:3.1.6.10	H2O	18.0106
cpd:C00001	ec:3.1.6.11	H2O	18.0106
cpd:C00001	ec:3.1.6.12	H2O	18.0106
cpd:C00001	ec:3.1.6.13	H2O	18.0106
cpd:C00001	ec:3.1.6.14	H2O	18.0106
cpd:C00001	ec:3.1.6.16	H2O	18.0106
cpd:C00001	ec:3.1.6.17	H2O	18.0106
cpd:C00001	ec:3.1.6.18	H2O	18.0106
cpd:C00001	ec:3.1.6.2	H2O	18.0106
cpd:C00001	ec:3.1.6.20	H2O	18.0106
cpd:C00001	ec:3.1.6.3	H2O	18.0106
cpd:C00001	ec:3.1.6.4	H2O	18.0106
cpd:C00001	ec:3.1.6.6	H2O	18.0106
cpd:C00001	ec:3.1.6.8	H2O	18.0106
cpd:C00001	ec:3.1.6.9	H2O	18.0106
cpd:C00001	ec:3.1.7.1	H2O	18.0106
cpd:C00001	ec:3.1.7.10	H2O	18.0106
cpd:C00001	ec:3.1.7.11	H2O	18.0106
cpd:C00001	ec:3.1.7.12	H2O	18.0106
cpd:C00001	ec:3.1.7.2	H2O	18.0106
cpd:C00001	ec:3.1.7.3	H2O	18.0106
cpd:C00001	ec:3.1.7.5	H2O	18.0106
cpd:C00001	ec:3.1.3.86	H2O	18.0106
cpd:C00001	ec:3.1.3.87	H2O	18.0106
cpd:C00001	ec:3.1.3.88	H2O	18.0106
cpd:C00001	ec:3.1.3.89	H2O	18.0106
cpd:C00001	ec:3.1.3.9	H2O	18.0106
cpd:C00001	ec:3.1.3.90	H2O	18.0106
cpd:C00001	ec:3.1.3.91	H2O	18.0106
cpd:C00001	ec:3.1.3.92	H2O	18.0106
cpd:C00001	ec:3.2.1.122	H2O	18.0106
cpd:C00001	ec:3.2.1.123	H2O	18.0106
cpd:C00001	ec:3.2.1.125	H2O	18.0106
cpd:C00001	ec:3.2.1.126	H2O	18.0106
cpd:C00001	ec:3.2.1.128	H2O	18.0106
cpd:C00001	ec:3.2.1.132	H2O	18.0106
cpd:C00001	ec:3.2.1.133	H2O	18.0106
cpd:C00001	ec:3.2.1.134	H2O	18.0106
cpd:C00001	ec:3.2.1.137	H2O	18.0106
cpd:C00001	ec:3.2.1.139	H2O	18.0106
cpd:C00001	ec:3.2.1.14	H2O	18.0106
cpd:C00001	ec:3.2.1.140	H2O	18.0106
cpd:C00001	ec:3.2.1.141	H2O	18.0106
cpd:C00001	ec:3.2.1.144	H2O	18.0106
cpd:C00001	ec:3.2.1.147	H2O	18.0106
cpd:C00001	ec:3.2.1.149	H2O	18.0106
cpd:C00001	ec:3.2.1.15	H2O	18.0106
cpd:C00001	ec:3.2.1.163	H2O	18.0106
cpd:C00001	ec:3.2.1.165	H2O	18.0106
cpd:C00001	ec:3.2.1.166	H2O	18.0106
cpd:C00001	ec:3.2.1.167	H2O	18.0106
cpd:C00001	ec:3.2.1.168	H2O	18.0106
cpd:C00001	ec:3.2.1.169	H2O	18.0106
cpd:C00001	ec:3.2.1.170	H2O	18.0106
cpd:C00001	ec:3.2.1.175	H2O	18.0106
cpd:C00001	ec:3.2.1.179	H2O	18.0106
cpd:C00001	ec:3.1.3.45	H2O	18.0106
cpd:C00001	ec:3.1.3.46	H2O	18.0106
cpd:C00001	ec:3.1.3.47	H2O	18.0106
cpd:C00001	ec:3.1.3.48	H2O	18.0106
cpd:C00001	ec:3.1.3.93	H2O	18.0106
cpd:C00001	ec:3.1.3.94	H2O	18.0106
cpd:C00001	ec:3.1.3.95	H2O	18.0106
cpd:C00001	ec:3.1.3.96	H2O	18.0106
cpd:C00001	ec:3.1.3.97	H2O	18.0106
cpd:C00001	ec:3.1.3.99	H2O	18.0106
cpd:C00001	ec:3.1.4.11	H2O	18.0106
cpd:C00001	ec:3.1.4.12	H2O	18.0106
cpd:C00001	ec:3.1.4.13	H2O	18.0106
cpd:C00001	ec:3.1.4.14	H2O	18.0106
cpd:C00001	ec:3.1.4.16	H2O	18.0106
cpd:C00001	ec:3.1.4.17	H2O	18.0106
cpd:C00001	ec:3.1.4.2	H2O	18.0106
cpd:C00001	ec:3.1.4.3	H2O	18.0106
cpd:C00001	ec:3.1.4.35	H2O	18.0106
cpd:C00001	ec:3.1.4.37	H2O	18.0106
cpd:C00001	ec:3.1.4.38	H2O	18.0106
cpd:C00001	ec:3.1.4.39	H2O	18.0106
cpd:C00001	ec:3.1.4.4	H2O	18.0106
cpd:C00001	ec:3.1.4.40	H2O	18.0106
cpd:C00001	ec:3.1.4.41	H2O	18.0106
cpd:C00001	ec:3.1.4.42	H2O	18.0106
cpd:C00001	ec:3.1.4.43	H2O	18.0106
cpd:C00001	ec:3.1.4.44	H2O	18.0106
cpd:C00001	ec:3.1.4.45	H2O	18.0106
cpd:C00001	ec:3.1.4.46	H2O	18.0106
cpd:C00001	ec:3.1.4.48	H2O	18.0106
cpd:C00001	ec:3.1.3.59	H2O	18.0106
cpd:C00001	ec:3.1.3.6	H2O	18.0106
cpd:C00001	ec:3.1.3.60	H2O	18.0106
cpd:C00001	ec:3.1.3.62	H2O	18.0106
cpd:C00001	ec:3.1.3.63	H2O	18.0106
cpd:C00001	ec:3.1.3.64	H2O	18.0106
cpd:C00001	ec:3.1.3.66	H2O	18.0106
cpd:C00001	ec:3.1.3.67	H2O	18.0106
cpd:C00001	ec:3.1.3.68	H2O	18.0106
cpd:C00001	ec:3.1.3.69	H2O	18.0106
cpd:C00001	ec:3.1.3.7	H2O	18.0106
cpd:C00001	ec:3.1.3.70	H2O	18.0106
cpd:C00001	ec:3.1.3.71	H2O	18.0106
cpd:C00001	ec:3.1.3.72	H2O	18.0106
cpd:C00001	ec:3.1.3.73	H2O	18.0106
cpd:C00001	ec:3.2.1.1	H2O	18.0106
cpd:C00001	ec:3.2.1.10	H2O	18.0106
cpd:C00001	ec:3.2.1.103	H2O	18.0106
cpd:C00001	ec:3.2.1.104	H2O	18.0106
cpd:C00001	ec:3.2.1.105	H2O	18.0106
cpd:C00001	ec:3.2.1.106	H2O	18.0106
cpd:C00001	ec:3.2.1.107	H2O	18.0106
cpd:C00001	ec:3.2.1.108	H2O	18.0106
cpd:C00001	ec:3.2.1.112	H2O	18.0106
cpd:C00001	ec:3.2.1.113	H2O	18.0106
cpd:C00001	ec:3.2.1.114	H2O	18.0106
cpd:C00001	ec:3.2.1.117	H2O	18.0106
cpd:C00001	ec:3.1.4.49	H2O	18.0106
cpd:C00001	ec:3.1.4.50	H2O	18.0106
cpd:C00001	ec:3.1.4.51	H2O	18.0106
cpd:C00001	ec:3.1.4.52	H2O	18.0106
cpd:C00001	ec:3.1.4.53	H2O	18.0106
cpd:C00001	ec:3.1.1.77	H2O	18.0106
cpd:C00001	ec:3.1.1.78	H2O	18.0106
cpd:C00001	ec:3.1.1.79	H2O	18.0106
cpd:C00001	ec:3.1.1.8	H2O	18.0106
cpd:C00001	ec:3.1.3.49	H2O	18.0106
cpd:C00001	ec:3.1.3.5	H2O	18.0106
cpd:C00001	ec:3.1.3.50	H2O	18.0106
cpd:C00001	ec:3.1.3.51	H2O	18.0106
cpd:C00001	ec:3.1.3.52	H2O	18.0106
cpd:C00001	ec:3.1.3.53	H2O	18.0106
cpd:C00001	ec:3.1.3.54	H2O	18.0106
cpd:C00001	ec:3.1.3.55	H2O	18.0106
cpd:C00001	ec:3.1.3.56	H2O	18.0106
cpd:C00001	ec:3.1.3.57	H2O	18.0106
cpd:C00001	ec:3.1.3.58	H2O	18.0106
cpd:C00001	ec:3.1.3.1	H2O	18.0106
cpd:C00001	ec:3.1.3.10	H2O	18.0106
cpd:C00001	ec:3.1.3.100	H2O	18.0106
cpd:C00001	ec:3.1.3.101	H2O	18.0106
cpd:C00001	ec:3.1.3.102	H2O	18.0106
cpd:C00001	ec:3.1.3.103	H2O	18.0106
cpd:C00001	ec:3.1.3.104	H2O	18.0106
cpd:C00001	ec:3.1.3.105	H2O	18.0106
cpd:C00001	ec:3.1.3.11	H2O	18.0106
cpd:C00001	ec:3.1.3.12	H2O	18.0106
cpd:C00001	ec:3.1.3.14	H2O	18.0106
cpd:C00001	ec:3.1.3.15	H2O	18.0106
cpd:C00001	ec:3.1.3.16	H2O	18.0106
cpd:C00001	ec:3.1.3.17	H2O	18.0106
cpd:C00001	ec:3.1.3.18	H2O	18.0106
cpd:C00001	ec:3.1.3.19	H2O	18.0106
cpd:C00001	ec:3.1.3.2	H2O	18.0106
cpd:C00001	ec:3.1.3.20	H2O	18.0106
cpd:C00001	ec:3.1.3.21	H2O	18.0106
cpd:C00001	ec:3.1.3.22	H2O	18.0106
cpd:C00001	ec:3.1.3.23	H2O	18.0106
cpd:C00001	ec:3.1.3.24	H2O	18.0106
cpd:C00001	ec:3.1.3.74	H2O	18.0106
cpd:C00001	ec:3.1.3.75	H2O	18.0106
cpd:C00001	ec:3.1.3.76	H2O	18.0106
cpd:C00001	ec:3.1.3.77	H2O	18.0106
cpd:C00001	ec:3.1.3.78	H2O	18.0106
cpd:C00001	ec:3.1.3.79	H2O	18.0106
cpd:C00001	ec:3.1.3.8	H2O	18.0106
cpd:C00001	ec:3.1.3.80	H2O	18.0106
cpd:C00001	ec:3.1.3.81	H2O	18.0106
cpd:C00001	ec:3.1.3.82	H2O	18.0106
cpd:C00001	ec:3.1.3.83	H2O	18.0106
cpd:C00001	ec:3.1.3.85	H2O	18.0106
cpd:C00001	ec:3.1.3.31	H2O	18.0106
cpd:C00001	ec:3.1.3.32	H2O	18.0106
cpd:C00001	ec:3.1.3.33	H2O	18.0106
cpd:C00001	ec:3.1.3.34	H2O	18.0106
cpd:C00001	ec:3.1.3.35	H2O	18.0106
cpd:C00001	ec:3.1.3.36	H2O	18.0106
cpd:C00001	ec:3.1.3.37	H2O	18.0106
cpd:C00001	ec:3.1.3.38	H2O	18.0106
cpd:C00001	ec:3.1.3.39	H2O	18.0106
cpd:C00001	ec:3.1.3.4	H2O	18.0106
cpd:C00001	ec:3.1.3.40	H2O	18.0106
cpd:C00001	ec:3.1.3.41	H2O	18.0106
cpd:C00001	ec:3.1.3.42	H2O	18.0106
cpd:C00001	ec:3.1.3.43	H2O	18.0106
cpd:C00001	ec:3.1.3.44	H2O	18.0106
cpd:C00001	ec:3.1.1.44	H2O	18.0106
cpd:C00001	ec:3.1.1.45	H2O	18.0106
cpd:C00001	ec:3.1.1.46	H2O	18.0106
cpd:C00001	ec:3.1.1.47	H2O	18.0106
cpd:C00001	ec:3.1.1.48	H2O	18.0106
cpd:C00001	ec:3.1.1.49	H2O	18.0106
cpd:C00001	ec:3.1.1.5	H2O	18.0106
cpd:C00001	ec:3.1.1.50	H2O	18.0106
cpd:C00001	ec:3.1.1.51	H2O	18.0106
cpd:C00001	ec:3.1.1.52	H2O	18.0106
cpd:C00001	ec:3.1.1.53	H2O	18.0106
cpd:C00001	ec:3.1.1.54	H2O	18.0106
cpd:C00001	ec:3.1.1.55	H2O	18.0106
cpd:C00001	ec:3.1.3.25	H2O	18.0106
cpd:C00001	ec:3.1.3.26	H2O	18.0106
cpd:C00001	ec:3.1.3.27	H2O	18.0106
cpd:C00001	ec:3.1.3.28	H2O	18.0106
cpd:C00001	ec:3.1.3.29	H2O	18.0106
cpd:C00001	ec:3.1.3.3	H2O	18.0106
cpd:C00001	ec:3.1.2.11	H2O	18.0106
cpd:C00001	ec:3.1.2.12	H2O	18.0106
cpd:C00001	ec:3.1.2.13	H2O	18.0106
cpd:C00001	ec:3.1.2.14	H2O	18.0106
cpd:C00001	ec:3.1.2.16	H2O	18.0106
cpd:C00001	ec:3.1.2.17	H2O	18.0106
cpd:C00001	ec:3.1.2.18	H2O	18.0106
cpd:C00001	ec:3.1.2.19	H2O	18.0106
cpd:C00001	ec:3.1.2.2	H2O	18.0106
cpd:C00001	ec:3.1.2.20	H2O	18.0106
cpd:C00001	ec:3.1.2.21	H2O	18.0106
cpd:C00001	ec:3.1.2.22	H2O	18.0106
cpd:C00001	ec:3.1.2.23	H2O	18.0106
cpd:C00001	ec:3.1.2.25	H2O	18.0106
cpd:C00001	ec:3.1.2.27	H2O	18.0106
cpd:C00001	ec:3.1.2.28	H2O	18.0106
cpd:C00001	ec:3.1.2.29	H2O	18.0106
cpd:C00001	ec:3.1.2.3	H2O	18.0106
cpd:C00001	ec:3.1.2.30	H2O	18.0106
cpd:C00001	ec:3.1.2.31	H2O	18.0106
cpd:C00001	ec:3.1.2.32	H2O	18.0106
cpd:C00001	ec:3.1.2.4	H2O	18.0106
cpd:C00001	ec:3.1.2.5	H2O	18.0106
cpd:C00001	ec:3.1.2.6	H2O	18.0106
cpd:C00001	ec:3.1.2.7	H2O	18.0106
cpd:C00001	ec:3.1.1.57	H2O	18.0106
cpd:C00001	ec:3.1.1.58	H2O	18.0106
cpd:C00001	ec:3.1.1.59	H2O	18.0106
