KEGG_PATHWAY	KEGG_CPD	KEGG_ORG	KEGG_FORMULA	KEGG_EXACT_MASS
path:map00040	cpd:C00026	stj	C5H6O5	146.0215
path:map00040	cpd:C00029	stj	C15H24N2O17P2	566.055
path:map00040	cpd:C00029	lpl	C15H24N2O17P2	566.055
path:map00040	cpd:C00029	lla	C15H24N2O17P2	566.055
path:map00040	cpd:C00029	ecq	C15H24N2O17P2	566.055
path:map00040	cpd:C00029	csh	C15H24N2O17P2	566.055
path:map00040	cpd:C00029	ecr	C15H24N2O17P2	566.055
path:map00040	cpd:C00103	csh	C6H13O9P	260.0297
path:map00040	cpd:C00103	ecq	C6H13O9P	260.0297
path:map00040	cpd:C00103	ecr	C6H13O9P	260.0297
path:map00040	cpd:C00103	lpl	C6H13O9P	260.0297
path:map00040	cpd:C00103	lla	C6H13O9P	260.0297
path:map00040	cpd:C00103	stj	C6H13O9P	260.0297
path:map00040	cpd:C00111	csh	C3H7O6P	169.998
path:map00040	cpd:C00111	ecq	C3H7O6P	169.998
path:map00040	cpd:C00111	ecr	C3H7O6P	169.998
path:map00040	cpd:C00111	lla	C3H7O6P	169.998
path:map00040	cpd:C00111	lpl	C3H7O6P	169.998
path:map00040	cpd:C00111	stj	C3H7O6P	169.998
path:map00040	cpd:C00116	csh	C3H8O3	92.0473
path:map00040	cpd:C00116	ecq	C3H8O3	92.0473
path:map00040	cpd:C00116	ecr	C3H8O3	92.0473
path:map00040	cpd:C00116	stj	C3H8O3	92.0473
path:map00040	cpd:C00116	lpl	C3H8O3	92.0473
path:map00040	cpd:C00116	lla	C3H8O3	92.0473
path:map00040	cpd:C00167	ecq	C15H22N2O18P2	580.0343
path:map00040	cpd:C00167	ecr	C15H22N2O18P2	580.0343
path:map00040	cpd:C00181	ecq	C5H10O5	150.0528
path:map00040	cpd:C00181	ecr	C5H10O5	150.0528
path:map00040	cpd:C00181	lla	C5H10O5	150.0528
path:map00040	cpd:C00191	csh	C6H10O7	194.0427
path:map00040	cpd:C00191	ecq	C6H10O7	194.0427
path:map00040	cpd:C00191	ecr	C6H10O7	194.0427
path:map00040	cpd:C00191	lla	C6H10O7	194.0427
path:map00040	cpd:C00199	lpl	C5H11O8P	230.0192
path:map00040	cpd:C00199	ecq	C5H11O8P	230.0192
path:map00040	cpd:C00199	ecr	C5H11O8P	230.0192
path:map00040	cpd:C00199	lla	C5H11O8P	230.0192
path:map00040	cpd:C00199	csh	C5H11O8P	230.0192
path:map00040	cpd:C00199	stj	C5H11O8P	230.0192
path:map00040	cpd:C00204	ecq	C6H10O6	178.0477
path:map00040	cpd:C00204	ecr	C6H10O6	178.0477
path:map00040	cpd:C00204	csh	C6H10O6	178.0477
path:map00040	cpd:C00204	lla	C6H10O6	178.0477
path:map00040	cpd:C00204	lpl	C6H10O6	178.0477
path:map00040	cpd:C00231	lpl	C5H11O8P	230.0192
path:map00040	cpd:C00231	lla	C5H11O8P	230.0192
path:map00040	cpd:C00231	csh	C5H11O8P	230.0192
path:map00040	cpd:C00231	ecq	C5H11O8P	230.0192
path:map00040	cpd:C00231	ecr	C5H11O8P	230.0192
path:map00040	cpd:C00231	stj	C5H11O8P	230.0192
path:map00040	cpd:C00259	csh	C5H10O5	150.0528
path:map00040	cpd:C00259	ecq	C5H10O5	150.0528
path:map00040	cpd:C00259	ecr	C5H10O5	150.0528
path:map00040	cpd:C00259	lpl	C5H10O5	150.0528
path:map00040	cpd:C00266	ecq	C2H4O2	60.0211
path:map00040	cpd:C00266	ecr	C2H4O2	60.0211
path:map00040	cpd:C00266	lpl	C2H4O2	60.0211
path:map00040	cpd:C00266	lla	C2H4O2	60.0211
path:map00040	cpd:C00266	stj	C2H4O2	60.0211
path:map00040	cpd:C00266	csh	C2H4O2	60.0211
path:map00040	cpd:C00309	ecq	C5H10O5	150.0528
path:map00040	cpd:C00309	ecr	C5H10O5	150.0528
path:map00040	cpd:C00309	lpl	C5H10O5	150.0528
path:map00040	cpd:C00310	csh	C5H10O5	150.0528
path:map00040	cpd:C00310	ecq	C5H10O5	150.0528
path:map00040	cpd:C00310	lpl	C5H10O5	150.0528
path:map00040	cpd:C00310	ecr	C5H10O5	150.0528
path:map00040	cpd:C00310	lla	C5H10O5	150.0528
path:map00040	cpd:C00312	csh	C5H10O5	150.0528
path:map00040	cpd:C00312	ecq	C5H10O5	150.0528
path:map00040	cpd:C00312	ecr	C5H10O5	150.0528
path:map00040	cpd:C00312	lpl	C5H10O5	150.0528
path:map00040	cpd:C00333	csh	C6H10O7	194.0427
path:map00040	cpd:C00333	ecq	C6H10O7	194.0427
path:map00040	cpd:C00333	ecr	C6H10O7	194.0427
path:map00040	cpd:C00333	lla	C6H10O7	194.0427
path:map00040	cpd:C00379	lpl	C5H12O5	152.0685
path:map00040	cpd:C00470	ecq	C12H18O13(C6H8O6)n-2	
path:map00040	cpd:C00470	ecr	C12H18O13(C6H8O6)n-2	
path:map00040	cpd:C00476	csh	C5H10O5	150.0528
path:map00040	cpd:C00476	ecq	C5H10O5	150.0528
path:map00040	cpd:C00508	ecq	C5H10O5	150.0528
path:map00040	cpd:C00508	ecr	C5H10O5	150.0528
path:map00040	cpd:C00508	lpl	C5H10O5	150.0528
path:map00040	cpd:C00508	csh	C5H10O5	150.0528
path:map00040	cpd:C00514	csh	C6H12O7	196.0583
path:map00040	cpd:C00514	ecq	C6H12O7	196.0583
path:map00040	cpd:C00514	ecr	C6H12O7	196.0583
path:map00040	cpd:C00514	lla	C6H12O7	196.0583
path:map00040	cpd:C00558	csh	C6H10O7	194.0427
path:map00040	cpd:C00558	ecq	C6H10O7	194.0427
path:map00040	cpd:C00558	ecr	C6H10O7	194.0427
path:map00040	cpd:C00558	lla	C6H10O7	194.0427
path:map00040	cpd:C00618	csh	C6H10O7	194.0427
path:map00040	cpd:C00618	ecq	C6H10O7	194.0427
path:map00040	cpd:C00618	ecr	C6H10O7	194.0427
path:map00040	cpd:C00714	ecq	(C26H36O24)n	
path:map00040	cpd:C00714	ecr	(C26H36O24)n	
path:map00040	cpd:C00789	lpl	C14H25N3O15P2	537.0761
path:map00040	cpd:C00800	ecq	C6H12O7	196.0583
path:map00040	cpd:C00800	ecr	C6H12O7	196.0583
path:map00040	cpd:C00817	csh	C6H12O7	196.0583
path:map00040	cpd:C00817	ecq	C6H12O7	196.0583
path:map00040	cpd:C00817	ecr	C6H12O7	196.0583
path:map00040	cpd:C00905	ecq	C6H10O7	194.0427
path:map00040	cpd:C00905	ecr	C6H10O7	194.0427
path:map00040	cpd:C00905	csh	C6H10O7	194.0427
path:map00040	cpd:C00905	lla	C6H10O7	194.0427
path:map00040	cpd:C01068	lpl	C5H13O8P	232.0348
path:map00040	cpd:C01101	csh	C5H11O8P	230.0192
path:map00040	cpd:C01101	ecq	C5H11O8P	230.0192
path:map00040	cpd:C01101	ecr	C5H11O8P	230.0192
path:map00040	cpd:C01101	lpl	C5H11O8P	230.0192
path:map00040	cpd:C03033	ecq	C6H9O7R	
path:map00040	cpd:C03033	ecr	C6H9O7R	
path:map00040	cpd:C03291	csh	C5H11O8P	230.0192
path:map00040	cpd:C03291	ecq	C5H11O8P	230.0192
path:map00040	cpd:C03291	ecr	C5H11O8P	230.0192
path:map00040	cpd:C04053	csh	C6H8O6	176.0321
path:map00040	cpd:C04053	ecq	C6H8O6	176.0321
path:map00040	cpd:C04053	ecr	C6H8O6	176.0321
path:map00040	cpd:C04349	ecq	C6H8O6	176.0321
path:map00040	cpd:C04349	ecr	C6H8O6	176.0321
path:map00040	cpd:C04349	csh	C6H8O6	176.0321
path:map00040	cpd:C04575	ecq	C6H8O7	192.027
path:map00040	cpd:C04575	ecr	C6H8O7	192.027
path:map00040	cpd:C06441	csh	C5H11O8P	230.0192
path:map00040	cpd:C06441	ecq	C5H11O8P	230.0192
path:map00040	cpd:C06441	ecr	C5H11O8P	230.0192
path:map00040	cpd:C06441	lpl	C5H11O8P	230.0192
path:map00040	cpd:C14899	csh	C6H11O10P	274.009
path:map00040	cpd:C14899	ecq	C6H11O10P	274.009
path:map00040	cpd:C14899	ecr	C6H11O10P	274.009
path:map00040	cpd:C15930	ecq	C6H12O7	196.0583
path:map00040	cpd:C15930	ecr	C6H12O7	196.0583
path:map00051	cpd:C00095	lpl	C6H12O6	180.0634
path:map00051	cpd:C00095	csh	C6H12O6	180.0634
path:map00051	cpd:C00095	ecr	C6H12O6	180.0634
path:map00051	cpd:C00095	stj	C6H12O6	180.0634
path:map00051	cpd:C00095	ecq	C6H12O6	180.0634
path:map00051	cpd:C00095	lla	C6H12O6	180.0634
path:map00051	cpd:C00096	ecr	C16H25N5O16P2	605.0772
path:map00051	cpd:C00096	ecq	C16H25N5O16P2	605.0772
path:map00051	cpd:C00111	csh	C3H7O6P	169.998
path:map00051	cpd:C00111	ecq	C3H7O6P	169.998
path:map00051	cpd:C00111	ecr	C3H7O6P	169.998
path:map00051	cpd:C00111	lla	C3H7O6P	169.998
path:map00051	cpd:C00111	lpl	C3H7O6P	169.998
path:map00051	cpd:C00111	stj	C3H7O6P	169.998
path:map00051	cpd:C00118	csh	C3H7O6P	169.998
path:map00051	cpd:C00118	ecq	C3H7O6P	169.998
path:map00051	cpd:C00118	ecr	C3H7O6P	169.998
path:map00051	cpd:C00118	lpl	C3H7O6P	169.998
path:map00051	cpd:C00118	lla	C3H7O6P	169.998
path:map00051	cpd:C00118	stj	C3H7O6P	169.998
path:map00051	cpd:C00159	csh	C6H12O6	180.0634
path:map00051	cpd:C00159	ecq	C6H12O6	180.0634
path:map00051	cpd:C00159	ecr	C6H12O6	180.0634
path:map00051	cpd:C00159	lpl	C6H12O6	180.0634
path:map00051	cpd:C00159	lla	C6H12O6	180.0634
path:map00051	cpd:C00159	stj	C6H12O6	180.0634
path:map00051	cpd:C00186	ecq	C3H6O3	90.0317
path:map00051	cpd:C00186	ecr	C3H6O3	90.0317
path:map00051	cpd:C00186	csh	C3H6O3	90.0317
path:map00051	cpd:C00186	lpl	C3H6O3	90.0317
path:map00051	cpd:C00186	lla	C3H6O3	90.0317
path:map00051	cpd:C00186	stj	C3H6O3	90.0317
path:map00051	cpd:C00247	ecq	C6H12O6	180.0634
path:map00051	cpd:C00247	lpl	C6H12O6	180.0634
path:map00051	cpd:C00267	csh	C6H12O6	180.0634
path:map00051	cpd:C00267	ecq	C6H12O6	180.0634
path:map00051	cpd:C00267	ecr	C6H12O6	180.0634
path:map00051	cpd:C00267	lpl	C6H12O6	180.0634
path:map00051	cpd:C00267	lla	C6H12O6	180.0634
path:map00051	cpd:C00267	stj	C6H12O6	180.0634
path:map00051	cpd:C00275	csh	C6H13O9P	260.0297
path:map00051	cpd:C00275	ecq	C6H13O9P	260.0297
path:map00051	cpd:C00275	ecr	C6H13O9P	260.0297
path:map00051	cpd:C00275	lpl	C6H13O9P	260.0297
path:map00051	cpd:C00275	lla	C6H13O9P	260.0297
path:map00051	cpd:C00275	stj	C6H13O9P	260.0297
path:map00051	cpd:C00325	ecq	C16H25N5O15P2	589.0822
path:map00051	cpd:C00325	ecr	C16H25N5O15P2	589.0822
path:map00051	cpd:C00392	csh	C6H14O6	182.079
path:map00051	cpd:C00392	ecq	C6H14O6	182.079
path:map00051	cpd:C00392	ecr	C6H14O6	182.079
path:map00051	cpd:C00392	lpl	C6H14O6	182.079
path:map00051	cpd:C00392	lla	C6H14O6	182.079
path:map00051	cpd:C00424	csh	C3H6O2	74.0368
path:map00051	cpd:C00424	ecq	C3H6O2	74.0368
path:map00051	cpd:C00424	ecr	C3H6O2	74.0368
path:map00051	cpd:C00424	stj	C3H6O2	74.0368
path:map00051	cpd:C00424	lla	C3H6O2	74.0368
path:map00051	cpd:C00424	lpl	C3H6O2	74.0368
path:map00051	cpd:C00507	csh	C6H12O5	164.0685
path:map00051	cpd:C00507	ecq	C6H12O5	164.0685
path:map00051	cpd:C00507	ecr	C6H12O5	164.0685
path:map00051	cpd:C00507	lpl	C6H12O5	164.0685
path:map00051	cpd:C00577	csh	C3H6O3	90.0317
path:map00051	cpd:C00577	ecq	C3H6O3	90.0317
path:map00051	cpd:C00577	ecr	C3H6O3	90.0317
path:map00051	cpd:C00577	lpl	C3H6O3	90.0317
path:map00051	cpd:C00577	lla	C3H6O3	90.0317
path:map00051	cpd:C00577	stj	C3H6O3	90.0317
path:map00051	cpd:C00636	csh	C6H13O9P	260.0297
path:map00051	cpd:C00636	ecq	C6H13O9P	260.0297
path:map00051	cpd:C00636	ecr	C6H13O9P	260.0297
path:map00051	cpd:C00644	csh	C6H15O9P	262.0454
path:map00051	cpd:C00644	ecq	C6H15O9P	262.0454
path:map00051	cpd:C00644	ecr	C6H15O9P	262.0454
path:map00051	cpd:C00644	lpl	C6H15O9P	262.0454
path:map00051	cpd:C00644	lla	C6H15O9P	262.0454
path:map00051	cpd:C00794	lpl	C6H14O6	182.079
path:map00051	cpd:C00794	csh	C6H14O6	182.079
path:map00051	cpd:C00794	ecq	C6H14O6	182.079
path:map00051	cpd:C00794	ecr	C6H14O6	182.079
path:map00051	cpd:C00861	csh	C6H12O5	164.0685
path:map00051	cpd:C00861	ecq	C6H12O5	164.0685
path:map00051	cpd:C00861	ecr	C6H12O5	164.0685
path:map00051	cpd:C00861	lpl	C6H12O5	164.0685
path:map00051	cpd:C01019	ecq	C6H12O5	164.0685
path:map00051	cpd:C01019	ecr	C6H12O5	164.0685
path:map00051	cpd:C01019	csh	C6H12O5	164.0685
path:map00051	cpd:C01094	csh	C6H13O9P	260.0297
path:map00051	cpd:C01094	ecq	C6H13O9P	260.0297
path:map00051	cpd:C01094	ecr	C6H13O9P	260.0297
path:map00051	cpd:C01094	lpl	C6H13O9P	260.0297
path:map00051	cpd:C01094	lla	C6H13O9P	260.0297
path:map00051	cpd:C01094	stj	C6H13O9P	260.0297
path:map00051	cpd:C01096	ecq	C6H15O9P	262.0454
path:map00051	cpd:C01096	ecr	C6H15O9P	262.0454
path:map00051	cpd:C01096	lpl	C6H15O9P	262.0454
path:map00051	cpd:C01099	ecq	C6H13O8P	244.0348
path:map00051	cpd:C01099	ecr	C6H13O8P	244.0348
path:map00051	cpd:C01099	csh	C6H13O8P	244.0348
path:map00051	cpd:C01099	lpl	C6H13O8P	244.0348
path:map00051	cpd:C01131	csh	C6H13O8P	244.0348
path:map00051	cpd:C01131	ecq	C6H13O8P	244.0348
path:map00051	cpd:C01131	ecr	C6H13O8P	244.0348
path:map00051	cpd:C01131	lpl	C6H13O8P	244.0348
path:map00051	cpd:C01222	ecq	C16H23N5O15P2	587.0666
path:map00051	cpd:C01222	ecr	C16H23N5O15P2	587.0666
path:map00051	cpd:C01355	stj		
path:map00051	cpd:C01487	ecq	C6H12O6	180.0634
path:map00051	cpd:C01721	ecq	C6H12O5	164.0685
path:map00051	cpd:C01721	ecr	C6H12O5	164.0685
path:map00051	cpd:C01934	ecq	C6H12O6	180.0634
path:map00051	cpd:C02492	csh	(C6H10O5)n	
path:map00051	cpd:C02888	ecq	C6H13O9P	260.0297
path:map00051	cpd:C02962	csh	C6H13O9P	260.0297
path:map00051	cpd:C02962	ecq	C6H13O9P	260.0297
path:map00051	cpd:C02962	ecr	C6H13O9P	260.0297
path:map00051	cpd:C02962	lpl	C6H13O9P	260.0297
path:map00051	cpd:C02962	lla	C6H13O9P	260.0297
path:map00051	cpd:C02962	stj	C6H13O9P	260.0297
path:map00051	cpd:C03979	ecq	C6H10O5	162.0528
path:map00051	cpd:C05345	csh	C6H13O9P	260.0297
path:map00051	cpd:C05345	ecq	C6H13O9P	260.0297
path:map00051	cpd:C05345	ecr	C6H13O9P	260.0297
path:map00051	cpd:C05345	lpl	C6H13O9P	260.0297
path:map00051	cpd:C05345	lla	C6H13O9P	260.0297
path:map00051	cpd:C05345	stj	C6H13O9P	260.0297
path:map00051	cpd:C05378	csh	C6H14O12P2	339.996
path:map00051	cpd:C05378	ecq	C6H14O12P2	339.996
path:map00051	cpd:C05378	ecr	C6H14O12P2	339.996
path:map00051	cpd:C05378	lpl	C6H14O12P2	339.996
path:map00051	cpd:C05378	lla	C6H14O12P2	339.996
path:map00051	cpd:C05378	stj	C6H14O12P2	339.996
path:map00051	cpd:C11516	ecq	C9H17O12P	348.0458
path:map00051	cpd:C11516	ecr	C9H17O12P	348.0458
path:map00051	cpd:C11544	ecq	C9H16O9	268.0794
path:map00051	cpd:C11544	ecr	C9H16O9	268.0794
path:map00051	cpd:C18096	csh	C6H13O9P	260.0297
path:map00051	cpd:C18096	ecq	C6H13O9P	260.0297
path:map00051	cpd:C18096	ecr	C6H13O9P	260.0297
path:map00051	cpd:C18096	lpl	C6H13O9P	260.0297
path:map00051	cpd:C18096	lla	C6H13O9P	260.0297
path:map00051	cpd:C18096	stj	C6H13O9P	260.0297
path:map00052	cpd:C00029	stj	C15H24N2O17P2	566.055
path:map00052	cpd:C00029	lpl	C15H24N2O17P2	566.055
path:map00052	cpd:C00029	lla	C15H24N2O17P2	566.055
path:map00052	cpd:C00029	ecq	C15H24N2O17P2	566.055
path:map00052	cpd:C00029	csh	C15H24N2O17P2	566.055
path:map00052	cpd:C00029	ecr	C15H24N2O17P2	566.055
path:map00052	cpd:C00031	ecq	C6H12O6	180.0634
path:map00052	cpd:C00031	ecr	C6H12O6	180.0634
path:map00052	cpd:C00031	lla	C6H12O6	180.0634
path:map00052	cpd:C00031	csh	C6H12O6	180.0634
path:map00052	cpd:C00031	lpl	C6H12O6	180.0634
path:map00052	cpd:C00031	stj	C6H12O6	180.0634
path:map00052	cpd:C00052	csh	C15H24N2O17P2	566.055
path:map00052	cpd:C00052	ecq	C15H24N2O17P2	566.055
path:map00052	cpd:C00052	ecr	C15H24N2O17P2	566.055
path:map00052	cpd:C00052	lpl	C15H24N2O17P2	566.055
path:map00052	cpd:C00052	lla	C15H24N2O17P2	566.055
path:map00052	cpd:C00052	stj	C15H24N2O17P2	566.055
path:map00052	cpd:C00085	ecq	C6H13O9P	260.0297
path:map00052	cpd:C00085	ecr	C6H13O9P	260.0297
path:map00052	cpd:C00085	lpl	C6H13O9P	260.0297
path:map00052	cpd:C00085	lla	C6H13O9P	260.0297
path:map00052	cpd:C00085	csh	C6H13O9P	260.0297
path:map00052	cpd:C00085	stj	C6H13O9P	260.0297
path:map00052	cpd:C00089	csh	C12H22O11	342.1162
path:map00052	cpd:C00089	lpl	C12H22O11	342.1162
path:map00052	cpd:C00089	lla	C12H22O11	342.1162
path:map00052	cpd:C00089	stj	C12H22O11	342.1162
path:map00052	cpd:C00089	ecq	C12H22O11	342.1162
path:map00052	cpd:C00089	ecr	C12H22O11	342.1162
path:map00052	cpd:C00095	lpl	C6H12O6	180.0634
path:map00052	cpd:C00095	csh	C6H12O6	180.0634
path:map00052	cpd:C00095	ecr	C6H12O6	180.0634
path:map00052	cpd:C00095	stj	C6H12O6	180.0634
path:map00052	cpd:C00095	ecq	C6H12O6	180.0634
path:map00052	cpd:C00095	lla	C6H12O6	180.0634
path:map00052	cpd:C00103	csh	C6H13O9P	260.0297
path:map00052	cpd:C00103	ecq	C6H13O9P	260.0297
path:map00052	cpd:C00103	ecr	C6H13O9P	260.0297
path:map00052	cpd:C00103	lpl	C6H13O9P	260.0297
path:map00052	cpd:C00103	lla	C6H13O9P	260.0297
path:map00052	cpd:C00103	stj	C6H13O9P	260.0297
path:map00052	cpd:C00111	csh	C3H7O6P	169.998
path:map00052	cpd:C00111	ecq	C3H7O6P	169.998
path:map00052	cpd:C00111	ecr	C3H7O6P	169.998
path:map00052	cpd:C00111	lla	C3H7O6P	169.998
path:map00052	cpd:C00111	lpl	C3H7O6P	169.998
path:map00052	cpd:C00111	stj	C3H7O6P	169.998
path:map00052	cpd:C00116	csh	C3H8O3	92.0473
path:map00052	cpd:C00116	ecq	C3H8O3	92.0473
path:map00052	cpd:C00116	ecr	C3H8O3	92.0473
path:map00052	cpd:C00116	stj	C3H8O3	92.0473
path:map00052	cpd:C00116	lpl	C3H8O3	92.0473
path:map00052	cpd:C00116	lla	C3H8O3	92.0473
path:map00052	cpd:C00118	csh	C3H7O6P	169.998
path:map00052	cpd:C00118	ecq	C3H7O6P	169.998
path:map00052	cpd:C00118	ecr	C3H7O6P	169.998
path:map00052	cpd:C00118	lpl	C3H7O6P	169.998
path:map00052	cpd:C00118	lla	C3H7O6P	169.998
path:map00052	cpd:C00118	stj	C3H7O6P	169.998
path:map00052	cpd:C00124	csh	C6H12O6	180.0634
path:map00052	cpd:C00124	ecq	C6H12O6	180.0634
path:map00052	cpd:C00124	ecr	C6H12O6	180.0634
path:map00052	cpd:C00124	lpl	C6H12O6	180.0634
path:map00052	cpd:C00124	lla	C6H12O6	180.0634
path:map00052	cpd:C00124	stj	C6H12O6	180.0634
path:map00052	cpd:C00137	csh	C6H12O6	180.0634
path:map00052	cpd:C00137	ecq	C6H12O6	180.0634
path:map00052	cpd:C00137	lpl	C6H12O6	180.0634
path:map00052	cpd:C00137	ecr	C6H12O6	180.0634
path:map00052	cpd:C00137	lla	C6H12O6	180.0634
path:map00052	cpd:C00137	stj	C6H12O6	180.0634
path:map00052	cpd:C00159	csh	C6H12O6	180.0634
path:map00052	cpd:C00159	ecq	C6H12O6	180.0634
path:map00052	cpd:C00159	ecr	C6H12O6	180.0634
path:map00052	cpd:C00159	lpl	C6H12O6	180.0634
path:map00052	cpd:C00159	lla	C6H12O6	180.0634
path:map00052	cpd:C00159	stj	C6H12O6	180.0634
path:map00052	cpd:C00243	csh	C12H22O11	342.1162
path:map00052	cpd:C00243	ecq	C12H22O11	342.1162
path:map00052	cpd:C00243	ecr	C12H22O11	342.1162
path:map00052	cpd:C00243	lpl	C12H22O11	342.1162
path:map00052	cpd:C00243	lla	C12H22O11	342.1162
path:map00052	cpd:C00243	stj	C12H22O11	342.1162
path:map00052	cpd:C00267	csh	C6H12O6	180.0634
path:map00052	cpd:C00267	ecq	C6H12O6	180.0634
path:map00052	cpd:C00267	ecr	C6H12O6	180.0634
path:map00052	cpd:C00267	lpl	C6H12O6	180.0634
path:map00052	cpd:C00267	lla	C6H12O6	180.0634
path:map00052	cpd:C00267	stj	C6H12O6	180.0634
path:map00052	cpd:C00446	csh	C6H13O9P	260.0297
path:map00052	cpd:C00446	ecq	C6H13O9P	260.0297
path:map00052	cpd:C00446	ecr	C6H13O9P	260.0297
path:map00052	cpd:C00446	lpl	C6H13O9P	260.0297
path:map00052	cpd:C00446	lla	C6H13O9P	260.0297
path:map00052	cpd:C00446	stj	C6H13O9P	260.0297
path:map00052	cpd:C00492	ecr	C18H32O16	504.169
path:map00052	cpd:C00492	lpl	C18H32O16	504.169
path:map00052	cpd:C00492	stj	C18H32O16	504.169
path:map00052	cpd:C00492	csh	C18H32O16	504.169
path:map00052	cpd:C00492	ecq	C18H32O16	504.169
path:map00052	cpd:C00577	csh	C3H6O3	90.0317
path:map00052	cpd:C00577	ecq	C3H6O3	90.0317
path:map00052	cpd:C00577	ecr	C3H6O3	90.0317
path:map00052	cpd:C00577	lpl	C3H6O3	90.0317
path:map00052	cpd:C00577	lla	C3H6O3	90.0317
path:map00052	cpd:C00577	stj	C3H6O3	90.0317
path:map00052	cpd:C00668	ecq	C6H13O9P	260.0297
path:map00052	cpd:C00668	ecr	C6H13O9P	260.0297
path:map00052	cpd:C00668	csh	C6H13O9P	260.0297
path:map00052	cpd:C00668	lpl	C6H13O9P	260.0297
path:map00052	cpd:C00668	lla	C6H13O9P	260.0297
path:map00052	cpd:C00668	stj	C6H13O9P	260.0297
path:map00052	cpd:C00794	lpl	C6H14O6	182.079
path:map00052	cpd:C00794	csh	C6H14O6	182.079
path:map00052	cpd:C00794	ecq	C6H14O6	182.079
path:map00052	cpd:C00794	ecr	C6H14O6	182.079
path:map00052	cpd:C00880	ecq	C6H12O7	196.0583
path:map00052	cpd:C00880	ecr	C6H12O7	196.0583
path:map00052	cpd:C00984	csh	C6H12O6	180.0634
path:map00052	cpd:C00984	ecq	C6H12O6	180.0634
path:map00052	cpd:C00984	ecr	C6H12O6	180.0634
path:map00052	cpd:C00984	lpl	C6H12O6	180.0634
path:map00052	cpd:C00984	lla	C6H12O6	180.0634
path:map00052	cpd:C00984	stj	C6H12O6	180.0634
path:map00052	cpd:C01097	csh	C6H13O9P	260.0297
path:map00052	cpd:C01097	ecq	C6H13O9P	260.0297
path:map00052	cpd:C01097	ecr	C6H13O9P	260.0297
path:map00052	cpd:C01097	lpl	C6H13O9P	260.0297
path:map00052	cpd:C01097	lla	C6H13O9P	260.0297
path:map00052	cpd:C01097	stj	C6H13O9P	260.0297
path:map00052	cpd:C01132	csh	C8H15NO6	221.0899
path:map00052	cpd:C01132	ecq	C8H15NO6	221.0899
path:map00052	cpd:C01132	ecr	C8H15NO6	221.0899
path:map00052	cpd:C01132	lpl	C8H15NO6	221.0899
path:map00052	cpd:C01132	lla	C8H15NO6	221.0899
path:map00052	cpd:C01216	ecq	C6H10O6	178.0477
path:map00052	cpd:C01216	ecr	C6H10O6	178.0477
path:map00052	cpd:C01235	csh	C12H22O11	342.1162
path:map00052	cpd:C01235	ecq	C12H22O11	342.1162
path:map00052	cpd:C01235	ecr	C12H22O11	342.1162
path:map00052	cpd:C01235	lpl	C12H22O11	342.1162
path:map00052	cpd:C01286	ecq	C6H11O9P	258.0141
path:map00052	cpd:C01286	ecr	C6H11O9P	258.0141
path:map00052	cpd:C01613	ecr	C24H42O21	666.2219
path:map00052	cpd:C01613	lpl	C24H42O21	666.2219
path:map00052	cpd:C01613	stj	C24H42O21	666.2219
path:map00052	cpd:C01613	csh	C24H42O21	666.2219
path:map00052	cpd:C01613	ecq	C24H42O21	666.2219
path:map00052	cpd:C01697	csh	C6H14O6	182.079
path:map00052	cpd:C01697	ecr	C6H14O6	182.079
path:map00052	cpd:C01697	lpl	C6H14O6	182.079
path:map00052	cpd:C03733	csh	C15H24N2O17P2	566.055
path:map00052	cpd:C03733	lpl	C15H24N2O17P2	566.055
path:map00052	cpd:C03733	stj	C15H24N2O17P2	566.055
path:map00052	cpd:C03785	csh	C6H14O12P2	339.996
path:map00052	cpd:C03785	ecq	C6H14O12P2	339.996
path:map00052	cpd:C03785	ecr	C6H14O12P2	339.996
path:map00052	cpd:C03785	lpl	C6H14O12P2	339.996
path:map00052	cpd:C03785	lla	C6H14O12P2	339.996
path:map00052	cpd:C03785	stj	C6H14O12P2	339.996
path:map00052	cpd:C05396	csh	C12H23O14P	422.0825
path:map00052	cpd:C05396	ecq	C12H23O14P	422.0825
path:map00052	cpd:C05396	ecr	C12H23O14P	422.0825
path:map00052	cpd:C05396	lpl	C12H23O14P	422.0825
path:map00052	cpd:C05396	lla	C12H23O14P	422.0825
path:map00052	cpd:C05396	stj	C12H23O14P	422.0825
path:map00052	cpd:C05399	csh	C12H24O11	344.1319
path:map00052	cpd:C05399	ecq	C12H24O11	344.1319
path:map00052	cpd:C05399	ecr	C12H24O11	344.1319
path:map00052	cpd:C05399	lpl	C12H24O11	344.1319
path:map00052	cpd:C05400	csh	C12H22O11	342.1162
path:map00052	cpd:C05400	ecq	C12H22O11	342.1162
path:map00052	cpd:C05400	ecr	C12H22O11	342.1162
path:map00052	cpd:C05400	lpl	C12H22O11	342.1162
path:map00052	cpd:C05401	csh	C9H18O8	254.1002
path:map00052	cpd:C05401	ecq	C9H18O8	254.1002
path:map00052	cpd:C05401	ecr	C9H18O8	254.1002
path:map00052	cpd:C05401	lpl	C9H18O8	254.1002
path:map00052	cpd:C05402	ecr	C12H22O11	342.1162
path:map00052	cpd:C05402	lpl	C12H22O11	342.1162
path:map00052	cpd:C05402	stj	C12H22O11	342.1162
path:map00052	cpd:C05402	csh	C12H22O11	342.1162
path:map00052	cpd:C05402	ecq	C12H22O11	342.1162
path:map00052	cpd:C05404	ecr	C18H32O16	504.169
