go.ontology	go.id
Molecular function	GO:0047283
Molecular function	GO:0047284
Molecular function	GO:0047285
Molecular function	GO:0047286
Molecular function	GO:0047287
Molecular function	GO:0047288
Molecular function	GO:0047289
Molecular function	GO:0047290
Molecular function	GO:0047291
Molecular function	GO:0047292
Molecular function	GO:0047293
Molecular function	GO:0047294
Molecular function	GO:0047295
Molecular function	GO:0047296
Molecular function	GO:0047297
Molecular function	GO:0047298
Molecular function	GO:0047299
Molecular function	GO:0047300
Molecular function	GO:0047301
Molecular function	GO:0047302
Molecular function	GO:0047303
Molecular function	GO:0047304
Molecular function	GO:0047305
Molecular function	GO:0047306
Molecular function	GO:0047307
Molecular function	GO:0047308
Molecular function	GO:0047309
Molecular function	GO:0047310
Molecular function	GO:0047311
Molecular function	GO:0047312
Molecular function	GO:0047313
Molecular function	GO:0047315
Molecular function	GO:0047316
Molecular function	GO:0047317
Molecular function	GO:0047319
Molecular function	GO:0047320
Molecular function	GO:0047321
Molecular function	GO:0047322
Molecular function	GO:0047323
Molecular function	GO:0047324
Molecular function	GO:0047325
Molecular function	GO:0047326
Molecular function	GO:0047327
Molecular function	GO:0047328
Molecular function	GO:0047329
Molecular function	GO:0047330
Molecular function	GO:0047331
Molecular function	GO:0047332
Molecular function	GO:0047333
Molecular function	GO:0047334
Molecular function	GO:0047335
Molecular function	GO:0047336
Molecular function	GO:0047337
Molecular function	GO:0047338
Molecular function	GO:0047339
Molecular function	GO:0047341
Molecular function	GO:0047342
Molecular function	GO:0047343
Molecular function	GO:0047344
Molecular function	GO:0047345
Molecular function	GO:0047346
Molecular function	GO:0047347
Molecular function	GO:0047348
Molecular function	GO:0047349
Molecular function	GO:0047350
Molecular function	GO:0047351
Molecular function	GO:0047352
Molecular function	GO:0047353
Molecular function	GO:0047354
Molecular function	GO:0047355
Molecular function	GO:0047356
Molecular function	GO:0047357
Molecular function	GO:0047358
Molecular function	GO:0047359
Molecular function	GO:0047360
Molecular function	GO:0047361
Molecular function	GO:0047362
Molecular function	GO:0047363
Molecular function	GO:0047364
Molecular function	GO:0047365
Molecular function	GO:0047366
Molecular function	GO:0047367
Molecular function	GO:0047368
Molecular function	GO:0047369
Molecular function	GO:0047370
Molecular function	GO:0047371
Molecular function	GO:0047372
Molecular function	GO:0047373
Molecular function	GO:0047374
Molecular function	GO:0047375
Molecular function	GO:0047376
Molecular function	GO:0047377
Molecular function	GO:0047378
Molecular function	GO:0047379
Molecular function	GO:0047380
Molecular function	GO:0047381
Molecular function	GO:0047382
Molecular function	GO:0047383
Molecular function	GO:0047384
Molecular function	GO:0047385
Molecular function	GO:0047386
Molecular function	GO:0047387
Molecular function	GO:0047388
Molecular function	GO:0047389
Molecular function	GO:0047390
Molecular function	GO:0047391
Molecular function	GO:0047392
Molecular function	GO:0047393
Molecular function	GO:0047394
Molecular function	GO:0047395
Molecular function	GO:0047396
Molecular function	GO:0047397
Molecular function	GO:0047398
Molecular function	GO:0047399
Molecular function	GO:0047400
Molecular function	GO:0047401
Molecular function	GO:0047402
Molecular function	GO:0047403
Molecular function	GO:0047404
Molecular function	GO:0047405
Molecular function	GO:0047406
Molecular function	GO:0047407
Molecular function	GO:0047408
Molecular function	GO:0047409
Molecular function	GO:0047410
Molecular function	GO:0047411
Molecular function	GO:0047412
Molecular function	GO:0047413
Molecular function	GO:0047414
Molecular function	GO:0047415
Molecular function	GO:0047416
Molecular function	GO:0047417
Molecular function	GO:0047418
Molecular function	GO:0047419
Molecular function	GO:0047420
Molecular function	GO:0047421
Molecular function	GO:0047422
Molecular function	GO:0047423
Molecular function	GO:0047424
Molecular function	GO:0047425
Molecular function	GO:0047426
Molecular function	GO:0047427
Molecular function	GO:0047428
Molecular function	GO:0047429
Molecular function	GO:0047430
Molecular function	GO:0047431
Molecular function	GO:0047432
Molecular function	GO:0047433
Molecular function	GO:0047434
Molecular function	GO:0047435
Molecular function	GO:0047436
Molecular function	GO:0047437
Molecular function	GO:0047438
Molecular function	GO:0047439
Molecular function	GO:0047440
Molecular function	GO:0047441
Molecular function	GO:0047442
Molecular function	GO:0047443
Molecular function	GO:0047444
Molecular function	GO:0047445
Molecular function	GO:0047446
Molecular function	GO:0047447
Molecular function	GO:0047448
Molecular function	GO:0047449
Molecular function	GO:0047450
Molecular function	GO:0047451
Molecular function	GO:0047452
Molecular function	GO:0047453
Molecular function	GO:0047454
Molecular function	GO:0047455
Molecular function	GO:0047456
Molecular function	GO:0047457
Molecular function	GO:0047458
Molecular function	GO:0047459
Molecular function	GO:0047460
Molecular function	GO:0047461
Molecular function	GO:0047462
Molecular function	GO:0047463
Molecular function	GO:0047464
Molecular function	GO:0047465
Molecular function	GO:0047466
Molecular function	GO:0047467
Molecular function	GO:0047468
Molecular function	GO:0047469
Molecular function	GO:0047470
Molecular function	GO:0047471
Molecular function	GO:0047472
Molecular function	GO:0047473
Molecular function	GO:0047474
Molecular function	GO:0047475
Molecular function	GO:0047476
Molecular function	GO:0047478
Molecular function	GO:0047479
Molecular function	GO:0047480
Molecular function	GO:0047481
Molecular function	GO:0047482
Molecular function	GO:0047483
Molecular function	GO:0047485
Molecular function	GO:0047486
Molecular function	GO:0047487
Molecular function	GO:0047488
Molecular function	GO:0047489
Molecular function	GO:0047490
Molecular function	GO:0047491
Molecular function	GO:0047492
Molecular function	GO:0047493
Molecular function	GO:0047494
Molecular function	GO:0047495
Molecular function	GO:0047500
Molecular function	GO:0047501
Molecular function	GO:0047502
Molecular function	GO:0047503
Molecular function	GO:0047504
Molecular function	GO:0047505
Molecular function	GO:0047506
Molecular function	GO:0047507
Molecular function	GO:0047508
Molecular function	GO:0047509
Molecular function	GO:0047510
Molecular function	GO:0047511
Molecular function	GO:0047512
Molecular function	GO:0047513
Molecular function	GO:0047514
Molecular function	GO:0047515
Molecular function	GO:0047516
Molecular function	GO:0047517
Molecular function	GO:0047518
Molecular function	GO:0047519
Molecular function	GO:0047520
Molecular function	GO:0047521
Molecular function	GO:0047522
Molecular function	GO:0047524
Molecular function	GO:0047525
Molecular function	GO:0047526
Molecular function	GO:0047527
Molecular function	GO:0047528
Molecular function	GO:0047529
Molecular function	GO:0047530
Molecular function	GO:0047531
Molecular function	GO:0047532
Molecular function	GO:0047533
Molecular function	GO:0047534
Molecular function	GO:0047535
Molecular function	GO:0047536
Molecular function	GO:0047537
Molecular function	GO:0047538
Molecular function	GO:0047539
Molecular function	GO:0047540
Molecular function	GO:0047541
Molecular function	GO:0047542
Molecular function	GO:0047543
Molecular function	GO:0047544
Molecular function	GO:0047545
Molecular function	GO:0047546
Molecular function	GO:0047547
Molecular function	GO:0047548
Molecular function	GO:0047549
Molecular function	GO:0047550
Molecular function	GO:0047551
Molecular function	GO:0047552
Molecular function	GO:0047553
Molecular function	GO:0047554
Molecular function	GO:0047555
Molecular function	GO:0047556
Molecular function	GO:0047557
Molecular function	GO:0047558
Molecular function	GO:0047559
Molecular function	GO:0047560
Molecular function	GO:0047561
Molecular function	GO:0047562
Molecular function	GO:0047563
Molecular function	GO:0047564
Molecular function	GO:0047565
Molecular function	GO:0047566
Molecular function	GO:0047567
Molecular function	GO:0047568
Molecular function	GO:0047569
Molecular function	GO:0047570
Molecular function	GO:0047571
Molecular function	GO:0047572
Molecular function	GO:0047573
Molecular function	GO:0047574
Molecular function	GO:0047575
Molecular function	GO:0047576
Molecular function	GO:0047577
Molecular function	GO:0047578
Molecular function	GO:0047579
Molecular function	GO:0047580
Molecular function	GO:0047581
Molecular function	GO:0047582
Molecular function	GO:0047583
Molecular function	GO:0047584
Molecular function	GO:0047585
Molecular function	GO:0047586
Molecular function	GO:0047587
Molecular function	GO:0047588
Molecular function	GO:0047589
Molecular function	GO:0047590
Molecular function	GO:0047591
Molecular function	GO:0047592
Molecular function	GO:0047593
Molecular function	GO:0047594
Molecular function	GO:0047595
Molecular function	GO:0047596
Molecular function	GO:0047597
Molecular function	GO:0047598
Molecular function	GO:0047599
Molecular function	GO:0047600
Molecular function	GO:0047601
Molecular function	GO:0047602
Molecular function	GO:0047603
Molecular function	GO:0047604
Molecular function	GO:0047605
Molecular function	GO:0047606
Molecular function	GO:0047608
Molecular function	GO:0047609
Molecular function	GO:0047610
Molecular function	GO:0047611
Molecular function	GO:0047612
Molecular function	GO:0047613
Molecular function	GO:0047614
Molecular function	GO:0047615
Molecular function	GO:0047616
Molecular function	GO:0047617
Molecular function	GO:0047618
Molecular function	GO:0047619
Molecular function	GO:0047620
Molecular function	GO:0047621
Molecular function	GO:0047622
Molecular function	GO:0047623
Molecular function	GO:0047624
Molecular function	GO:0047625
Molecular function	GO:0047626
Molecular function	GO:0047627
Molecular function	GO:0047628
Molecular function	GO:0047629
Molecular function	GO:0047630
Molecular function	GO:0047631
Molecular function	GO:0047632
Molecular function	GO:0047633
Molecular function	GO:0047634
Molecular function	GO:0047635
Molecular function	GO:0047636
Molecular function	GO:0047637
Molecular function	GO:0047638
Molecular function	GO:0047639
Molecular function	GO:0047640
Molecular function	GO:0047641
Molecular function	GO:0047642
Molecular function	GO:0047643
Molecular function	GO:0047644
Molecular function	GO:0047645
Molecular function	GO:0047646
Molecular function	GO:0047647
Molecular function	GO:0047648
Molecular function	GO:0047649
Molecular function	GO:0047650
Molecular function	GO:0047651
Molecular function	GO:0047652
Molecular function	GO:0047653
Molecular function	GO:0047654
Molecular function	GO:0047655
Molecular function	GO:0047656
Molecular function	GO:0047657
Molecular function	GO:0047658
Molecular function	GO:0047659
Molecular function	GO:0047660
Molecular function	GO:0047661
Molecular function	GO:0047662
Molecular function	GO:0047663
Molecular function	GO:0047664
Molecular function	GO:0047665
Molecular function	GO:0047666
Molecular function	GO:0047667
Molecular function	GO:0047668
Molecular function	GO:0047669
Molecular function	GO:0047670
Molecular function	GO:0047671
Molecular function	GO:0047672
Molecular function	GO:0047673
Molecular function	GO:0047674
Molecular function	GO:0047675
Molecular function	GO:0047676
Molecular function	GO:0047677
Molecular function	GO:0047678
Molecular function	GO:0047679
Molecular function	GO:0047680
Molecular function	GO:0047681
Molecular function	GO:0047682
Molecular function	GO:0047683
Molecular function	GO:0047684
Molecular function	GO:0047685
Molecular function	GO:0047686
Molecular function	GO:0047688
Molecular function	GO:0047689
Molecular function	GO:0047690
Molecular function	GO:0047691
Molecular function	GO:0047692
Molecular function	GO:0047693
Molecular function	GO:0047694
Molecular function	GO:0047695
Molecular function	GO:0047696
Molecular function	GO:0047697
Molecular function	GO:0047698
Molecular function	GO:0047699
Molecular function	GO:0047700
Molecular function	GO:0047701
Molecular function	GO:0047702
Molecular function	GO:0047703
Molecular function	GO:0047704
Molecular function	GO:0047705
Molecular function	GO:0047706
Molecular function	GO:0047707
Molecular function	GO:0047708
Molecular function	GO:0047709
Molecular function	GO:0047710
Molecular function	GO:0047711
Molecular function	GO:0047712
Molecular function	GO:0047713
Molecular function	GO:0047714
Molecular function	GO:0047715
Molecular function	GO:0047716
Molecular function	GO:0047717
Molecular function	GO:0047718
Molecular function	GO:0047719
Molecular function	GO:0047720
Molecular function	GO:0047721
Molecular function	GO:0047722
Molecular function	GO:0047723
Molecular function	GO:0047724
Molecular function	GO:0047725
Molecular function	GO:0047726
Molecular function	GO:0047727
Molecular function	GO:0047728
Molecular function	GO:0047729
Molecular function	GO:0047730
Molecular function	GO:0047731
Molecular function	GO:0047732
Molecular function	GO:0047733
Molecular function	GO:0047734
Molecular function	GO:0047735
Molecular function	GO:0047736
Molecular function	GO:0047738
Molecular function	GO:0047739
Molecular function	GO:0047740
Molecular function	GO:0047741
Molecular function	GO:0047742
Molecular function	GO:0047743
Molecular function	GO:0047744
Molecular function	GO:0047745
Molecular function	GO:0047746
Molecular function	GO:0047747
Molecular function	GO:0047748
Molecular function	GO:0047749
Molecular function	GO:0047750
Molecular function	GO:0047751
Molecular function	GO:0047753
Molecular function	GO:0047754
Molecular function	GO:0047755
Molecular function	GO:0047756
Molecular function	GO:0047757
Molecular function	GO:0047758
Molecular function	GO:0047759
Molecular function	GO:0047760
Molecular function	GO:0047761
Molecular function	GO:0047762
Molecular function	GO:0047763
Molecular function	GO:0047764
Molecular function	GO:0047765
Molecular function	GO:0047766
Molecular function	GO:0047768
Molecular function	GO:0047769
Molecular function	GO:0047770
Molecular function	GO:0047771
Molecular function	GO:0047772
Molecular function	GO:0047773
Molecular function	GO:0047774
Molecular function	GO:0047775
Molecular function	GO:0047776
Molecular function	GO:0047777
Molecular function	GO:0047778
Molecular function	GO:0047779
Molecular function	GO:0047780
Molecular function	GO:0047781
Molecular function	GO:0047782
Molecular function	GO:0047783
Molecular function	GO:0047784
Molecular function	GO:0047785
Molecular function	GO:0047786
Molecular function	GO:0047787
Molecular function	GO:0047788
Molecular function	GO:0047789
Molecular function	GO:0047790
Molecular function	GO:0047791
Molecular function	GO:0047792
Molecular function	GO:0047793
Molecular function	GO:0047794
Molecular function	GO:0047795
Molecular function	GO:0047796
Molecular function	GO:0047797
Molecular function	GO:0047798
Molecular function	GO:0047799
Molecular function	GO:0047800
Molecular function	GO:0047801
Molecular function	GO:0047802
Molecular function	GO:0047803
Molecular function	GO:0047804
Molecular function	GO:0047805
Molecular function	GO:0047806
Molecular function	GO:0047807
Molecular function	GO:0047808
Molecular function	GO:0047809
Molecular function	GO:0047810
Molecular function	GO:0047811
Molecular function	GO:0047812
Molecular function	GO:0047813
Molecular function	GO:0047814
Molecular function	GO:0047815
Molecular function	GO:0047816
Molecular function	GO:0047817
Molecular function	GO:0047818
Molecular function	GO:0047819
Molecular function	GO:0047820
Molecular function	GO:0047821
Molecular function	GO:0047822
Molecular function	GO:0047823
Molecular function	GO:0047824
Molecular function	GO:0047825
Molecular function	GO:0047826
Molecular function	GO:0047827
Molecular function	GO:0047828
Molecular function	GO:0047829
Molecular function	GO:0047830
Molecular function	GO:0047831
Molecular function	GO:0047832
Molecular function	GO:0047833
Molecular function	GO:0047834
Molecular function	GO:0047835
Molecular function	GO:0047836
Molecular function	GO:0047837
Molecular function	GO:0047838
Molecular function	GO:0047839
Molecular function	GO:0047840
Molecular function	GO:0047841
Molecular function	GO:0047842
Molecular function	GO:0047843
Molecular function	GO:0047844
Molecular function	GO:0047845
Molecular function	GO:0047846
Molecular function	GO:0047847
Molecular function	GO:0047848
Molecular function	GO:0047849
Molecular function	GO:0047850
Molecular function	GO:0047851
Molecular function	GO:0047852
Molecular function	GO:0047853
Molecular function	GO:0047854
Molecular function	GO:0047855
Molecular function	GO:0047856
Molecular function	GO:0047857
Molecular function	GO:0047858
Molecular function	GO:0047860
Molecular function	GO:0047861
Molecular function	GO:0047862
Molecular function	GO:0047863
Molecular function	GO:0047864
Molecular function	GO:0047865
Molecular function	GO:0047866
Molecular function	GO:0047867
Molecular function	GO:0047868
Molecular function	GO:0047869
Molecular function	GO:0047870
Molecular function	GO:0047871
Molecular function	GO:0047872
Molecular function	GO:0047873
Molecular function	GO:0047874
Molecular function	GO:0047875
Molecular function	GO:0047876
Molecular function	GO:0047877
Molecular function	GO:0047878
Molecular function	GO:0047879
Molecular function	GO:0047880
Molecular function	GO:0047881
Molecular function	GO:0047882
Molecular function	GO:0047883
Molecular function	GO:0047884
Molecular function	GO:0047885
Molecular function	GO:0047886
Molecular function	GO:0047887
Molecular function	GO:0047888
Molecular function	GO:0047889
Molecular function	GO:0047890
Molecular function	GO:0047891
Molecular function	GO:0047892
Molecular function	GO:0047893
Molecular function	GO:0047894
Molecular function	GO:0047895
Molecular function	GO:0047896
Molecular function	GO:0047897
Molecular function	GO:0047898
Molecular function	GO:0047899
Molecular function	GO:0047900
Molecular function	GO:0047901
Molecular function	GO:0047902
Molecular function	GO:0047903
Molecular function	GO:0047904
Molecular function	GO:0047905
Molecular function	GO:0047906
Molecular function	GO:0047907
Molecular function	GO:0047908
Molecular function	GO:0047909
Molecular function	GO:0047910
Molecular function	GO:0047911
Molecular function	GO:0047912
Molecular function	GO:0047913
Molecular function	GO:0047914
Molecular function	GO:0047915
Molecular function	GO:0047916
Molecular function	GO:0047917
Molecular function	GO:0047918
Molecular function	GO:0047919
Molecular function	GO:0047920
Molecular function	GO:0047921
Molecular function	GO:0047922
Molecular function	GO:0047923
Molecular function	GO:0047924
Molecular function	GO:0047925
Molecular function	GO:0047926
Molecular function	GO:0047927
Molecular function	GO:0047928
Molecular function	GO:0047929
Molecular function	GO:0047930
Molecular function	GO:0047931
Molecular function	GO:0047932
Molecular function	GO:0047933
Molecular function	GO:0047934
Molecular function	GO:0047935
Molecular function	GO:0047936
Molecular function	GO:0047937
Molecular function	GO:0047938
Molecular function	GO:0047939
Molecular function	GO:0047940
Molecular function	GO:0047941
Molecular function	GO:0047942
Molecular function	GO:0047943
Molecular function	GO:0047944
Molecular function	GO:0047945
Molecular function	GO:0047946
Molecular function	GO:0047947
Molecular function	GO:0047948
Molecular function	GO:0047949
Molecular function	GO:0047950
Molecular function	GO:0047951
Molecular function	GO:0047952
Molecular function	GO:0047953
Molecular function	GO:0047954
Molecular function	GO:0047955
Molecular function	GO:0047956
Molecular function	GO:0047957
Molecular function	GO:0047958
Molecular function	GO:0047959
Molecular function	GO:0047960
Molecular function	GO:0047961
Molecular function	GO:0047962
Molecular function	GO:0047963
Molecular function	GO:0047964
Molecular function	GO:0047965
Molecular function	GO:0047966
Molecular function	GO:0047967
Molecular function	GO:0047968
Molecular function	GO:0047969
Molecular function	GO:0047970
Molecular function	GO:0047971
Molecular function	GO:0047972
Molecular function	GO:0047973
Molecular function	GO:0047974
Molecular function	GO:0047975
Molecular function	GO:0047976
Molecular function	GO:0047977
Molecular function	GO:0047978
Molecular function	GO:0047979
Molecular function	GO:0047980
Molecular function	GO:0047981
Molecular function	GO:0047982
Molecular function	GO:0047983
Molecular function	GO:0047985
Molecular function	GO:0047986
Molecular function	GO:0047987
Molecular function	GO:0047988
Molecular function	GO:0047989
Molecular function	GO:0047990
Molecular function	GO:0047991
Molecular function	GO:0047992
Molecular function	GO:0047993
Molecular function	GO:0047994
Molecular function	GO:0047995
Molecular function	GO:0047996
Molecular function	GO:0047997
Molecular function	GO:0047998
Molecular function	GO:0047999
Molecular function	GO:0048000
Molecular function	GO:0048001
Molecular function	GO:0048019
Molecular function	GO:0048020
Molecular function	GO:0048027
Molecular function	GO:0048028
Molecular function	GO:0048029
Molecular function	GO:0048030
Molecular function	GO:0048031
Molecular function	GO:0048032
Molecular function	GO:0048037
Molecular function	GO:0048038
Molecular function	GO:0048039
Molecular function	GO:0048040
Molecular function	GO:0048045
Molecular function	GO:0048101
Molecular function	GO:0048156
Molecular function	GO:0048185
Molecular function	GO:0048244
Molecular function	GO:0048248
Molecular function	GO:0048249
Molecular function	GO:0048256
Molecular function	GO:0048257
Molecular function	GO:0048258
Molecular function	GO:0048270
Molecular function	GO:0048273
Molecular function	GO:0048306
Molecular function	GO:0048307
Molecular function	GO:0048365
Molecular function	GO:0048407
Molecular function	GO:0048408
Molecular function	GO:0048472
Molecular function	GO:0048474
Molecular function	GO:0048487
Molecular function	GO:0048502
Molecular function	GO:0048529
Molecular function	GO:0048531
Molecular function	GO:0048763
Molecular function	GO:0050001
Molecular function	GO:0050002
Molecular function	GO:0050003
Molecular function	GO:0050004
Molecular function	GO:0050005
Molecular function	GO:0050006
Molecular function	GO:0050007
Molecular function	GO:0050008
Molecular function	GO:0050009
Molecular function	GO:0050010
Molecular function	GO:0050011
Molecular function	GO:0050012
Molecular function	GO:0050013
Molecular function	GO:0050014
Molecular function	GO:0050015
Molecular function	GO:0050016
Molecular function	GO:0050017
Molecular function	GO:0050018
Molecular function	GO:0050019
Molecular function	GO:0050020
Molecular function	GO:0050021
Molecular function	GO:0050022
Molecular function	GO:0050023
Molecular function	GO:0050024
Molecular function	GO:0050025
Molecular function	GO:0050026
Molecular function	GO:0050572
Molecular function	GO:0050028
Molecular function	GO:0050029
Molecular function	GO:0050030
Molecular function	GO:0050031
Molecular function	GO:0050032
Molecular function	GO:0050033
Molecular function	GO:0050034
Molecular function	GO:0050035
Molecular function	GO:0050036
Molecular function	GO:0050037
Molecular function	GO:0050038
Molecular function	GO:0050039
Molecular function	GO:0050040
Molecular function	GO:0050041
Molecular function	GO:0050042
Molecular function	GO:0050043
Molecular function	GO:0050044
Molecular function	GO:0050045
Molecular function	GO:0050046
Molecular function	GO:0050047
Molecular function	GO:0050048
Molecular function	GO:0050049
Molecular function	GO:0050050
Molecular function	GO:0050051
Molecular function	GO:0050052
Molecular function	GO:0050053
Molecular function	GO:0050054
Molecular function	GO:0050055
Molecular function	GO:0050056
Molecular function	GO:0050057
Molecular function	GO:0050058
Molecular function	GO:0050059
Molecular function	GO:0050060
Molecular function	GO:0050061
Molecular function	GO:0050062
Molecular function	GO:0050063
Molecular function	GO:0050064
Molecular function	GO:0050065
Molecular function	GO:0050066
Molecular function	GO:0050067
Molecular function	GO:0050068
Molecular function	GO:0050069
Molecular function	GO:0050070
Molecular function	GO:0050071
Molecular function	GO:0050072
Molecular function	GO:0050073
Molecular function	GO:0050074
Molecular function	GO:0050075
Molecular function	GO:0050076
Molecular function	GO:0050077
Molecular function	GO:0050078
Molecular function	GO:0050079
Molecular function	GO:0050080
Molecular function	GO:0050081
Molecular function	GO:0050082
Molecular function	GO:0050083
Molecular function	GO:0050084
Molecular function	GO:0050085
Molecular function	GO:0050086
Molecular function	GO:0050087
Molecular function	GO:0050088
Molecular function	GO:0050089
Molecular function	GO:0050090
Molecular function	GO:0050091
Molecular function	GO:0050092
Molecular function	GO:0050093
Molecular function	GO:0050094
Molecular function	GO:0050095
Molecular function	GO:0050096
Molecular function	GO:0050097
Molecular function	GO:0050098
Molecular function	GO:0050099
Molecular function	GO:0050100
Molecular function	GO:0050101
Molecular function	GO:0050102
Molecular function	GO:0050103
Molecular function	GO:0050104
Molecular function	GO:0050105
Molecular function	GO:0050106
Molecular function	GO:0050107
Molecular function	GO:0050108
Molecular function	GO:0050109
Molecular function	GO:0050110
Molecular function	GO:0050111
Molecular function	GO:0050112
Molecular function	GO:0050113
Molecular function	GO:0050114
Molecular function	GO:0050115
Molecular function	GO:0050116
Molecular function	GO:0050117
Molecular function	GO:0050118
Molecular function	GO:0050119
Molecular function	GO:0050120
Molecular function	GO:0050121
Molecular function	GO:0050122
Molecular function	GO:0050123
Molecular function	GO:0050124
Molecular function	GO:0050125
Molecular function	GO:0050126
Molecular function	GO:0050127
Molecular function	GO:0050128
Molecular function	GO:0050129
Molecular function	GO:0050130
Molecular function	GO:0050131
Molecular function	GO:0050132
Molecular function	GO:0050133
Molecular function	GO:0050134
Molecular function	GO:0050135
Molecular function	GO:0050136
Molecular function	GO:0050137
Molecular function	GO:0050138
Molecular function	GO:0050139
Molecular function	GO:0050140
Molecular function	GO:0050141
Molecular function	GO:0050142
Molecular function	GO:0050143
Molecular function	GO:0050144
Molecular function	GO:0050145
Molecular function	GO:0050146
Molecular function	GO:0050147
Molecular function	GO:0050148
Molecular function	GO:0050149
Molecular function	GO:0050150
Molecular function	GO:0050151
Molecular function	GO:0050152
Molecular function	GO:0050153
Molecular function	GO:0050154
Molecular function	GO:0050155
Molecular function	GO:0050156
Molecular function	GO:0050157
Molecular function	GO:0050158
Molecular function	GO:0050159
Molecular function	GO:0050160
Molecular function	GO:0050161
Molecular function	GO:0050162
Molecular function	GO:0050163
Molecular function	GO:0050164
Molecular function	GO:0050165
Molecular function	GO:0050166
Molecular function	GO:0050167
Molecular function	GO:0050168
Molecular function	GO:0050169
Molecular function	GO:0050170
Molecular function	GO:0050171
Molecular function	GO:0050172
Molecular function	GO:0050173
Molecular function	GO:0050174
Molecular function	GO:0050175
Molecular function	GO:0050176
Molecular function	GO:0050177
Molecular function	GO:0050178
Molecular function	GO:0050179
Molecular function	GO:0050180
Molecular function	GO:0050181
Molecular function	GO:0050182
Molecular function	GO:0050183
Molecular function	GO:0050184
Molecular function	GO:0050185
Molecular function	GO:0050186
Molecular function	GO:0050187
Molecular function	GO:0050188
Molecular function	GO:0050189
Molecular function	GO:0050190
Molecular function	GO:0050191
Molecular function	GO:0050192
Molecular function	GO:0050193
Molecular function	GO:0050194
Molecular function	GO:0050195
Molecular function	GO:0050196
Molecular function	GO:0050197
Molecular function	GO:0050198
Molecular function	GO:0050199
Molecular function	GO:0050200
Molecular function	GO:0050201
Molecular function	GO:0050202
Molecular function	GO:0050203
Molecular function	GO:0050204
Molecular function	GO:0050205
Molecular function	GO:0050206
Molecular function	GO:0050207
Molecular function	GO:0050208
Molecular function	GO:0050209
Molecular function	GO:0050210
Molecular function	GO:0050211
Molecular function	GO:0050212
Molecular function	GO:0050213
Molecular function	GO:0050214
Molecular function	GO:0050215
Molecular function	GO:0050216
Molecular function	GO:0050217
Molecular function	GO:0050218
Molecular function	GO:0050219
Molecular function	GO:0050220
Molecular function	GO:0050221
Molecular function	GO:0050223
Molecular function	GO:0050224
Molecular function	GO:0050225
Molecular function	GO:0050226
Molecular function	GO:0050227
Molecular function	GO:0050228
Molecular function	GO:0050229
Molecular function	GO:0050230
Molecular function	GO:0050231
Molecular function	GO:0050232
Molecular function	GO:0050233
Molecular function	GO:0050234
Molecular function	GO:0050235
Molecular function	GO:0050236
Molecular function	GO:0050237
Molecular function	GO:0050238
Molecular function	GO:0050239
Molecular function	GO:0050240
Molecular function	GO:0050241
Molecular function	GO:0050242
Molecular function	GO:0050243
Molecular function	GO:0050244
Molecular function	GO:0050245
Molecular function	GO:0050246
Molecular function	GO:0050247
Molecular function	GO:0050248
Molecular function	GO:0050249
Molecular function	GO:0050250
Molecular function	GO:0050251
Molecular function	GO:0050252
Molecular function	GO:0050253
Molecular function	GO:0050254
Molecular function	GO:0050255
Molecular function	GO:0050256
Molecular function	GO:0050257
Molecular function	GO:0050258
Molecular function	GO:0050259
Molecular function	GO:0050260
Molecular function	GO:0050261
Molecular function	GO:0050262
Molecular function	GO:0050263
Molecular function	GO:0050264
Molecular function	GO:0050265
Molecular function	GO:0050266
Molecular function	GO:0050267
Molecular function	GO:0050268
Molecular function	GO:0050269
Molecular function	GO:0050270
Molecular function	GO:0050271
Molecular function	GO:0050272
Molecular function	GO:0050273
Molecular function	GO:0050274
Molecular function	GO:0050275
Molecular function	GO:0050276
Molecular function	GO:0050277
Molecular function	GO:0050278
Molecular function	GO:0050279
Molecular function	GO:0050280
Molecular function	GO:0050281
Molecular function	GO:0050282
Molecular function	GO:0050283
Molecular function	GO:0050284
Molecular function	GO:0050285
Molecular function	GO:0050286
Molecular function	GO:0050287
Molecular function	GO:0050288
Molecular function	GO:0050289
Molecular function	GO:0050290
Molecular function	GO:0050291
Molecular function	GO:0050292
Molecular function	GO:0050293
Molecular function	GO:0050294
Molecular function	GO:0050295
Molecular function	GO:0050296
Molecular function	GO:0050297
Molecular function	GO:0050298
Molecular function	GO:0050299
Molecular function	GO:0050300
Molecular function	GO:0050301
Molecular function	GO:0050302
Molecular function	GO:0050303
Molecular function	GO:0050304
Molecular function	GO:0050305
Molecular function	GO:0050306
Molecular function	GO:0050307
Molecular function	GO:0050308
Molecular function	GO:0050309
Molecular function	GO:0050310
Molecular function	GO:0050311
Molecular function	GO:0050312
Molecular function	GO:0050313
Molecular function	GO:0050314
Molecular function	GO:0050315
Molecular function	GO:0050316
Molecular function	GO:0050317
Molecular function	GO:0050318
Molecular function	GO:0050319
Molecular function	GO:0050320
Molecular function	GO:0050321
Molecular function	GO:0050322
Molecular function	GO:0050323
Molecular function	GO:0050324
Molecular function	GO:0050325
Molecular function	GO:0050326
Molecular function	GO:0050328
Molecular function	GO:0050329
Molecular function	GO:0050330
Molecular function	GO:0050331
Molecular function	GO:0050332
Molecular function	GO:0050333
Molecular function	GO:0050334
Molecular function	GO:0050335
Molecular function	GO:0050336
Molecular function	GO:0050337
Molecular function	GO:0050338
Molecular function	GO:0050339
Molecular function	GO:0050340
