organism	protein_id	gene_name	is_hit	n_hits	list_hits
IAI1	P0AAG3	GLTL	FALSE	0	""
IAI1	P0AAG5	MDLB	FALSE	0	""
IAI1	P0AAG8	MGLA	FALSE	0	""
IAI1	P0AAH0	PSTB	FALSE	0	""
IAI1	P0AAH4	SAPD	FALSE	0	""
IAI1	P0AAH8	SAPF	FALSE	0	""
IAI1	P0AAI3	FTSH	FALSE	0	""
IAI1	P0AAI5	FABF	FALSE	0	""
IAI1	P0AAI9	FABD	FALSE	0	""
IAI1	P0AAJ1	YNFG	FALSE	0	""
IAI1	P0AAJ3	FDNH	FALSE	0	""
IAI1	P0AAJ5	FDOH	FALSE	0	""
IAI1	P0AAJ8	HYBA	FALSE	0	""
IAI1	P0AAK1	HYCB	FALSE	0	""
IAI1	P0AAK4	HYDN	TRUE	1	0,05,10,2,50
IAI1	P0AAK7	NRFC	FALSE	0	""
IAI1	P0AAM3	HYPC	FALSE	0	""
IAI1	P0AAM7	HYBG	FALSE	0	""
IAI1	P0AAN1	HYBE	FALSE	0	""
IAI1	P0AAN3	HYPB	FALSE	0	""
IAI1	P0AAP3	FRMR	FALSE	0	""
IAI1	P0AAR3	YBAK	FALSE	0	""
IAI1	P0AAR8	YBAV	FALSE	0	""
IAI1	P0AAS3	YBBJ	FALSE	0	""
IAI1	P0AAS7	YBCJ	FALSE	0	""
IAI1	P0AAS9|P0ADC8	YBDD|YJIX	FALSE	0	""
IAI1	P0AAT2	YBDF	FALSE	0	""
IAI1	P0AAT4	YBDG	FALSE	0	""
IAI1	P0AAT6	RSFS	FALSE	0	""
IAI1	P0AAT9	YBEL	TRUE	1	0,05,10,2,50
IAI1	P0AAU2	YBFA	FALSE	0	""
IAI1	P0AAU7	YBFE	FALSE	0	""
IAI1	P0AAV4	YBGJ	FALSE	0	""
IAI1	P0AAX8	YBIS	FALSE	0	""
IAI1	P0AAY1	BSSR	TRUE	1	0,05,10,2,50
IAI1	P0AAY6	YBJN	FALSE	0	""
IAI1	P0AAZ4	RARA	FALSE	0	""
IAI1	P0AAZ7	YCAR	TRUE	1	0,05,10,2,50
IAI1	P0AB01	ELYC	FALSE	0	""
IAI1	P0AB03	YCBJ	TRUE	1	0,05,10,2,50
IAI1	P0AB10	YMBA	FALSE	0	""
IAI1	P0AB12	YCCF	FALSE	0	""
IAI1	P0AB14	YCCJ	TRUE	1	0,05,10,2,50
IAI1	P0AB18	TUSE	FALSE	0	""
IAI1	P0AB24	EFEO	FALSE	0	""
IAI1	P0AB26	YCEB	FALSE	0	""
IAI1	P0AB28	YCED	FALSE	0	""
IAI1	P0AB38	LPOB	FALSE	0	""
IAI1	P0AB43	YCGL	FALSE	0	""
IAI1	P0AB46	YMGD	TRUE	1	0,05,10,2,50
IAI1	P0AB49	YCHH	FALSE	0	""
IAI1	P0AB52	YCHN	FALSE	0	""
IAI1	P0AB55	YCII	FALSE	0	""
IAI1	P0AB58	LAPB	FALSE	0	""
IAI1	P0AB61	YCIN	FALSE	0	""
IAI1	P0AB65	YCCX	FALSE	0	""
IAI1	P0AB67	PNTB	FALSE	0	""
IAI1	P0AB71	FBAA	FALSE	0	""
IAI1	P0AB77	KBL	FALSE	0	""
IAI1	P0AB80	ILVE	FALSE	0	""
IAI1	P0AB83	NTH	FALSE	0	""
IAI1	P0AB85	APBE	FALSE	0	""
IAI1	P0AB89	PURB	FALSE	0	""
IAI1	P0AB91	AROG	FALSE	0	""
IAI1	P0AB96	ARSC	FALSE	0	""
IAI1	P0AB98	ATPB	FALSE	0	""
IAI1	P0ABA0	ATPF	FALSE	0	""
IAI1	P0ABA4	ATPH	FALSE	0	""
IAI1	P0ABA6	ATPG	FALSE	0	""
IAI1	P0ABB0	ATPA	FALSE	0	""
IAI1	P0ABB4	ATPD	FALSE	0	""
IAI1	P0ABB8	MGTA	TRUE	1	0,05,10,2,50
IAI1	P0ABC0	ATPI	FALSE	0	""
IAI1	P0ABC3	HFLC	FALSE	0	""
IAI1	P0ABC7	HFLK	FALSE	0	""
IAI1	P0ABD3	BFR	FALSE	0	""
IAI1	P0ABD5	ACCA	FALSE	0	""
IAI1	P0ABD8	ACCB	FALSE	0	""
IAI1	P0ABE2	BOLA	FALSE	0	""
IAI1	P0ABE5|P76345	CYBB|YODB	FALSE	0	""
IAI1	P0ABF1	PCNB	FALSE	0	""
IAI1	P0ABF4	EUTM	FALSE	0	""
IAI1	P0ABF6	CDD	FALSE	0	""
IAI1	P0ABF8	PGSA	FALSE	0	""
IAI1	P0ABG7	MRDB	FALSE	0	""
IAI1	P0ABH0	FTSA	FALSE	0	""
IAI1	P0ABH7	GLTA	FALSE	0	""
IAI1	P0ABH9	CLPA	FALSE	0	""
IAI1	P0ABI4	CORA	FALSE	0	""
IAI1	P0ABI8	CYOB	TRUE	1	0,05,10,2,50
IAI1	P0ABJ1	CYOA	TRUE	1	0,05,10,2,50
IAI1	P0ABJ3	CYOC	TRUE	1	0,05,10,2,50
IAI1	P0ABJ9	CYDA	FALSE	0	""
IAI1	P0ABK2	CYDB	FALSE	0	""
IAI1	P0ABK5	CYSK	FALSE	0	""
IAI1	P0ABK9	NRFA	TRUE	1	0,05,10,2,50
IAI1	P0ABL1	NRFB	FALSE	0	""
IAI1	P0ABM9	CCMH	FALSE	0	""
IAI1	P0ABN1	DGKA	FALSE	0	""
IAI1	P0ABN5	DCUA	FALSE	0	""
IAI1	P0ABN9	DCUB	FALSE	0	""
IAI1	P0ABP3	DCUC	FALSE	0	""
IAI1	P0ABP6	DEDA	FALSE	0	""
IAI1	P0ABP8	DEOD	FALSE	0	""
IAI1	P0ABQ0	COABC	FALSE	0	""
IAI1	P0ABQ2	GARR	FALSE	0	""
IAI1	P0ABQ4	FOLA	FALSE	0	""
IAI1	P0ABS1	DKSA	FALSE	0	""
IAI1	P0ABS5	DNAG	FALSE	0	""
IAI1	P0ABS8	HOLE	FALSE	0	""
IAI1	P0ABT2	DPS	TRUE	1	0,05,10,2,50
IAI1	P0ABU0	MENB	FALSE	0	""
IAI1	P0ABU2	YCHF	FALSE	0	""
IAI1	P0ABU5	ELBB	FALSE	0	""
IAI1	P0ABU7	EXBB	FALSE	0	""
IAI1	P0ABU9	TOLQ	FALSE	0	""
IAI1	P0ABV6	TOLR	FALSE	0	""
IAI1	P0ABY4	FLDB	FALSE	0	""
IAI1	P0ABZ1	FLIG	TRUE	1	0,05,10,2,50
IAI1	P0ABZ4	KDSC	FALSE	0	""
IAI1	P0ABZ6	SURA	FALSE	0	""
IAI1	P0AC00	FRLB	TRUE	1	0,05,10,2,50
IAI1	P0AC02	BAMD	FALSE	0	""
IAI1	P0AC13	FOLP	FALSE	0	""
IAI1	P0AC16	FOLB	FALSE	0	""
IAI1	P0AC19	FOLX	FALSE	0	""
IAI1	P0AC23	FOCA	FALSE	0	""
IAI1	P0AC26	NIRC	TRUE	1	0,05,10,2,50
IAI1	P0AC28	YGFA	FALSE	0	""
IAI1	P0AC30	FTSX	FALSE	0	""
IAI1	P0AC33	FUMA	TRUE	1	0,05,10,2,50
IAI1	P0AC38	ASPA	FALSE	0	""
IAI1	P0AC41	SDHA	TRUE	1	0,05,10,2,50
IAI1	P0AC44	SDHD	TRUE	1	0,05,10,2,50
IAI1	P0AC47	FRDB	FALSE	0	""
IAI1	P0AC51	ZUR	FALSE	0	""
IAI1	P0AC53	ZWF	FALSE	0	""
IAI1	P0AC55	GLNK	FALSE	0	""
IAI1	P0AC59	GRXB	TRUE	1	0,05,10,2,50
IAI1	P0AC62	GRXC	TRUE	1	0,05,10,2,50
IAI1	P0AC69	GRXD	FALSE	0	""
IAI1	P0AC75	WAAA	FALSE	0	""
IAI1	P0AC78	WECA	FALSE	0	""
IAI1	P0AC81	GLOA	FALSE	0	""
IAI1	P0AC84	GLOB	FALSE	0	""
IAI1	P0AC86	GLGP	FALSE	0	""
IAI1	P0AC92	GNSA	TRUE	1	0,05,10,2,50
IAI1	P0ACA1	YIBF	FALSE	0	""
IAI1	P0ACA3	SSPA	FALSE	0	""
IAI1	P0ACA7	GSTB	TRUE	1	0,05,10,2,50
IAI1	P0ACB0	DNAB	FALSE	0	""
IAI1	P0ACB2	HEMB	FALSE	0	""
IAI1	P0ACB4	HEMG	FALSE	0	""
IAI1	P0ACB7	HEMY	FALSE	0	""
IAI1	P0ACC1	PRMC	FALSE	0	""
IAI1	P0ACC3	ERPA	TRUE	1	0,05,10,2,50
IAI1	P0ACC7	GLMU	FALSE	0	""
IAI1	P0ACD4	ISCU	FALSE	0	""
IAI1	P0ACD8	HYAB	FALSE	0	""
IAI1	P0ACE0	HYBC	FALSE	0	""
IAI1	P0ACE7	HINT	FALSE	0	""
IAI1	P0ACF0	HUPA	TRUE	1	0,05,10,2,50
IAI1	P0ACF4	HUPB	TRUE	1	0,05,10,2,50
IAI1	P0ACF8	HNS	FALSE	0	""
IAI1	P0ACG1	STPA	TRUE	1	0,05,10,2,50
IAI1	P0ACG8	HSLR	FALSE	0	""
IAI1	P0ACI0	ROB	FALSE	0	""
IAI1	P0ACI3	XYLR	FALSE	0	""
IAI1	P0ACI6	ASNC	FALSE	0	""
IAI1	P0ACJ0	LRP	FALSE	0	""
IAI1	P0ACJ5	DECR	FALSE	0	""
IAI1	P0ACJ8	CRP	FALSE	0	""
IAI1	P0ACK2	AGAR	FALSE	0	""
IAI1	P0ACK5	DEOR	FALSE	0	""
IAI1	P0ACK8	FUCR	FALSE	0	""
IAI1	P0ACL0	GLPR	FALSE	0	""
IAI1	P0ACL2	EXUR	FALSE	0	""
IAI1	P0ACL5	GLCC	FALSE	0	""
IAI1	P0ACL7	LLDR	TRUE	1	0,05,10,2,50
IAI1	P0ACL9	PDHR	FALSE	0	""
IAI1	P0ACM2	RSPR	FALSE	0	""
IAI1	P0ACM5	YEGW	FALSE	0	""
IAI1	P0ACM9	YIHL	FALSE	0	""
IAI1	P0ACN4	ALLR	FALSE	0	""
IAI1	P0ACN7	CYTR	FALSE	0	""
IAI1	P0ACP1	CRA	FALSE	0	""
IAI1	P0ACP5	GNTR	FALSE	0	""
IAI1	P0ACP7	PURR	FALSE	0	""
IAI1	P0ACQ0	RBSR	FALSE	0	""
IAI1	P0ACQ4	OXYR	FALSE	0	""
IAI1	P0ACQ7	TDCA	FALSE	0	""
IAI1	P0ACR2	YDHB	FALSE	0	""
IAI1	P0ACR4	YEIE	FALSE	0	""
IAI1	P0ACR9	MPRA	FALSE	0	""
IAI1	P0ACS2	SOXR	FALSE	0	""
IAI1	P0ACS9	ACRR	FALSE	0	""
IAI1	P0ACT6	UIDR	TRUE	1	0,05,10,2,50
IAI1	P0ACU0	YBIH	TRUE	1	0,05,10,2,50
IAI1	P0ACU2	RUTR	FALSE	0	""
IAI1	P0ACU5	FABR	FALSE	0	""
IAI1	P0ACU7	YJDC	FALSE	0	""
IAI1	P0ACV0	LPXL	FALSE	0	""
IAI1	P0ACV6	MPAA	FALSE	0	""
IAI1	P0ACW6	YDCH	TRUE	1	0,05,10,2,50
IAI1	P0ACX3	YDHR	TRUE	1	0,05,10,2,50
IAI1	P0ACY1	YDJA	FALSE	0	""
IAI1	P0ACY3	YEAG	FALSE	0	""
IAI1	P0ACY9	YEBG	FALSE	0	""
IAI1	P0ACZ2	ETP	FALSE	0	""
IAI1	P0ACZ4	EVGA	FALSE	0	""
IAI1	P0ACZ8	CUSR	FALSE	0	""
IAI1	P0AD01	DCUR	FALSE	0	""
IAI1	P0AD05	YECA	FALSE	0	""
IAI1	P0AD07	YECF	TRUE	1	0,05,10,2,50
IAI1	P0AD10	YECJ	FALSE	0	""
IAI1	P0AD12	YEEZ	FALSE	0	""
IAI1	P0AD24	YEJL	FALSE	0	""
IAI1	P0AD27	YEJM	FALSE	0	""
IAI1	P0AD33	YFCZ	FALSE	0	""
IAI1	P0AD37	YFEC	FALSE	0	""
IAI1	P0AD42	PGPC	FALSE	0	""
IAI1	P0AD44	YFHG	FALSE	0	""
IAI1	P0AD49	RAIA	FALSE	0	""
IAI1	P0AD57	ISPB	FALSE	0	""
IAI1	P0AD59	IVY	FALSE	0	""
IAI1	P0AD61	PYKF	FALSE	0	""
IAI1	P0AD65	MRDA	FALSE	0	""
IAI1	P0AD68	FTSI	FALSE	0	""
IAI1	P0AD70	AMPH	TRUE	1	0,05,10,2,50
IAI1	P0AD96	LIVJ	FALSE	0	""
IAI1	P0ADA1	TESA	FALSE	0	""
IAI1	P0ADA3	NLPD	FALSE	0	""
IAI1	P0ADA5	YAJG	FALSE	0	""
IAI1	P0ADB1	OSME	TRUE	1	0,05,10,2,50
IAI1	P0ADB7	ECNB	FALSE	0	""
IAI1	P0ADC1	LPTE	FALSE	0	""
IAI1	P0ADC3	LOLC	FALSE	0	""
IAI1	P0ADC6	LPTG	FALSE	0	""
IAI1	P0ADE4	TAMA	FALSE	0	""
IAI1	P0ADE6	YGAU	FALSE	0	""
IAI1	P0ADE8	YGFZ	FALSE	0	""
IAI1	P0ADF6	EDD	FALSE	0	""
IAI1	P0ADG4	SUHB	FALSE	0	""
IAI1	P0ADG7	GUAB	TRUE	1	0,05,10,2,50
IAI1	P0ADI7	YECD	TRUE	1	0,05,10,2,50
IAI1	P0ADK0	YIAF	FALSE	0	""
IAI1	P0ADK8	YIBL	TRUE	1	0,05,10,2,50
IAI1	P0ADM4	YIDQ	FALSE	0	""
IAI1	P0ADM8	YIEE	FALSE	0	""
IAI1	P0ADN2	YIFE	FALSE	0	""
IAI1	P0ADN6	YIFL	FALSE	0	""
IAI1	P0ADP0	YIGB	FALSE	0	""
IAI1	P0ADP2	YIGI	FALSE	0	""
IAI1	P0ADP7	UBIJ	FALSE	0	""
IAI1	P0ADP9	YIHD	TRUE	1	0,05,10,2,50
IAI1	P0ADQ2	YIID	FALSE	0	""
IAI1	P0ADR6	RLMM	FALSE	0	""
IAI1	P0ADR8	PPNN	FALSE	0	""
IAI1	P0ADS2	ZAPA	FALSE	0	""
IAI1	P0ADS6	YGGE	FALSE	0	""
IAI1	P0ADS9	YGGN	FALSE	0	""
IAI1	P0ADT2	YGIB	TRUE	1	0,05,10,2,50
IAI1	P0ADT5	YGIC	FALSE	0	""
IAI1	P0ADT8	YGIM	FALSE	0	""
IAI1	P0ADU2	YGIN	FALSE	0	""
IAI1	P0ADU5	YGIW	FALSE	0	""
IAI1	P0ADU7	YQIB	FALSE	0	""
IAI1	P0ADV1	LPTA	FALSE	0	""
IAI1	P0ADV5	YHBW	FALSE	0	""
IAI1	P0ADV7	MLAC	FALSE	0	""
IAI1	P0ADV9	LPTC	FALSE	0	""
IAI1	P0ADW3	YHCB	FALSE	0	""
IAI1	P0ADW6	YHCC	FALSE	0	""
IAI1	P0ADW8	YHEV	TRUE	1	0,05,10,2,50
IAI1	P0ADX1	YHFA	FALSE	0	""
IAI1	P0ADX9	RSMD	FALSE	0	""
IAI1	P0ADY1	PPID	FALSE	0	""
IAI1	P0ADY3	RPLN	FALSE	0	""
IAI1	P0ADY7	RPLP	FALSE	0	""
IAI1	P0ADZ0	RPLW	FALSE	0	""
IAI1	P0ADZ4	RPSO	FALSE	0	""
IAI1	P0ADZ7	YAJC	FALSE	0	""
IAI1	P0AE01	TRMJ	FALSE	0	""
IAI1	P0AE06	ACRA	FALSE	0	""
IAI1	P0AE08	AHPC	FALSE	0	""
IAI1	P0AE12	AMN	FALSE	0	""
IAI1	P0AE14	AMPE	FALSE	0	""
IAI1	P0AE18	MAP	FALSE	0	""
IAI1	P0AE22	APHA	TRUE	1	0,05,10,2,50
IAI1	P0AE28	AROM	FALSE	0	""
IAI1	P0AE34	ARTQ	FALSE	0	""
IAI1	P0AE39	YPDB	FALSE	0	""
IAI1	P0AE45	YTFL	FALSE	0	""
IAI1	P0AE48	YTFP	FALSE	0	""
IAI1	P0AE52	BCP	FALSE	0	""
IAI1	P0AE58	CAIF	FALSE	0	""
IAI1	P0AE60	CEDA	FALSE	0	""
IAI1	P0AE70	MAZF	FALSE	0	""
IAI1	P0AE74	CITT	TRUE	1	0,05,10,2,50
IAI1	P0AE76	COBU	FALSE	0	""
IAI1	P0AE78	CORC	FALSE	0	""
IAI1	P0AE82	CPXA	FALSE	0	""
IAI1	P0AE85	CPXP	FALSE	0	""
IAI1	P0AE88	CPXR	FALSE	0	""
IAI1	P0AE91	CREA	FALSE	0	""
IAI1	P0AEA8	CYSG	FALSE	0	""
IAI1	P0AEB2	DACA	FALSE	0	""
IAI1	P0AEB5	YNAI	FALSE	0	""
IAI1	P0AEB7	YOAB	FALSE	0	""
IAI1	P0AEC0	YOAE	FALSE	0	""
IAI1	P0AEC3	ARCB	FALSE	0	""
IAI1	P0AEC5	BARA	FALSE	0	""
IAI1	P0AEC8	DCUS	FALSE	0	""
IAI1	P0AED0	USPA	FALSE	0	""
IAI1	P0AED5	UVRY	FALSE	0	""
IAI1	P0AED7	DAPE	FALSE	0	""
IAI1	P0AED9	DCM	FALSE	0	""
IAI1	P0AEE1	DCRB	FALSE	0	""
IAI1	P0AEE3	DEGS	FALSE	0	""
IAI1	P0AEE5	MGLB	TRUE	1	0,05,10,2,50
IAI1	P0AEE8	DAM	FALSE	0	""
IAI1	P0AEF0	DNAC	FALSE	0	""
IAI1	P0AEF4	DPIA	FALSE	0	""
IAI1	P0AEG4	DSBA	FALSE	0	""
IAI1	P0AEG6	DSBC	FALSE	0	""
IAI1	P0AEH1	RSEP	FALSE	0	""
IAI1	P0AEH3	ELAA	FALSE	0	""
IAI1	P0AEH5	ELAB	TRUE	1	0,05,10,2,50
IAI1	P0AEI1	MIAB	TRUE	1	0,05,10,2,50
IAI1	P0AEI4	RIMO	FALSE	0	""
IAI1	P0AEI6	NUDJ	FALSE	0	""
IAI1	P0AEJ4	ENVZ	FALSE	0	""
IAI1	P0AEJ6	EUTB	FALSE	0	""
IAI1	P0AEK0	EXOX	FALSE	0	""
IAI1	P0AEK2	FABG	FALSE	0	""
IAI1	P0AEK4	FABI	FALSE	0	""
IAI1	P0AEK7	FDNI	FALSE	0	""
IAI1	P0AEL0	FDOI	FALSE	0	""
IAI1	P0AEM0	FKPB	FALSE	0	""
IAI1	P0AEM6	FLIA	TRUE	1	0,05,10,2,50
IAI1	P0AEM9	FLIY	TRUE	1	0,05,10,2,50
IAI1	P0AEN1	FRE	FALSE	0	""
IAI1	P0AEN4	FTSL	FALSE	0	""
IAI1	P0AEN8	FUCU	FALSE	0	""
IAI1	P0AEP1	GALP	FALSE	0	""
IAI1	P0AEP3	GALU	FALSE	0	""
IAI1	P0AEP9	GLCD	FALSE	0	""
IAI1	P0AEQ1	GLCG	TRUE	1	0,05,10,2,50
IAI1	P0AEQ3	GLNH	FALSE	0	""
IAI1	P0AEQ6	GLNP	FALSE	0	""
IAI1	P0AER0	GLPF	FALSE	0	""
IAI1	P0AER8	GLTS	FALSE	0	""
IAI1	P0AES0	GSS	FALSE	0	""
IAI1	P0AES2	GUDD	FALSE	0	""
IAI1	P0AES4	GYRA	FALSE	0	""
IAI1	P0AES6	GYRB	FALSE	0	""
IAI1	P0AES9	HDEA	TRUE	1	0,05,10,2,50
IAI1	P0AET2	HDEB	TRUE	1	0,05,10,2,50
IAI1	P0AET5	HDED	TRUE	1	0,05,10,2,50
IAI1	P0AET8	HDHA	FALSE	0	""
IAI1	P0AEU0	HISJ	FALSE	0	""
IAI1	P0AEU7	SKP	FALSE	0	""
IAI1	P0AEV4	HYCA	FALSE	0	""
IAI1	P0AEV7	HYCH	FALSE	0	""
IAI1	P0AEV9	HYCI	FALSE	0	""
IAI1	P0AEW4	CPDA	FALSE	0	""
IAI1	P0AEW6	GSK	FALSE	0	""
IAI1	P0AEW9	FRUK	FALSE	0	""
IAI1	P0AEX5	PRKB	FALSE	0	""
IAI1	P0AEX9	MALE	FALSE	0	""
IAI1	P0AEY1	MARC	FALSE	0	""
IAI1	P0AEY3	MAZG	FALSE	0	""
IAI1	P0AEY5	MDAB	FALSE	0	""
IAI1	P0AEZ1	METF	FALSE	0	""
IAI1	P0AEZ3	MIND	FALSE	0	""
IAI1	P0AEZ9	MOAB	FALSE	0	""
IAI1	P0AF03	MOG	FALSE	0	""
IAI1	P0AF08	MRP	FALSE	0	""
IAI1	P0AF12	MTNN	FALSE	0	""
IAI1	P0AF18	NAGA	FALSE	0	""
IAI1	P0AF20	NAGC	FALSE	0	""
IAI1	P0AF24	NAGD	FALSE	0	""
IAI1	P0AF26	NARJ	FALSE	0	""
IAI1	P0AF28	NARL	FALSE	0	""
IAI1	P0AF36	ZAPB	FALSE	0	""
IAI1	P0AF43	YJBB	FALSE	0	""
IAI1	P0AF48	YJBQ	FALSE	0	""
IAI1	P0AF50	YJBR	TRUE	1	0,05,10,2,50
IAI1	P0AF52|Q46817	GHXP|GHXQ	FALSE	0	""
IAI1	P0AF63	NSRR	FALSE	0	""
IAI1	P0AF67	TSAE	FALSE	0	""
IAI1	P0AF70	YJEI	FALSE	0	""
IAI1	P0AF90	RRAB	FALSE	0	""
IAI1	P0AF93	RIDA	FALSE	0	""
IAI1	P0AF96	TABA	FALSE	0	""
IAI1	P0AF98	LPTF	FALSE	0	""
IAI1	P0AFA2	NARX	FALSE	0	""
IAI1	P0AFA7	NHAB	FALSE	0	""
IAI1	P0AFB1	NLPI	FALSE	0	""
IAI1	P0AFB5	GLNL	FALSE	0	""
IAI1	P0AFB8	GLNG	FALSE	0	""
IAI1	P0AFC0	NUDB	FALSE	0	""
IAI1	P0AFC3	NUOA	FALSE	0	""
IAI1	P0AFC7	NUOB	FALSE	0	""
IAI1	P0AFD1	NUOE	FALSE	0	""
IAI1	P0AFD4	NUOH	FALSE	0	""
IAI1	P0AFD6	NUOI	FALSE	0	""
IAI1	P0AFE0	NUOJ	FALSE	0	""
IAI1	P0AFE4	NUOK	FALSE	0	""
IAI1	P0AFE8	NUOM	FALSE	0	""
IAI1	P0AFF0	NUON	FALSE	0	""
IAI1	P0AFF2	NUPC	FALSE	0	""
IAI1	P0AFF4	NUPG	FALSE	0	""
IAI1	P0AFF6	NUSA	FALSE	0	""
IAI1	P0AFG0	NUSG	FALSE	0	""
IAI1	P0AFG3	SUCA	FALSE	0	""
IAI1	P0AFG6	SUCB	FALSE	0	""
IAI1	P0AFG8	ACEE	FALSE	0	""
IAI1	P0AFH2	OPPB	TRUE	1	0,05,10,2,50
IAI1	P0AFH6	OPPC	TRUE	1	0,05,10,2,50
IAI1	P0AFH8	OSMY	TRUE	1	0,05,10,2,50
IAI1	P0AFI2	PARC	FALSE	0	""
IAI1	P0AFI7	PDXH	FALSE	0	""
IAI1	P0AFJ1	PHNA	FALSE	0	""
IAI1	P0AFJ5	PHOB	FALSE	0	""
IAI1	P0AFJ7	PITA	FALSE	0	""
IAI1	P0AFK0	PMBA	FALSE	0	""
IAI1	P0AFK2	PNUC	FALSE	0	""
IAI1	P0AFK4	POTB	FALSE	0	""
IAI1	P0AFK6	POTC	FALSE	0	""
IAI1	P0AFK9	POTD	FALSE	0	""
IAI1	P0AFL3	PPIA	FALSE	0	""
IAI1	P0AFL6	PPX	FALSE	0	""
IAI1	P0AFM2	PROX	FALSE	0	""
IAI1	P0AFM6	PSPA	FALSE	0	""
IAI1	P0AFM9	PSPB	FALSE	0	""
IAI1	P0AFN2	PSPC	FALSE	0	""
IAI1	P0AFP4	YBBO	FALSE	0	""
IAI1	P0AFP6	YBGI	FALSE	0	""
IAI1	P0AFP9	YBHR	FALSE	0	""
IAI1	P0AFQ2	YBHS	FALSE	0	""
IAI1	P0AFQ7	YCFH	FALSE	0	""
IAI1	P0AFR0	RSSA	FALSE	0	""
IAI1	P0AFR2	DAUA	FALSE	0	""
IAI1	P0AFR4	YCIO	FALSE	0	""
IAI1	P0AFS3	FOLM	FALSE	0	""
IAI1	P0AFS7	YDIK	FALSE	0	""
IAI1	P0AFT2	YECS	FALSE	0	""
IAI1	P0AFT5	BTSR	FALSE	0	""
IAI1	P0AFU0	YEJB	FALSE	0	""
IAI1	P0AFU2	YFBS	FALSE	0	""
IAI1	P0AFU4	GLRR	FALSE	0	""
IAI1	P0AFU8	RIBC	FALSE	0	""
IAI1	P0AFW0	RFAH	FALSE	0	""
IAI1	P0AFW2	RMF	TRUE	1	0,05,10,2,50
IAI1	P0AFW4	RNK	FALSE	0	""
IAI1	P0AFW8	ROF	FALSE	0	""
IAI1	P0AFX0	HPF	FALSE	0	""
IAI1	P0AFX4	RSD	TRUE	1	0,05,10,2,50
IAI1	P0AFX9	RSEB	FALSE	0	""
IAI1	P0AFY2	SANA	FALSE	0	""
IAI1	P0AFY6	SBMA	TRUE	1	0,05,10,2,50
IAI1	P0AFY8	SEQA	FALSE	0	""
IAI1	P0AFZ1	SSEB	FALSE	0	""
IAI1	P0AFZ3	SSPB	FALSE	0	""
IAI1	P0AG00	WZZE	FALSE	0	""
IAI1	P0AG03	UBIX	FALSE	0	""
IAI1	P0AG07	RPE	FALSE	0	""
IAI1	P0AG14	SOHB	FALSE	0	""
IAI1	P0AG16	PURF	FALSE	0	""
IAI1	P0AG20	RELA	FALSE	0	""
IAI1	P0AG24	SPOT	FALSE	0	""
IAI1	P0AG27	YIBN	FALSE	0	""
IAI1	P0AG30	RHO	FALSE	0	""
IAI1	P0AG40	RIBF	FALSE	0	""
IAI1	P0AG44	RPLQ	FALSE	0	""
IAI1	P0AG48	RPLU	FALSE	0	""
IAI1	P0AG51	RPMD	FALSE	0	""
IAI1	P0AG55	RPLF	FALSE	0	""
IAI1	P0AG59	RPSN	TRUE	1	0,05,10,2,50
IAI1	P0AG63	RPSQ	FALSE	0	""
IAI1	P0AG67	RPSA	FALSE	0	""
IAI1	P0AG71	RMUC	FALSE	0	""
IAI1	P0AG76	SBCD	FALSE	0	""
IAI1	P0AG80	UGPB	TRUE	1	0,05,10,2,50
IAI1	P0AG82	PSTS	FALSE	0	""
IAI1	P0AG86	SECB	FALSE	0	""
IAI1	P0AG90	SECD	FALSE	0	""
IAI1	P0AG93	SECF	FALSE	0	""
IAI1	P0AG96	SECE	FALSE	0	""
IAI1	P0AG99	SECG	FALSE	0	""
IAI1	P0AGA2	SECY	FALSE	0	""
IAI1	P0AGA6	UHPA	FALSE	0	""
IAI1	P0AGB0	SERB	FALSE	0	""
IAI1	P0AGB3	RPOH	FALSE	0	""
IAI1	P0AGB6	RPOE	FALSE	0	""
IAI1	P0AGC3	SLT	FALSE	0	""
IAI1	P0AGC7	YTJB	FALSE	0	""
IAI1	P0AGD1	SODC	TRUE	1	0,05,10,2,50
IAI1	P0AGD3	SODB	TRUE	1	0,05,10,2,50
IAI1	P0AGD7	FFH	FALSE	0	""
IAI1	P0AGE0	SSB	FALSE	0	""
IAI1	P0AGE6	CHRR	FALSE	0	""
IAI1	P0AGE9	SUCD	TRUE	1	0,05,10,2,50
IAI1	P0AGF2	CSDE	FALSE	0	""
IAI1	P0AGF6	TDCB	FALSE	0	""
IAI1	P0AGG0	THIL	FALSE	0	""
IAI1	P0AGG2	TESB	FALSE	0	""
IAI1	P0AGG4	TRXC	FALSE	0	""
IAI1	P0AGG8	TLDD	FALSE	0	""
IAI1	P0AGH1	YHHJ	FALSE	0	""
IAI1	P0AGI1	RBSC	FALSE	0	""
IAI1	P0AGI8	TRKA	FALSE	0	""
IAI1	P0AGJ2	TRMH	FALSE	0	""
IAI1	P0AGJ5	YFIF	FALSE	0	""
IAI1	P0AGJ7	TRML	FALSE	0	""
IAI1	P0AGJ9	TYRS	FALSE	0	""
IAI1	P0AGK4	YHBY	FALSE	0	""
IAI1	P0AGL2	TDCF	FALSE	0	""
IAI1	P0AGL5	RATA	FALSE	0	""
IAI1	P0AGL7	RSME	FALSE	0	""
IAI1	P0AGM7	URAA	FALSE	0	""
IAI1	P0C018	RPLR	FALSE	0	""
IAI1	P0C037	PPNP	FALSE	0	""
