Well	Species	Concentration	Replicate	Time	OD
G6	L. gasseri	50	3	10	1.57
G6	L. gasseri	50	3	11	1.543
G6	L. gasseri	50	3	12	1.531
G6	L. gasseri	50	3	13	1.275
G6	L. gasseri	50	3	14	1.407
G6	L. gasseri	50	3	15	1.464
G6	L. gasseri	50	3	16	1.39
G6	L. gasseri	50	3	17	1.405
G6	L. gasseri	50	3	18	1.292
G6	L. gasseri	50	3	19	1.127
G6	L. gasseri	50	3	20	1.288
G6	L. gasseri	50	3	21	1.35
G6	L. gasseri	50	3	22	1.236
G6	L. gasseri	50	3	23	1.065
G6	L. gasseri	50	3	24	1.09
G7	L. gasseri	40	1	0	0.15
G7	L. gasseri	40	1	1	0.151
G7	L. gasseri	40	1	2	0.154
G7	L. gasseri	40	1	3	0.166
G7	L. gasseri	40	1	4	0.203
G7	L. gasseri	40	1	5	0.272
G7	L. gasseri	40	1	6	0.5
G7	L. gasseri	40	1	7	1.375
G7	L. gasseri	40	1	8	1.473
G7	L. gasseri	40	1	9	1.531
G7	L. gasseri	40	1	10	1.491
G7	L. gasseri	40	1	11	1.463
G7	L. gasseri	40	1	12	1.442
G7	L. gasseri	40	1	13	1.395
G7	L. gasseri	40	1	14	1.174
G7	L. gasseri	40	1	15	1.288
G7	L. gasseri	40	1	16	1.286
G7	L. gasseri	40	1	17	1.243
G7	L. gasseri	40	1	18	1.027
G7	L. gasseri	40	1	19	0.986
G7	L. gasseri	40	1	20	0.961
G7	L. gasseri	40	1	21	1.075
G7	L. gasseri	40	1	22	0.883
G7	L. gasseri	40	1	23	0.962
G7	L. gasseri	40	1	24	0.782
G7	L. gasseri	40	2	0	0.149
G7	L. gasseri	40	2	1	0.15
G7	L. gasseri	40	2	2	0.155
G7	L. gasseri	40	2	3	0.168
G7	L. gasseri	40	2	4	0.195
G7	L. gasseri	40	2	5	0.258
G7	L. gasseri	40	2	6	0.674
G7	L. gasseri	40	2	7	1.329
G7	L. gasseri	40	2	8	1.483
G7	L. gasseri	40	2	9	1.542
G7	L. gasseri	40	2	10	1.566
G7	L. gasseri	40	2	11	1.551
G7	L. gasseri	40	2	12	1.542
G7	L. gasseri	40	2	13	1.5
G7	L. gasseri	40	2	14	1.462
G7	L. gasseri	40	2	15	1.451
G7	L. gasseri	40	2	16	1.404
G7	L. gasseri	40	2	17	1.392
G7	L. gasseri	40	2	18	1.318
G7	L. gasseri	40	2	19	1.258
G7	L. gasseri	40	2	20	1.137
G7	L. gasseri	40	2	21	1.145
G7	L. gasseri	40	2	22	1.101
G7	L. gasseri	40	2	23	1.017
G7	L. gasseri	40	2	24	0.958
G7	L. gasseri	40	3	0	0.149
G7	L. gasseri	40	3	1	0.15
G7	L. gasseri	40	3	2	0.156
G7	L. gasseri	40	3	3	0.166
G7	L. gasseri	40	3	4	0.202
G7	L. gasseri	40	3	5	0.447
G7	L. gasseri	40	3	6	0.649
G7	L. gasseri	40	3	7	1.299
G7	L. gasseri	40	3	8	1.443
G7	L. gasseri	40	3	9	1.571
G7	L. gasseri	40	3	10	1.568
G7	L. gasseri	40	3	11	1.544
G7	L. gasseri	40	3	12	1.491
G7	L. gasseri	40	3	13	1.511
G7	L. gasseri	40	3	14	1.466
G7	L. gasseri	40	3	15	1.4
G7	L. gasseri	40	3	16	1.036
G7	L. gasseri	40	3	17	1.312
G7	L. gasseri	40	3	18	1.279
G7	L. gasseri	40	3	19	1.341
G7	L. gasseri	40	3	20	1.216
G7	L. gasseri	40	3	21	1.148
G7	L. gasseri	40	3	22	1.113
G7	L. gasseri	40	3	23	1.09
G7	L. gasseri	40	3	24	0.945
G8	L. gasseri	30	1	0	0.153
G8	L. gasseri	30	1	1	0.152
G8	L. gasseri	30	1	2	0.155
G8	L. gasseri	30	1	3	0.168
G8	L. gasseri	30	1	4	0.202
G8	L. gasseri	30	1	5	0.253
G8	L. gasseri	30	1	6	0.71
G8	L. gasseri	30	1	7	1.186
G8	L. gasseri	30	1	8	1.464
G8	L. gasseri	30	1	9	1.551
G8	L. gasseri	30	1	10	1.533
G8	L. gasseri	30	1	11	1.511
G8	L. gasseri	30	1	12	1.327
G8	L. gasseri	30	1	13	1.424
G8	L. gasseri	30	1	14	1.384
G8	L. gasseri	30	1	15	1.331
G8	L. gasseri	30	1	16	1.262
G8	L. gasseri	30	1	17	1.232
G8	L. gasseri	30	1	18	1.122
G8	L. gasseri	30	1	19	1.113
G8	L. gasseri	30	1	20	1.12
G8	L. gasseri	30	1	21	0.913
G8	L. gasseri	30	1	22	0.754
G8	L. gasseri	30	1	23	0.796
G8	L. gasseri	30	1	24	0.684
G8	L. gasseri	30	2	0	0.156
G8	L. gasseri	30	2	1	0.155
G8	L. gasseri	30	2	2	0.159
G8	L. gasseri	30	2	3	0.172
G8	L. gasseri	30	2	4	0.216
G8	L. gasseri	30	2	5	0.317
G8	L. gasseri	30	2	6	0.885
G8	L. gasseri	30	2	7	1.296
G8	L. gasseri	30	2	8	1.558
G8	L. gasseri	30	2	9	1.612
G8	L. gasseri	30	2	10	1.603
G8	L. gasseri	30	2	11	1.58
G8	L. gasseri	30	2	12	1.538
G8	L. gasseri	30	2	13	1.513
G8	L. gasseri	30	2	14	1.484
G8	L. gasseri	30	2	15	1.455
G8	L. gasseri	30	2	16	1.421
G8	L. gasseri	30	2	17	1.383
G8	L. gasseri	30	2	18	1.322
G8	L. gasseri	30	2	19	1.272
G8	L. gasseri	30	2	20	1.226
G8	L. gasseri	30	2	21	1.169
G8	L. gasseri	30	2	22	0.986
G8	L. gasseri	30	2	23	1.102
G8	L. gasseri	30	2	24	0.91
G8	L. gasseri	30	3	0	0.151
G8	L. gasseri	30	3	1	0.151
G8	L. gasseri	30	3	2	0.158
G8	L. gasseri	30	3	3	0.175
G8	L. gasseri	30	3	4	0.196
G8	L. gasseri	30	3	5	0.331
G8	L. gasseri	30	3	6	0.962
G8	L. gasseri	30	3	7	1.396
G8	L. gasseri	30	3	8	1.545
G8	L. gasseri	30	3	9	1.615
G8	L. gasseri	30	3	10	1.623
G8	L. gasseri	30	3	11	1.604
G8	L. gasseri	30	3	12	1.566
G8	L. gasseri	30	3	13	1.559
G8	L. gasseri	30	3	14	1.488
G8	L. gasseri	30	3	15	1.498
G8	L. gasseri	30	3	16	1.479
G8	L. gasseri	30	3	17	1.442
G8	L. gasseri	30	3	18	1.363
G8	L. gasseri	30	3	19	1.38
G8	L. gasseri	30	3	20	1.274
G8	L. gasseri	30	3	21	1.088
G8	L. gasseri	30	3	22	1.251
G8	L. gasseri	30	3	23	1.261
G8	L. gasseri	30	3	24	1.158
G9	L. gasseri	20	1	0	0.144
G9	L. gasseri	20	1	1	0.145
G9	L. gasseri	20	1	2	0.151
G9	L. gasseri	20	1	3	0.166
G9	L. gasseri	20	1	4	0.212
G9	L. gasseri	20	1	5	0.32
G9	L. gasseri	20	1	6	0.416
G9	L. gasseri	20	1	7	1.051
G9	L. gasseri	20	1	8	1.548
G9	L. gasseri	20	1	9	1.553
G9	L. gasseri	20	1	10	1.509
G9	L. gasseri	20	1	11	1.503
G9	L. gasseri	20	1	12	1.484
G9	L. gasseri	20	1	13	1.383
G9	L. gasseri	20	1	14	1.321
G9	L. gasseri	20	1	15	1.27
G9	L. gasseri	20	1	16	1.19
G9	L. gasseri	20	1	17	1.085
G9	L. gasseri	20	1	18	1.087
G9	L. gasseri	20	1	19	0.98
G9	L. gasseri	20	1	20	0.769
G9	L. gasseri	20	1	21	0.881
G9	L. gasseri	20	1	22	0.807
G9	L. gasseri	20	1	23	0.594
G9	L. gasseri	20	1	24	0.781
G9	L. gasseri	20	2	0	0.147
G9	L. gasseri	20	2	1	0.147
G9	L. gasseri	20	2	2	0.154
G9	L. gasseri	20	2	3	0.169
G9	L. gasseri	20	2	4	0.218
G9	L. gasseri	20	2	5	0.361
G9	L. gasseri	20	2	6	0.987
G9	L. gasseri	20	2	7	1.295
G9	L. gasseri	20	2	8	1.508
G9	L. gasseri	20	2	9	1.618
G9	L. gasseri	20	2	10	1.591
G9	L. gasseri	20	2	11	1.545
G9	L. gasseri	20	2	12	1.528
G9	L. gasseri	20	2	13	1.487
G9	L. gasseri	20	2	14	1.433
G9	L. gasseri	20	2	15	1.353
G9	L. gasseri	20	2	16	1.206
G9	L. gasseri	20	2	17	1.177
G9	L. gasseri	20	2	18	1.055
G9	L. gasseri	20	2	19	0.99
G9	L. gasseri	20	2	20	0.817
G9	L. gasseri	20	2	21	0.822
G9	L. gasseri	20	2	22	0.577
G9	L. gasseri	20	2	23	0.655
G9	L. gasseri	20	2	24	0.562
G9	L. gasseri	20	3	0	0.162
G9	L. gasseri	20	3	1	0.16
G9	L. gasseri	20	3	2	0.167
G9	L. gasseri	20	3	3	0.184
G9	L. gasseri	20	3	4	0.232
G9	L. gasseri	20	3	5	0.505
G9	L. gasseri	20	3	6	0.963
G9	L. gasseri	20	3	7	1.197
G9	L. gasseri	20	3	8	1.593
G9	L. gasseri	20	3	9	1.642
G9	L. gasseri	20	3	10	1.634
G9	L. gasseri	20	3	11	1.603
G9	L. gasseri	20	3	12	1.572
G9	L. gasseri	20	3	13	1.55
G9	L. gasseri	20	3	14	1.512
G9	L. gasseri	20	3	15	1.49
G9	L. gasseri	20	3	16	1.438
G9	L. gasseri	20	3	17	1.353
G9	L. gasseri	20	3	18	1.355
G9	L. gasseri	20	3	19	1.251
G9	L. gasseri	20	3	20	1.216
G9	L. gasseri	20	3	21	1.175
G9	L. gasseri	20	3	22	1.159
G9	L. gasseri	20	3	23	0.953
G9	L. gasseri	20	3	24	1.021
G10	L. gasseri	10	1	0	0.156
G10	L. gasseri	10	1	1	0.157
G10	L. gasseri	10	1	2	0.163
G10	L. gasseri	10	1	3	0.181
G10	L. gasseri	10	1	4	0.227
G10	L. gasseri	10	1	5	0.458
G10	L. gasseri	10	1	6	1.042
G10	L. gasseri	10	1	7	0.883
G10	L. gasseri	10	1	8	1.575
G10	L. gasseri	10	1	9	1.571
G10	L. gasseri	10	1	10	1.518
G10	L. gasseri	10	1	11	1.484
G10	L. gasseri	10	1	12	1.394
G10	L. gasseri	10	1	13	1.279
G10	L. gasseri	10	1	14	1.274
G10	L. gasseri	10	1	15	1.089
G10	L. gasseri	10	1	16	0.909
G10	L. gasseri	10	1	17	0.683
G10	L. gasseri	10	1	18	0.59
G10	L. gasseri	10	1	19	0.667
G10	L. gasseri	10	1	20	0.598
G10	L. gasseri	10	1	21	0.562
G10	L. gasseri	10	1	22	0.543
G10	L. gasseri	10	1	23	0.543
G10	L. gasseri	10	1	24	0.542
G10	L. gasseri	10	2	0	0.157
G10	L. gasseri	10	2	1	0.158
G10	L. gasseri	10	2	2	0.166
G10	L. gasseri	10	2	3	0.181
G10	L. gasseri	10	2	4	0.237
G10	L. gasseri	10	2	5	0.517
G10	L. gasseri	10	2	6	1.043
G10	L. gasseri	10	2	7	1.369
G10	L. gasseri	10	2	8	1.576
G10	L. gasseri	10	2	9	1.589
G10	L. gasseri	10	2	10	1.571
G10	L. gasseri	10	2	11	1.517
G10	L. gasseri	10	2	12	1.465
G10	L. gasseri	10	2	13	1.358
G10	L. gasseri	10	2	14	1.152
G10	L. gasseri	10	2	15	1.005
G10	L. gasseri	10	2	16	1.128
G10	L. gasseri	10	2	17	1.035
G10	L. gasseri	10	2	18	0.817
G10	L. gasseri	10	2	19	0.677
G10	L. gasseri	10	2	20	0.726
G10	L. gasseri	10	2	21	0.585
G10	L. gasseri	10	2	22	0.577
G10	L. gasseri	10	2	23	0.588
G10	L. gasseri	10	2	24	0.55
G10	L. gasseri	10	3	0	0.148
G10	L. gasseri	10	3	1	0.149
G10	L. gasseri	10	3	2	0.157
G10	L. gasseri	10	3	3	0.181
G10	L. gasseri	10	3	4	0.225
G10	L. gasseri	10	3	5	0.615
G10	L. gasseri	10	3	6	1.047
G10	L. gasseri	10	3	7	1.513
G10	L. gasseri	10	3	8	1.597
G10	L. gasseri	10	3	9	1.611
G10	L. gasseri	10	3	10	1.59
G10	L. gasseri	10	3	11	1.535
G10	L. gasseri	10	3	12	1.512
G10	L. gasseri	10	3	13	1.48
G10	L. gasseri	10	3	14	1.424
G10	L. gasseri	10	3	15	1.352
G10	L. gasseri	10	3	16	1.176
G10	L. gasseri	10	3	17	1.026
G10	L. gasseri	10	3	18	1.08
G10	L. gasseri	10	3	19	0.971
G10	L. gasseri	10	3	20	0.814
G10	L. gasseri	10	3	21	0.816
G10	L. gasseri	10	3	22	0.705
G10	L. gasseri	10	3	23	0.547
G10	L. gasseri	10	3	24	0.581
G11	L. gasseri	5	1	0	0.152
G11	L. gasseri	5	1	1	0.153
G11	L. gasseri	5	1	2	0.159
G11	L. gasseri	5	1	3	0.177
G11	L. gasseri	5	1	4	0.269
G11	L. gasseri	5	1	5	0.782
G11	L. gasseri	5	1	6	1.152
G11	L. gasseri	5	1	7	1.238
G11	L. gasseri	5	1	8	1.607
G11	L. gasseri	5	1	9	1.602
G11	L. gasseri	5	1	10	1.573
G11	L. gasseri	5	1	11	1.544
G11	L. gasseri	5	1	12	1.475
G11	L. gasseri	5	1	13	1.408
G11	L. gasseri	5	1	14	1.324
G11	L. gasseri	5	1	15	1.28
G11	L. gasseri	5	1	16	1.1
G11	L. gasseri	5	1	17	0.949
G11	L. gasseri	5	1	18	0.888
G11	L. gasseri	5	1	19	0.736
G11	L. gasseri	5	1	20	0.636
G11	L. gasseri	5	1	21	0.572
G11	L. gasseri	5	1	22	0.545
G11	L. gasseri	5	1	23	0.528
G11	L. gasseri	5	1	24	0.525
G11	L. gasseri	5	2	0	0.15
G11	L. gasseri	5	2	1	0.151
G11	L. gasseri	5	2	2	0.161
G11	L. gasseri	5	2	3	0.176
G11	L. gasseri	5	2	4	0.273
G11	L. gasseri	5	2	5	0.593
G11	L. gasseri	5	2	6	1.109
G11	L. gasseri	5	2	7	1.474
G11	L. gasseri	5	2	8	1.566
G11	L. gasseri	5	2	9	1.61
G11	L. gasseri	5	2	10	1.593
G11	L. gasseri	5	2	11	1.568
G11	L. gasseri	5	2	12	1.52
G11	L. gasseri	5	2	13	1.468
G11	L. gasseri	5	2	14	1.388
G11	L. gasseri	5	2	15	1.275
G11	L. gasseri	5	2	16	1.2
G11	L. gasseri	5	2	17	1.028
G11	L. gasseri	5	2	18	0.841
G11	L. gasseri	5	2	19	0.703
G11	L. gasseri	5	2	20	0.795
G11	L. gasseri	5	2	21	0.524
G11	L. gasseri	5	2	22	0.536
G11	L. gasseri	5	2	23	0.521
G11	L. gasseri	5	2	24	0.522
G11	L. gasseri	5	3	0	0.147
G11	L. gasseri	5	3	1	0.148
G11	L. gasseri	5	3	2	0.157
G11	L. gasseri	5	3	3	0.175
G11	L. gasseri	5	3	4	0.283
G11	L. gasseri	5	3	5	0.797
G11	L. gasseri	5	3	6	1.243
G11	L. gasseri	5	3	7	1.13
G11	L. gasseri	5	3	8	1.61
G11	L. gasseri	5	3	9	1.592
G11	L. gasseri	5	3	10	1.603
G11	L. gasseri	5	3	11	1.603
G11	L. gasseri	5	3	12	1.584
G11	L. gasseri	5	3	13	1.521
G11	L. gasseri	5	3	14	1.504
G11	L. gasseri	5	3	15	1.422
G11	L. gasseri	5	3	16	1.355
G11	L. gasseri	5	3	17	1.331
G11	L. gasseri	5	3	18	1.22
G11	L. gasseri	5	3	19	1.125
G11	L. gasseri	5	3	20	1.035
G11	L. gasseri	5	3	21	0.983
G11	L. gasseri	5	3	22	0.979
G11	L. gasseri	5	3	23	0.897
G11	L. gasseri	5	3	24	0.865
G12	L. gasseri	0	1	0	0.156
G12	L. gasseri	0	1	1	0.166
G12	L. gasseri	0	1	2	0.173
G12	L. gasseri	0	1	3	0.196
G12	L. gasseri	0	1	4	0.278
G12	L. gasseri	0	1	5	0.838
G12	L. gasseri	0	1	6	1.214
G12	L. gasseri	0	1	7	1.542
G12	L. gasseri	0	1	8	1.633
G12	L. gasseri	0	1	9	1.672
G12	L. gasseri	0	1	10	1.634
G12	L. gasseri	0	1	11	1.634
G12	L. gasseri	0	1	12	1.587
G12	L. gasseri	0	1	13	1.538
G12	L. gasseri	0	1	14	1.503
G12	L. gasseri	0	1	15	1.47
G12	L. gasseri	0	1	16	1.407
G12	L. gasseri	0	1	17	1.341
G12	L. gasseri	0	1	18	1.27
G12	L. gasseri	0	1	19	1.204
G12	L. gasseri	0	1	20	0.904
G12	L. gasseri	0	1	21	0.777
G12	L. gasseri	0	1	22	0.947
G12	L. gasseri	0	1	23	0.686
G12	L. gasseri	0	1	24	0.746
G12	L. gasseri	0	2	0	0.145
G12	L. gasseri	0	2	1	0.147
G12	L. gasseri	0	2	2	0.155
G12	L. gasseri	0	2	3	0.171
G12	L. gasseri	0	2	4	0.254
G12	L. gasseri	0	2	5	0.92
G12	L. gasseri	0	2	6	1.253
G12	L. gasseri	0	2	7	1.465
G12	L. gasseri	0	2	8	1.61
G12	L. gasseri	0	2	9	1.654
G12	L. gasseri	0	2	10	1.647
G12	L. gasseri	0	2	11	1.62
G12	L. gasseri	0	2	12	1.604
G12	L. gasseri	0	2	13	1.59
G12	L. gasseri	0	2	14	1.535
G12	L. gasseri	0	2	15	1.492
G12	L. gasseri	0	2	16	1.423
G12	L. gasseri	0	2	17	1.381
G12	L. gasseri	0	2	18	1.312
G12	L. gasseri	0	2	19	1.259
G12	L. gasseri	0	2	20	1.162
G12	L. gasseri	0	2	21	0.995
G12	L. gasseri	0	2	22	0.946
G12	L. gasseri	0	2	23	0.932
G12	L. gasseri	0	2	24	0.652
G12	L. gasseri	0	3	0	0.143
G12	L. gasseri	0	3	1	0.145
G12	L. gasseri	0	3	2	0.153
G12	L. gasseri	0	3	3	0.177
G12	L. gasseri	0	3	4	0.303
G12	L. gasseri	0	3	5	0.61
G12	L. gasseri	0	3	6	1.265
G12	L. gasseri	0	3	7	1.036
G12	L. gasseri	0	3	8	1.634
G12	L. gasseri	0	3	9	1.661
G12	L. gasseri	0	3	10	1.641
G12	L. gasseri	0	3	11	1.633
G12	L. gasseri	0	3	12	1.599
G12	L. gasseri	0	3	13	1.571
G12	L. gasseri	0	3	14	1.529
G12	L. gasseri	0	3	15	1.503
G12	L. gasseri	0	3	16	1.459
G12	L. gasseri	0	3	17	1.373
G12	L. gasseri	0	3	18	1.344
G12	L. gasseri	0	3	19	1.293
G12	L. gasseri	0	3	20	1.216
G12	L. gasseri	0	3	21	1.096
G12	L. gasseri	0	3	22	1.069
G12	L. gasseri	0	3	23	1.019
G12	L. gasseri	0	3	24	0.959
H1	empty	1000	1	0	0.136
H1	empty	1000	1	1	0.134
H1	empty	1000	1	2	0.132
H1	empty	1000	1	3	0.13
H1	empty	1000	1	4	0.127
H1	empty	1000	1	5	0.125
H1	empty	1000	1	6	0.122
H1	empty	1000	1	7	0.12
H1	empty	1000	1	8	0.117
H1	empty	1000	1	9	0.115
H1	empty	1000	1	10	0.113
H1	empty	1000	1	11	0.112
H1	empty	1000	1	12	0.11
H1	empty	1000	1	13	0.109
H1	empty	1000	1	14	0.108
H1	empty	1000	1	15	0.107
H1	empty	1000	1	16	0.106
H1	empty	1000	1	17	0.106
H1	empty	1000	1	18	0.105
H1	empty	1000	1	19	0.105
H1	empty	1000	1	20	0.104
H1	empty	1000	1	21	0.104
H1	empty	1000	1	22	0.104
H1	empty	1000	1	23	0.104
H1	empty	1000	1	24	0.104
H1	empty	1000	2	0	0.139
H1	empty	1000	2	1	0.137
H1	empty	1000	2	2	0.135
H1	empty	1000	2	3	0.137
H1	empty	1000	2	4	0.134
H1	empty	1000	2	5	0.132
H1	empty	1000	2	6	0.129
H1	empty	1000	2	7	0.127
H1	empty	1000	2	8	0.124
H1	empty	1000	2	9	0.122
H1	empty	1000	2	10	0.119
H1	empty	1000	2	11	0.117
H1	empty	1000	2	12	0.116
H1	empty	1000	2	13	0.114
H1	empty	1000	2	14	0.113
H1	empty	1000	2	15	0.112
H1	empty	1000	2	16	0.111
H1	empty	1000	2	17	0.111
H1	empty	1000	2	18	0.111
H1	empty	1000	2	19	0.11
H1	empty	1000	2	20	0.109
H1	empty	1000	2	21	0.109
H1	empty	1000	2	22	0.109
H1	empty	1000	2	23	0.109
H1	empty	1000	2	24	0.109
H1	empty	1000	3	0	0.142
H1	empty	1000	3	1	0.14
H1	empty	1000	3	2	0.138
H1	empty	1000	3	3	0.136
H1	empty	1000	3	4	0.134
H1	empty	1000	3	5	0.132
H1	empty	1000	3	6	0.129
H1	empty	1000	3	7	0.126
H1	empty	1000	3	8	0.123
H1	empty	1000	3	9	0.121
H1	empty	1000	3	10	0.118
H1	empty	1000	3	11	0.116
H1	empty	1000	3	12	0.114
H1	empty	1000	3	13	0.113
H1	empty	1000	3	14	0.111
H1	empty	1000	3	15	0.11
H1	empty	1000	3	16	0.11
H1	empty	1000	3	17	0.109
H1	empty	1000	3	18	0.108
H1	empty	1000	3	19	0.108
H1	empty	1000	3	20	0.107
H1	empty	1000	3	21	0.107
H1	empty	1000	3	22	0.107
H1	empty	1000	3	23	0.107
H1	empty	1000	3	24	0.106
H2	empty	500	1	0	0.14
H2	empty	500	1	1	0.137
H2	empty	500	1	2	0.135
H2	empty	500	1	3	0.132
H2	empty	500	1	4	0.129
H2	empty	500	1	5	0.126
H2	empty	500	1	6	0.123
H2	empty	500	1	7	0.12
H2	empty	500	1	8	0.118
H2	empty	500	1	9	0.116
H2	empty	500	1	10	0.114
H2	empty	500	1	11	0.113
H2	empty	500	1	12	0.111
H2	empty	500	1	13	0.11
H2	empty	500	1	14	0.109
H2	empty	500	1	15	0.109
H2	empty	500	1	16	0.108
H2	empty	500	1	17	0.108
H2	empty	500	1	18	0.107
H2	empty	500	1	19	0.107
H2	empty	500	1	20	0.107
H2	empty	500	1	21	0.106
H2	empty	500	1	22	0.106
H2	empty	500	1	23	0.106
H2	empty	500	1	24	0.106
H2	empty	500	2	0	0.142
H2	empty	500	2	1	0.139
H2	empty	500	2	2	0.136
H2	empty	500	2	3	0.134
H2	empty	500	2	4	0.131
H2	empty	500	2	5	0.129
H2	empty	500	2	6	0.125
H2	empty	500	2	7	0.122
H2	empty	500	2	8	0.119
H2	empty	500	2	9	0.117
H2	empty	500	2	10	0.115
H2	empty	500	2	11	0.113
H2	empty	500	2	12	0.111
H2	empty	500	2	13	0.11
H2	empty	500	2	14	0.109
H2	empty	500	2	15	0.109
H2	empty	500	2	16	0.108
H2	empty	500	2	17	0.107
H2	empty	500	2	18	0.107
H2	empty	500	2	19	0.106
H2	empty	500	2	20	0.106
H2	empty	500	2	21	0.105
H2	empty	500	2	22	0.105
H2	empty	500	2	23	0.105
H2	empty	500	2	24	0.105
H2	empty	500	3	0	0.145
H2	empty	500	3	1	0.141
H2	empty	500	3	2	0.139
H2	empty	500	3	3	0.136
H2	empty	500	3	4	0.133
H2	empty	500	3	5	0.13
H2	empty	500	3	6	0.127
H2	empty	500	3	7	0.124
H2	empty	500	3	8	0.121
H2	empty	500	3	9	0.119
H2	empty	500	3	10	0.117
H2	empty	500	3	11	0.115
H2	empty	500	3	12	0.114
H2	empty	500	3	13	0.112
H2	empty	500	3	14	0.111
H2	empty	500	3	15	0.111
H2	empty	500	3	16	0.11
H2	empty	500	3	17	0.109
H2	empty	500	3	18	0.109
H2	empty	500	3	19	0.108
H2	empty	500	3	20	0.108
H2	empty	500	3	21	0.108
H2	empty	500	3	22	0.108
H2	empty	500	3	23	0.107
H2	empty	500	3	24	0.107
H3	empty	125	1	0	0.139
H3	empty	125	1	1	0.136
H3	empty	125	1	2	0.134
H3	empty	125	1	3	0.132
H3	empty	125	1	4	0.13
H3	empty	125	1	5	0.127
H3	empty	125	1	6	0.125
H3	empty	125	1	7	0.122
H3	empty	125	1	8	0.12
H3	empty	125	1	9	0.118
H3	empty	125	1	10	0.117
H3	empty	125	1	11	0.115
H3	empty	125	1	12	0.114
H3	empty	125	1	13	0.113
H3	empty	125	1	14	0.112
H3	empty	125	1	15	0.111
H3	empty	125	1	16	0.11
H3	empty	125	1	17	0.109
H3	empty	125	1	18	0.108
H3	empty	125	1	19	0.108
H3	empty	125	1	20	0.107
H3	empty	125	1	21	0.107
H3	empty	125	1	22	0.106
H3	empty	125	1	23	0.106
H3	empty	125	1	24	0.105
H3	empty	125	2	0	0.142
H3	empty	125	2	1	0.139
H3	empty	125	2	2	0.138
H3	empty	125	2	3	0.136
H3	empty	125	2	4	0.134
H3	empty	125	2	5	0.132
H3	empty	125	2	6	0.13
H3	empty	125	2	7	0.128
H3	empty	125	2	8	0.126
H3	empty	125	2	9	0.124
H3	empty	125	2	10	0.122
H3	empty	125	2	11	0.12
H3	empty	125	2	12	0.119
H3	empty	125	2	13	0.118
H3	empty	125	2	14	0.117
H3	empty	125	2	15	0.116
H3	empty	125	2	16	0.115
H3	empty	125	2	17	0.114
H3	empty	125	2	18	0.113
H3	empty	125	2	19	0.112
H3	empty	125	2	20	0.112
H3	empty	125	2	21	0.111
H3	empty	125	2	22	0.111
H3	empty	125	2	23	0.11
H3	empty	125	2	24	0.11
H3	empty	125	3	0	0.146
H3	empty	125	3	1	0.143
H3	empty	125	3	2	0.141
H3	empty	125	3	3	0.139
H3	empty	125	3	4	0.137
H3	empty	125	3	5	0.135
H3	empty	125	3	6	0.133
H3	empty	125	3	7	0.13
H3	empty	125	3	8	0.128
H3	empty	125	3	9	0.126
H3	empty	125	3	10	0.124
H3	empty	125	3	11	0.122
H3	empty	125	3	12	0.121
H3	empty	125	3	13	0.12
H3	empty	125	3	14	0.118
H3	empty	125	3	15	0.117
H3	empty	125	3	16	0.117
H3	empty	125	3	17	0.116
H3	empty	125	3	18	0.115
H3	empty	125	3	19	0.114
H3	empty	125	3	20	0.114
H3	empty	125	3	21	0.113
H3	empty	125	3	22	0.112
H3	empty	125	3	23	0.112
H3	empty	125	3	24	0.111
H4	empty	75	1	0	0.146
H4	empty	75	1	1	0.142
H4	empty	75	1	2	0.14
H4	empty	75	1	3	0.138
H4	empty	75	1	4	0.136
H4	empty	75	1	5	0.133
H4	empty	75	1	6	0.131
H4	empty	75	1	7	0.129
H4	empty	75	1	8	0.126
H4	empty	75	1	9	0.124
H4	empty	75	1	10	0.122
H4	empty	75	1	11	0.121
H4	empty	75	1	12	0.119
H4	empty	75	1	13	0.118
H4	empty	75	1	14	0.117
H4	empty	75	1	15	0.116
H4	empty	75	1	16	0.115
H4	empty	75	1	17	0.114
H4	empty	75	1	18	0.113
H4	empty	75	1	19	0.113
H4	empty	75	1	20	0.112
H4	empty	75	1	21	0.111
H4	empty	75	1	22	0.111
H4	empty	75	1	23	0.11
H4	empty	75	1	24	0.11
H4	empty	75	2	0	0.146
H4	empty	75	2	1	0.143
H4	empty	75	2	2	0.141
H4	empty	75	2	3	0.139
H4	empty	75	2	4	0.137
H4	empty	75	2	5	0.136
H4	empty	75	2	6	0.134
H4	empty	75	2	7	0.132
H4	empty	75	2	8	0.129
H4	empty	75	2	9	0.128
H4	empty	75	2	10	0.126
H4	empty	75	2	11	0.124
H4	empty	75	2	12	0.123
H4	empty	75	2	13	0.122
H4	empty	75	2	14	0.121
H4	empty	75	2	15	0.12
H4	empty	75	2	16	0.119
H4	empty	75	2	17	0.118
H4	empty	75	2	18	0.117
H4	empty	75	2	19	0.116
H4	empty	75	2	20	0.116
H4	empty	75	2	21	0.115
H4	empty	75	2	22	0.114
H4	empty	75	2	23	0.114
H4	empty	75	2	24	0.114
H4	empty	75	3	0	0.142
H4	empty	75	3	1	0.139
H4	empty	75	3	2	0.137
H4	empty	75	3	3	0.135
H4	empty	75	3	4	0.133
H4	empty	75	3	5	0.131
H4	empty	75	3	6	0.129
H4	empty	75	3	7	0.127
H4	empty	75	3	8	0.125
H4	empty	75	3	9	0.123
H4	empty	75	3	10	0.121
H4	empty	75	3	11	0.119
