Well	OD578	Hour	Plate	BugsGrow	Annotation	species.code	Concentration	Replicate	Condition
D2	1.345	25	Plate7_Lg2	Lg	Ss-0-b	Ss	0	2	conditioned
D2	1.34	26	Plate7_Lg2	Lg	Ss-0-b	Ss	0	2	conditioned
D2	1.336	27	Plate7_Lg2	Lg	Ss-0-b	Ss	0	2	conditioned
D2	1.329	28	Plate7_Lg2	Lg	Ss-0-b	Ss	0	2	conditioned
D2	1.323	29	Plate7_Lg2	Lg	Ss-0-b	Ss	0	2	conditioned
D2	1.315	30	Plate7_Lg2	Lg	Ss-0-b	Ss	0	2	conditioned
D2	1.308	31	Plate7_Lg2	Lg	Ss-0-b	Ss	0	2	conditioned
D2	1.3	32	Plate7_Lg2	Lg	Ss-0-b	Ss	0	2	conditioned
D2	1.293	33	Plate7_Lg2	Lg	Ss-0-b	Ss	0	2	conditioned
D3	0.101	0	Plate7_Lg2	Lg	Ss-0-c	Ss	0	7	conditioned
D3	0.101	1	Plate7_Lg2	Lg	Ss-0-c	Ss	0	5	conditioned
D3	1.321	18	Plate7_Lg2	Lg	Ss-0-c	Ss	0	9	conditioned
D3	1.331	19	Plate7_Lg2	Lg	Ss-0-c	Ss	0	6	conditioned
D3	1.334	20	Plate7_Lg2	Lg	Ss-0-c	Ss	0	3	conditioned
D3	1.338	21	Plate7_Lg2	Lg	Ss-0-c	Ss	0	3	conditioned
D3	1.345	22	Plate7_Lg2	Lg	Ss-0-c	Ss	0	3	conditioned
D3	1.344	23	Plate7_Lg2	Lg	Ss-0-c	Ss	0	3	conditioned
D3	1.344	24	Plate7_Lg2	Lg	Ss-0-c	Ss	0	3	conditioned
D3	1.342	25	Plate7_Lg2	Lg	Ss-0-c	Ss	0	3	conditioned
D3	1.338	26	Plate7_Lg2	Lg	Ss-0-c	Ss	0	3	conditioned
D3	1.333	27	Plate7_Lg2	Lg	Ss-0-c	Ss	0	3	conditioned
D3	1.326	28	Plate7_Lg2	Lg	Ss-0-c	Ss	0	3	conditioned
D3	1.317	29	Plate7_Lg2	Lg	Ss-0-c	Ss	0	3	conditioned
D3	1.311	30	Plate7_Lg2	Lg	Ss-0-c	Ss	0	3	conditioned
D3	1.303	31	Plate7_Lg2	Lg	Ss-0-c	Ss	0	3	conditioned
D3	1.295	32	Plate7_Lg2	Lg	Ss-0-c	Ss	0	3	conditioned
D3	1.286	33	Plate7_Lg2	Lg	Ss-0-c	Ss	0	3	conditioned
D4	0.103	0	Plate7_Lg2	Lg	Ss-10-a	Ss	10	1	conditioned
D4	0.102	1	Plate7_Lg2	Lg	Ss-10-a	Ss	10	1	conditioned
D4	1.36	18	Plate7_Lg2	Lg	Ss-10-a	Ss	10	3	conditioned
D4	1.363	19	Plate7_Lg2	Lg	Ss-10-a	Ss	10	2	conditioned
D4	1.363	20	Plate7_Lg2	Lg	Ss-10-a	Ss	10	1	conditioned
D4	1.366	21	Plate7_Lg2	Lg	Ss-10-a	Ss	10	1	conditioned
D4	1.373	22	Plate7_Lg2	Lg	Ss-10-a	Ss	10	1	conditioned
D4	1.376	23	Plate7_Lg2	Lg	Ss-10-a	Ss	10	1	conditioned
D4	1.378	24	Plate7_Lg2	Lg	Ss-10-a	Ss	10	1	conditioned
D4	1.379	25	Plate7_Lg2	Lg	Ss-10-a	Ss	10	1	conditioned
D4	1.377	26	Plate7_Lg2	Lg	Ss-10-a	Ss	10	1	conditioned
D4	1.374	27	Plate7_Lg2	Lg	Ss-10-a	Ss	10	1	conditioned
D4	1.369	28	Plate7_Lg2	Lg	Ss-10-a	Ss	10	1	conditioned
D4	1.365	29	Plate7_Lg2	Lg	Ss-10-a	Ss	10	1	conditioned
D4	1.359	30	Plate7_Lg2	Lg	Ss-10-a	Ss	10	1	conditioned
D4	1.352	31	Plate7_Lg2	Lg	Ss-10-a	Ss	10	1	conditioned
D4	1.344	32	Plate7_Lg2	Lg	Ss-10-a	Ss	10	1	conditioned
D4	1.335	33	Plate7_Lg2	Lg	Ss-10-a	Ss	10	1	conditioned
D5	0.102	0	Plate7_Lg2	Lg	Ss-10-b	Ss	10	4	conditioned
D5	0.102	1	Plate7_Lg2	Lg	Ss-10-b	Ss	10	3	conditioned
D5	1.363	18	Plate7_Lg2	Lg	Ss-10-b	Ss	10	6	conditioned
D5	1.366	19	Plate7_Lg2	Lg	Ss-10-b	Ss	10	4	conditioned
D5	1.368	20	Plate7_Lg2	Lg	Ss-10-b	Ss	10	2	conditioned
D5	1.371	21	Plate7_Lg2	Lg	Ss-10-b	Ss	10	2	conditioned
D5	1.377	22	Plate7_Lg2	Lg	Ss-10-b	Ss	10	2	conditioned
D5	1.379	23	Plate7_Lg2	Lg	Ss-10-b	Ss	10	2	conditioned
D5	1.381	24	Plate7_Lg2	Lg	Ss-10-b	Ss	10	2	conditioned
D5	1.379	25	Plate7_Lg2	Lg	Ss-10-b	Ss	10	2	conditioned
D5	1.377	26	Plate7_Lg2	Lg	Ss-10-b	Ss	10	2	conditioned
D5	1.373	27	Plate7_Lg2	Lg	Ss-10-b	Ss	10	2	conditioned
D5	1.367	28	Plate7_Lg2	Lg	Ss-10-b	Ss	10	2	conditioned
D5	1.361	29	Plate7_Lg2	Lg	Ss-10-b	Ss	10	2	conditioned
D5	1.355	30	Plate7_Lg2	Lg	Ss-10-b	Ss	10	2	conditioned
D5	1.347	31	Plate7_Lg2	Lg	Ss-10-b	Ss	10	2	conditioned
D5	1.338	32	Plate7_Lg2	Lg	Ss-10-b	Ss	10	2	conditioned
D5	1.33	33	Plate7_Lg2	Lg	Ss-10-b	Ss	10	2	conditioned
D6	0.105	0	Plate7_Lg2	Lg	Ss-10-c	Ss	10	7	conditioned
D6	0.104	1	Plate7_Lg2	Lg	Ss-10-c	Ss	10	5	conditioned
D6	1.394	18	Plate7_Lg2	Lg	Ss-10-c	Ss	10	9	conditioned
D6	1.396	19	Plate7_Lg2	Lg	Ss-10-c	Ss	10	6	conditioned
D6	1.396	20	Plate7_Lg2	Lg	Ss-10-c	Ss	10	3	conditioned
D6	1.396	21	Plate7_Lg2	Lg	Ss-10-c	Ss	10	3	conditioned
D6	1.4	22	Plate7_Lg2	Lg	Ss-10-c	Ss	10	3	conditioned
D6	1.401	23	Plate7_Lg2	Lg	Ss-10-c	Ss	10	3	conditioned
D6	1.404	24	Plate7_Lg2	Lg	Ss-10-c	Ss	10	3	conditioned
D6	1.403	25	Plate7_Lg2	Lg	Ss-10-c	Ss	10	3	conditioned
D6	1.4	26	Plate7_Lg2	Lg	Ss-10-c	Ss	10	3	conditioned
D6	1.397	27	Plate7_Lg2	Lg	Ss-10-c	Ss	10	3	conditioned
D6	1.392	28	Plate7_Lg2	Lg	Ss-10-c	Ss	10	3	conditioned
D6	1.387	29	Plate7_Lg2	Lg	Ss-10-c	Ss	10	3	conditioned
D6	1.381	30	Plate7_Lg2	Lg	Ss-10-c	Ss	10	3	conditioned
D6	1.374	31	Plate7_Lg2	Lg	Ss-10-c	Ss	10	3	conditioned
D6	1.367	32	Plate7_Lg2	Lg	Ss-10-c	Ss	10	3	conditioned
D6	1.356	33	Plate7_Lg2	Lg	Ss-10-c	Ss	10	3	conditioned
D7	0.104	0	Plate7_Lg2	Lg	Ss-20-a	Ss	20	1	conditioned
D7	0.103	1	Plate7_Lg2	Lg	Ss-20-a	Ss	20	1	conditioned
D7	1.404	18	Plate7_Lg2	Lg	Ss-20-a	Ss	20	3	conditioned
D7	1.404	19	Plate7_Lg2	Lg	Ss-20-a	Ss	20	2	conditioned
D7	1.404	20	Plate7_Lg2	Lg	Ss-20-a	Ss	20	1	conditioned
D7	1.403	21	Plate7_Lg2	Lg	Ss-20-a	Ss	20	1	conditioned
D7	1.404	22	Plate7_Lg2	Lg	Ss-20-a	Ss	20	1	conditioned
D7	1.405	23	Plate7_Lg2	Lg	Ss-20-a	Ss	20	1	conditioned
D7	1.407	24	Plate7_Lg2	Lg	Ss-20-a	Ss	20	1	conditioned
D7	1.407	25	Plate7_Lg2	Lg	Ss-20-a	Ss	20	1	conditioned
D7	1.404	26	Plate7_Lg2	Lg	Ss-20-a	Ss	20	1	conditioned
D7	1.403	27	Plate7_Lg2	Lg	Ss-20-a	Ss	20	1	conditioned
D7	1.398	28	Plate7_Lg2	Lg	Ss-20-a	Ss	20	1	conditioned
D7	1.394	29	Plate7_Lg2	Lg	Ss-20-a	Ss	20	1	conditioned
D7	1.389	30	Plate7_Lg2	Lg	Ss-20-a	Ss	20	1	conditioned
D7	1.383	31	Plate7_Lg2	Lg	Ss-20-a	Ss	20	1	conditioned
D7	1.376	32	Plate7_Lg2	Lg	Ss-20-a	Ss	20	1	conditioned
D7	1.367	33	Plate7_Lg2	Lg	Ss-20-a	Ss	20	1	conditioned
D8	0.115	0	Plate7_Lg2	Lg	Ss-20-b	Ss	20	4	conditioned
D8	0.112	1	Plate7_Lg2	Lg	Ss-20-b	Ss	20	3	conditioned
D8	1.426	18	Plate7_Lg2	Lg	Ss-20-b	Ss	20	6	conditioned
D8	1.427	19	Plate7_Lg2	Lg	Ss-20-b	Ss	20	4	conditioned
D8	1.426	20	Plate7_Lg2	Lg	Ss-20-b	Ss	20	2	conditioned
D8	1.424	21	Plate7_Lg2	Lg	Ss-20-b	Ss	20	2	conditioned
D8	1.424	22	Plate7_Lg2	Lg	Ss-20-b	Ss	20	2	conditioned
D8	1.425	23	Plate7_Lg2	Lg	Ss-20-b	Ss	20	2	conditioned
D8	1.426	24	Plate7_Lg2	Lg	Ss-20-b	Ss	20	2	conditioned
D8	1.424	25	Plate7_Lg2	Lg	Ss-20-b	Ss	20	2	conditioned
D8	1.421	26	Plate7_Lg2	Lg	Ss-20-b	Ss	20	2	conditioned
D8	1.415	27	Plate7_Lg2	Lg	Ss-20-b	Ss	20	2	conditioned
D8	1.411	28	Plate7_Lg2	Lg	Ss-20-b	Ss	20	2	conditioned
D8	1.406	29	Plate7_Lg2	Lg	Ss-20-b	Ss	20	2	conditioned
D8	1.399	30	Plate7_Lg2	Lg	Ss-20-b	Ss	20	2	conditioned
D8	1.393	31	Plate7_Lg2	Lg	Ss-20-b	Ss	20	2	conditioned
D8	1.385	32	Plate7_Lg2	Lg	Ss-20-b	Ss	20	2	conditioned
D8	1.376	33	Plate7_Lg2	Lg	Ss-20-b	Ss	20	2	conditioned
D9	0.118	0	Plate7_Lg2	Lg	Ss-20-c	Ss	20	7	conditioned
D9	0.11	1	Plate7_Lg2	Lg	Ss-20-c	Ss	20	5	conditioned
D9	1.426	18	Plate7_Lg2	Lg	Ss-20-c	Ss	20	9	conditioned
D9	1.427	19	Plate7_Lg2	Lg	Ss-20-c	Ss	20	6	conditioned
D9	1.425	20	Plate7_Lg2	Lg	Ss-20-c	Ss	20	3	conditioned
D9	1.424	21	Plate7_Lg2	Lg	Ss-20-c	Ss	20	3	conditioned
D9	1.423	22	Plate7_Lg2	Lg	Ss-20-c	Ss	20	3	conditioned
D9	1.424	23	Plate7_Lg2	Lg	Ss-20-c	Ss	20	3	conditioned
D9	1.426	24	Plate7_Lg2	Lg	Ss-20-c	Ss	20	3	conditioned
D9	1.425	25	Plate7_Lg2	Lg	Ss-20-c	Ss	20	3	conditioned
D9	1.423	26	Plate7_Lg2	Lg	Ss-20-c	Ss	20	3	conditioned
D9	1.419	27	Plate7_Lg2	Lg	Ss-20-c	Ss	20	3	conditioned
D9	1.414	28	Plate7_Lg2	Lg	Ss-20-c	Ss	20	3	conditioned
D9	1.409	29	Plate7_Lg2	Lg	Ss-20-c	Ss	20	3	conditioned
D9	1.404	30	Plate7_Lg2	Lg	Ss-20-c	Ss	20	3	conditioned
D9	1.398	31	Plate7_Lg2	Lg	Ss-20-c	Ss	20	3	conditioned
D9	1.391	32	Plate7_Lg2	Lg	Ss-20-c	Ss	20	3	conditioned
D9	1.383	33	Plate7_Lg2	Lg	Ss-20-c	Ss	20	3	conditioned
D10	0.122	0	Plate7_Lg2	Lg	Ss-50-a	Ss	50	1	conditioned
D10	0.116	1	Plate7_Lg2	Lg	Ss-50-a	Ss	50	1	conditioned
D10	1.387	18	Plate7_Lg2	Lg	Ss-50-a	Ss	50	3	conditioned
D10	1.39	19	Plate7_Lg2	Lg	Ss-50-a	Ss	50	2	conditioned
D10	1.392	20	Plate7_Lg2	Lg	Ss-50-a	Ss	50	1	conditioned
D10	1.39	21	Plate7_Lg2	Lg	Ss-50-a	Ss	50	1	conditioned
D10	1.389	22	Plate7_Lg2	Lg	Ss-50-a	Ss	50	1	conditioned
D10	1.389	23	Plate7_Lg2	Lg	Ss-50-a	Ss	50	1	conditioned
D10	1.39	24	Plate7_Lg2	Lg	Ss-50-a	Ss	50	1	conditioned
D10	1.39	25	Plate7_Lg2	Lg	Ss-50-a	Ss	50	1	conditioned
D10	1.387	26	Plate7_Lg2	Lg	Ss-50-a	Ss	50	1	conditioned
D10	1.384	27	Plate7_Lg2	Lg	Ss-50-a	Ss	50	1	conditioned
D10	1.378	28	Plate7_Lg2	Lg	Ss-50-a	Ss	50	1	conditioned
D10	1.373	29	Plate7_Lg2	Lg	Ss-50-a	Ss	50	1	conditioned
D10	1.365	30	Plate7_Lg2	Lg	Ss-50-a	Ss	50	1	conditioned
D10	1.356	31	Plate7_Lg2	Lg	Ss-50-a	Ss	50	1	conditioned
D10	1.35	32	Plate7_Lg2	Lg	Ss-50-a	Ss	50	1	conditioned
D10	1.345	33	Plate7_Lg2	Lg	Ss-50-a	Ss	50	1	conditioned
D11	0.131	0	Plate7_Lg2	Lg	Ss-50-b	Ss	50	4	conditioned
D11	0.113	1	Plate7_Lg2	Lg	Ss-50-b	Ss	50	3	conditioned
D11	1.396	18	Plate7_Lg2	Lg	Ss-50-b	Ss	50	6	conditioned
D11	1.4	19	Plate7_Lg2	Lg	Ss-50-b	Ss	50	4	conditioned
D11	1.399	20	Plate7_Lg2	Lg	Ss-50-b	Ss	50	2	conditioned
D11	1.398	21	Plate7_Lg2	Lg	Ss-50-b	Ss	50	2	conditioned
D11	1.398	22	Plate7_Lg2	Lg	Ss-50-b	Ss	50	2	conditioned
D11	1.398	23	Plate7_Lg2	Lg	Ss-50-b	Ss	50	2	conditioned
D11	1.398	24	Plate7_Lg2	Lg	Ss-50-b	Ss	50	2	conditioned
D11	1.396	25	Plate7_Lg2	Lg	Ss-50-b	Ss	50	2	conditioned
D11	1.392	26	Plate7_Lg2	Lg	Ss-50-b	Ss	50	2	conditioned
D11	1.387	27	Plate7_Lg2	Lg	Ss-50-b	Ss	50	2	conditioned
D11	1.38	28	Plate7_Lg2	Lg	Ss-50-b	Ss	50	2	conditioned
D11	1.373	29	Plate7_Lg2	Lg	Ss-50-b	Ss	50	2	conditioned
D11	1.367	30	Plate7_Lg2	Lg	Ss-50-b	Ss	50	2	conditioned
D11	1.361	31	Plate7_Lg2	Lg	Ss-50-b	Ss	50	2	conditioned
D11	1.355	32	Plate7_Lg2	Lg	Ss-50-b	Ss	50	2	conditioned
D11	1.349	33	Plate7_Lg2	Lg	Ss-50-b	Ss	50	2	conditioned
D12	0.141	0	Plate7_Lg2	Lg	Ss-50-c	Ss	50	7	conditioned
D12	0.116	1	Plate7_Lg2	Lg	Ss-50-c	Ss	50	5	conditioned
D12	1.42	18	Plate7_Lg2	Lg	Ss-50-c	Ss	50	9	conditioned
D12	1.423	19	Plate7_Lg2	Lg	Ss-50-c	Ss	50	6	conditioned
D12	1.424	20	Plate7_Lg2	Lg	Ss-50-c	Ss	50	3	conditioned
D12	1.422	21	Plate7_Lg2	Lg	Ss-50-c	Ss	50	3	conditioned
D12	1.421	22	Plate7_Lg2	Lg	Ss-50-c	Ss	50	3	conditioned
D12	1.422	23	Plate7_Lg2	Lg	Ss-50-c	Ss	50	3	conditioned
D12	1.421	24	Plate7_Lg2	Lg	Ss-50-c	Ss	50	3	conditioned
D12	1.418	25	Plate7_Lg2	Lg	Ss-50-c	Ss	50	3	conditioned
D12	1.415	26	Plate7_Lg2	Lg	Ss-50-c	Ss	50	3	conditioned
D12	1.412	27	Plate7_Lg2	Lg	Ss-50-c	Ss	50	3	conditioned
D12	1.407	28	Plate7_Lg2	Lg	Ss-50-c	Ss	50	3	conditioned
D12	1.4	29	Plate7_Lg2	Lg	Ss-50-c	Ss	50	3	conditioned
D12	1.393	30	Plate7_Lg2	Lg	Ss-50-c	Ss	50	3	conditioned
D12	1.384	31	Plate7_Lg2	Lg	Ss-50-c	Ss	50	3	conditioned
D12	1.377	32	Plate7_Lg2	Lg	Ss-50-c	Ss	50	3	conditioned
D12	1.372	33	Plate7_Lg2	Lg	Ss-50-c	Ss	50	3	conditioned
D1	0.106	0	Plate8_Lg1	Lg	Ss-0-a	Ss	0	1	conditioned
D1	0.106	1	Plate8_Lg1	Lg	Ss-0-a	Ss	0	1	conditioned
D1	1.361	18	Plate8_Lg1	Lg	Ss-0-a	Ss	0	3	conditioned
D1	1.401	19	Plate8_Lg1	Lg	Ss-0-a	Ss	0	2	conditioned
D1	1.405	20	Plate8_Lg1	Lg	Ss-0-a	Ss	0	1	conditioned
D1	1.405	21	Plate8_Lg1	Lg	Ss-0-a	Ss	0	1	conditioned
D1	1.409	22	Plate8_Lg1	Lg	Ss-0-a	Ss	0	1	conditioned
D1	1.41	23	Plate8_Lg1	Lg	Ss-0-a	Ss	0	1	conditioned
D1	1.409	24	Plate8_Lg1	Lg	Ss-0-a	Ss	0	1	conditioned
D1	1.407	25	Plate8_Lg1	Lg	Ss-0-a	Ss	0	1	conditioned
D1	1.405	26	Plate8_Lg1	Lg	Ss-0-a	Ss	0	1	conditioned
D1	1.402	27	Plate8_Lg1	Lg	Ss-0-a	Ss	0	1	conditioned
D1	1.397	28	Plate8_Lg1	Lg	Ss-0-a	Ss	0	1	conditioned
D1	1.392	29	Plate8_Lg1	Lg	Ss-0-a	Ss	0	1	conditioned
D1	1.386	30	Plate8_Lg1	Lg	Ss-0-a	Ss	0	1	conditioned
D1	1.381	31	Plate8_Lg1	Lg	Ss-0-a	Ss	0	1	conditioned
D1	1.375	32	Plate8_Lg1	Lg	Ss-0-a	Ss	0	1	conditioned
D1	1.369	33	Plate8_Lg1	Lg	Ss-0-a	Ss	0	1	conditioned
D2	0.1	0	Plate8_Lg1	Lg	Ss-0-b	Ss	0	4	conditioned
D2	0.102	1	Plate8_Lg1	Lg	Ss-0-b	Ss	0	3	conditioned
D2	1.356	18	Plate8_Lg1	Lg	Ss-0-b	Ss	0	6	conditioned
D2	1.391	19	Plate8_Lg1	Lg	Ss-0-b	Ss	0	4	conditioned
D2	1.397	20	Plate8_Lg1	Lg	Ss-0-b	Ss	0	2	conditioned
D2	1.399	21	Plate8_Lg1	Lg	Ss-0-b	Ss	0	2	conditioned
D2	1.401	22	Plate8_Lg1	Lg	Ss-0-b	Ss	0	2	conditioned
D2	1.403	23	Plate8_Lg1	Lg	Ss-0-b	Ss	0	2	conditioned
D2	1.405	24	Plate8_Lg1	Lg	Ss-0-b	Ss	0	2	conditioned
D2	1.404	25	Plate8_Lg1	Lg	Ss-0-b	Ss	0	2	conditioned
D2	1.402	26	Plate8_Lg1	Lg	Ss-0-b	Ss	0	2	conditioned
D2	1.398	27	Plate8_Lg1	Lg	Ss-0-b	Ss	0	2	conditioned
D2	1.395	28	Plate8_Lg1	Lg	Ss-0-b	Ss	0	2	conditioned
D2	1.391	29	Plate8_Lg1	Lg	Ss-0-b	Ss	0	2	conditioned
D2	1.386	30	Plate8_Lg1	Lg	Ss-0-b	Ss	0	2	conditioned
D2	1.381	31	Plate8_Lg1	Lg	Ss-0-b	Ss	0	2	conditioned
D2	1.377	32	Plate8_Lg1	Lg	Ss-0-b	Ss	0	2	conditioned
D2	1.371	33	Plate8_Lg1	Lg	Ss-0-b	Ss	0	2	conditioned
D3	0.105	0	Plate8_Lg1	Lg	Ss-0-c	Ss	0	7	conditioned
D3	0.103	1	Plate8_Lg1	Lg	Ss-0-c	Ss	0	5	conditioned
D3	1.338	18	Plate8_Lg1	Lg	Ss-0-c	Ss	0	9	conditioned
D3	1.392	19	Plate8_Lg1	Lg	Ss-0-c	Ss	0	6	conditioned
D3	1.395	20	Plate8_Lg1	Lg	Ss-0-c	Ss	0	3	conditioned
D3	1.396	21	Plate8_Lg1	Lg	Ss-0-c	Ss	0	3	conditioned
D3	1.4	22	Plate8_Lg1	Lg	Ss-0-c	Ss	0	3	conditioned
D3	1.404	23	Plate8_Lg1	Lg	Ss-0-c	Ss	0	3	conditioned
D3	1.405	24	Plate8_Lg1	Lg	Ss-0-c	Ss	0	3	conditioned
D3	1.403	25	Plate8_Lg1	Lg	Ss-0-c	Ss	0	3	conditioned
D3	1.402	26	Plate8_Lg1	Lg	Ss-0-c	Ss	0	3	conditioned
D3	1.399	27	Plate8_Lg1	Lg	Ss-0-c	Ss	0	3	conditioned
D3	1.396	28	Plate8_Lg1	Lg	Ss-0-c	Ss	0	3	conditioned
D3	1.392	29	Plate8_Lg1	Lg	Ss-0-c	Ss	0	3	conditioned
D3	1.386	30	Plate8_Lg1	Lg	Ss-0-c	Ss	0	3	conditioned
D3	1.381	31	Plate8_Lg1	Lg	Ss-0-c	Ss	0	3	conditioned
D3	1.376	32	Plate8_Lg1	Lg	Ss-0-c	Ss	0	3	conditioned
D3	1.371	33	Plate8_Lg1	Lg	Ss-0-c	Ss	0	3	conditioned
D4	0.112	0	Plate8_Lg1	Lg	Ss-10-a	Ss	10	1	conditioned
D4	0.113	1	Plate8_Lg1	Lg	Ss-10-a	Ss	10	1	conditioned
D4	1.373	18	Plate8_Lg1	Lg	Ss-10-a	Ss	10	3	conditioned
D4	1.414	19	Plate8_Lg1	Lg	Ss-10-a	Ss	10	2	conditioned
D4	1.414	20	Plate8_Lg1	Lg	Ss-10-a	Ss	10	1	conditioned
D4	1.417	21	Plate8_Lg1	Lg	Ss-10-a	Ss	10	1	conditioned
D4	1.42	22	Plate8_Lg1	Lg	Ss-10-a	Ss	10	1	conditioned
D4	1.423	23	Plate8_Lg1	Lg	Ss-10-a	Ss	10	1	conditioned
D4	1.424	24	Plate8_Lg1	Lg	Ss-10-a	Ss	10	1	conditioned
D4	1.424	25	Plate8_Lg1	Lg	Ss-10-a	Ss	10	1	conditioned
D4	1.422	26	Plate8_Lg1	Lg	Ss-10-a	Ss	10	1	conditioned
D4	1.419	27	Plate8_Lg1	Lg	Ss-10-a	Ss	10	1	conditioned
D4	1.415	28	Plate8_Lg1	Lg	Ss-10-a	Ss	10	1	conditioned
D4	1.411	29	Plate8_Lg1	Lg	Ss-10-a	Ss	10	1	conditioned
D4	1.406	30	Plate8_Lg1	Lg	Ss-10-a	Ss	10	1	conditioned
D4	1.399	31	Plate8_Lg1	Lg	Ss-10-a	Ss	10	1	conditioned
D4	1.394	32	Plate8_Lg1	Lg	Ss-10-a	Ss	10	1	conditioned
D4	1.386	33	Plate8_Lg1	Lg	Ss-10-a	Ss	10	1	conditioned
D5	0.123	0	Plate8_Lg1	Lg	Ss-10-b	Ss	10	4	conditioned
D5	0.128	1	Plate8_Lg1	Lg	Ss-10-b	Ss	10	3	conditioned
D5	1.391	18	Plate8_Lg1	Lg	Ss-10-b	Ss	10	6	conditioned
D5	1.428	19	Plate8_Lg1	Lg	Ss-10-b	Ss	10	4	conditioned
D5	1.429	20	Plate8_Lg1	Lg	Ss-10-b	Ss	10	2	conditioned
D5	1.432	21	Plate8_Lg1	Lg	Ss-10-b	Ss	10	2	conditioned
D5	1.435	22	Plate8_Lg1	Lg	Ss-10-b	Ss	10	2	conditioned
D5	1.439	23	Plate8_Lg1	Lg	Ss-10-b	Ss	10	2	conditioned
D5	1.442	24	Plate8_Lg1	Lg	Ss-10-b	Ss	10	2	conditioned
D5	1.44	25	Plate8_Lg1	Lg	Ss-10-b	Ss	10	2	conditioned
D5	1.438	26	Plate8_Lg1	Lg	Ss-10-b	Ss	10	2	conditioned
D5	1.436	27	Plate8_Lg1	Lg	Ss-10-b	Ss	10	2	conditioned
D5	1.433	28	Plate8_Lg1	Lg	Ss-10-b	Ss	10	2	conditioned
D5	1.427	29	Plate8_Lg1	Lg	Ss-10-b	Ss	10	2	conditioned
D5	1.423	30	Plate8_Lg1	Lg	Ss-10-b	Ss	10	2	conditioned
D5	1.418	31	Plate8_Lg1	Lg	Ss-10-b	Ss	10	2	conditioned
D5	1.411	32	Plate8_Lg1	Lg	Ss-10-b	Ss	10	2	conditioned
D5	1.405	33	Plate8_Lg1	Lg	Ss-10-b	Ss	10	2	conditioned
D6	0.109	0	Plate8_Lg1	Lg	Ss-10-c	Ss	10	7	conditioned
D6	0.107	1	Plate8_Lg1	Lg	Ss-10-c	Ss	10	5	conditioned
D6	1.398	18	Plate8_Lg1	Lg	Ss-10-c	Ss	10	9	conditioned
D6	1.44	19	Plate8_Lg1	Lg	Ss-10-c	Ss	10	6	conditioned
D6	1.438	20	Plate8_Lg1	Lg	Ss-10-c	Ss	10	3	conditioned
D6	1.439	21	Plate8_Lg1	Lg	Ss-10-c	Ss	10	3	conditioned
D6	1.44	22	Plate8_Lg1	Lg	Ss-10-c	Ss	10	3	conditioned
D6	1.442	23	Plate8_Lg1	Lg	Ss-10-c	Ss	10	3	conditioned
D6	1.442	24	Plate8_Lg1	Lg	Ss-10-c	Ss	10	3	conditioned
D6	1.441	25	Plate8_Lg1	Lg	Ss-10-c	Ss	10	3	conditioned
D6	1.438	26	Plate8_Lg1	Lg	Ss-10-c	Ss	10	3	conditioned
D6	1.436	27	Plate8_Lg1	Lg	Ss-10-c	Ss	10	3	conditioned
D6	1.433	28	Plate8_Lg1	Lg	Ss-10-c	Ss	10	3	conditioned
D6	1.427	29	Plate8_Lg1	Lg	Ss-10-c	Ss	10	3	conditioned
D6	1.421	30	Plate8_Lg1	Lg	Ss-10-c	Ss	10	3	conditioned
D6	1.417	31	Plate8_Lg1	Lg	Ss-10-c	Ss	10	3	conditioned
D6	1.411	32	Plate8_Lg1	Lg	Ss-10-c	Ss	10	3	conditioned
D6	1.403	33	Plate8_Lg1	Lg	Ss-10-c	Ss	10	3	conditioned
D7	0.113	0	Plate8_Lg1	Lg	Ss-20-a	Ss	20	1	conditioned
D7	0.107	1	Plate8_Lg1	Lg	Ss-20-a	Ss	20	1	conditioned
D7	1.399	18	Plate8_Lg1	Lg	Ss-20-a	Ss	20	3	conditioned
D7	1.428	19	Plate8_Lg1	Lg	Ss-20-a	Ss	20	2	conditioned
D7	1.43	20	Plate8_Lg1	Lg	Ss-20-a	Ss	20	1	conditioned
D7	1.433	21	Plate8_Lg1	Lg	Ss-20-a	Ss	20	1	conditioned
D7	1.435	22	Plate8_Lg1	Lg	Ss-20-a	Ss	20	1	conditioned
D7	1.438	23	Plate8_Lg1	Lg	Ss-20-a	Ss	20	1	conditioned
D7	1.439	24	Plate8_Lg1	Lg	Ss-20-a	Ss	20	1	conditioned
D7	1.439	25	Plate8_Lg1	Lg	Ss-20-a	Ss	20	1	conditioned
D7	1.437	26	Plate8_Lg1	Lg	Ss-20-a	Ss	20	1	conditioned
D7	1.434	27	Plate8_Lg1	Lg	Ss-20-a	Ss	20	1	conditioned
D7	1.432	28	Plate8_Lg1	Lg	Ss-20-a	Ss	20	1	conditioned
D7	1.427	29	Plate8_Lg1	Lg	Ss-20-a	Ss	20	1	conditioned
D7	1.422	30	Plate8_Lg1	Lg	Ss-20-a	Ss	20	1	conditioned
D7	1.417	31	Plate8_Lg1	Lg	Ss-20-a	Ss	20	1	conditioned
D7	1.41	32	Plate8_Lg1	Lg	Ss-20-a	Ss	20	1	conditioned
D7	1.403	33	Plate8_Lg1	Lg	Ss-20-a	Ss	20	1	conditioned
D8	0.115	0	Plate8_Lg1	Lg	Ss-20-b	Ss	20	4	conditioned
D8	0.109	1	Plate8_Lg1	Lg	Ss-20-b	Ss	20	3	conditioned
